"carat","cut","color","clarity","depth","table","price","x","y","z"
1.59,"Very Good","J","VS1",60.7,59,8515,7.49,7.54,4.56
0.4,"Good","D","VS2",63.5,56,786,4.66,4.72,2.98
1,"Premium","G","SI1",60.1,61,3634,6.44,6.4,3.86
0.62,"Ideal","F","VS1",61.2,54,2371,5.55,5.52,3.39
0.7,"Very Good","G","VS1",62.8,57,2475,5.63,5.68,3.55
1.16,"Premium","H","SI1",61.2,58,5554,6.81,6.76,4.15
0.28,"Very Good","E","VS1",61.4,60,452,4.16,4.24,2.58
1.1,"Very Good","F","SI2",59.1,57,4715,6.72,6.82,4
0.56,"Ideal","G","SI1",62,57,1631,5.25,5.27,3.26
1.01,"Very Good","F","SI2",63.4,54,4270,6.42,6.39,4.06
0.34,"Premium","D","SI1",61.2,58,803,4.49,4.47,2.74
0.3,"Ideal","G","VVS1",61.5,55,764,4.33,4.35,2.67
0.33,"Premium","E","SI1",60.4,59,743,4.47,4.43,2.69
0.51,"Very Good","E","VS1",61.1,59,1839,5.14,5.2,3.16
0.31,"Ideal","G","VS2",61.4,56,698,4.36,4.34,2.67
1.22,"Very Good","G","VS1",62.2,58,8633,6.75,6.81,4.22
0.9,"Good","D","SI1",61.9,64,3505,6.09,6,3.74
1.5,"Very Good","I","SI2",63.2,52,6115,7.28,7.24,4.59
0.7,"Good","D","VS1",60.4,63,3193,5.68,5.74,3.45
0.78,"Ideal","E","SI1",61.6,56,3345,5.94,6,3.68
0.4,"Ideal","G","IF",61.1,56,1257,4.76,4.79,2.92
0.32,"Ideal","G","VVS2",62.4,54,730,4.37,4.38,2.73
1,"Premium","F","VVS2",60.6,54,8924,6.56,6.52,3.96
0.72,"Very Good","D","VS2",61.8,58,3075,5.73,5.76,3.55
1.6,"Very Good","I","VS1",58.6,58,10824,7.66,7.72,4.51
1.03,"Very Good","F","SI2",62,58,4414,6.43,6.51,4.01
1,"Premium","E","SI2",58.5,61,4202,6.52,6.48,3.8
1.2,"Good","H","SI1",64.2,60,6182,6.68,6.62,4.27
0.35,"Good","E","SI2",64,55,454,4.45,4.49,2.86
0.32,"Ideal","D","VS2",61.9,57,972,4.39,4.37,2.71
0.35,"Good","D","SI1",63.3,56,601,4.5,4.53,2.86
0.31,"Ideal","E","VS2",61.9,55,680,4.36,4.39,2.71
2.09,"Very Good","I","VS1",62.9,57,18215,8.09,8.13,5.1
1.14,"Ideal","D","SI2",61.4,56,5650,6.77,6.69,4.13
0.32,"Ideal","G","IF",61.3,54,918,4.41,4.47,2.72
1.52,"Premium","I","VS2",61.7,61,6793,7.35,7.3,4.52
0.3,"Premium","G","SI1",62.6,57,574,4.34,4.25,2.69
0.77,"Premium","F","SI2",61.6,58,2247,5.9,5.88,3.63
2.01,"Good","F","SI2",64.1,57,16231,7.82,7.78,5
1.04,"Ideal","J","VS2",61.3,54,4550,6.53,6.55,4.01
0.72,"Ideal","E","SI2",61.3,55,2401,5.75,5.84,3.55
0.32,"Ideal","I","VVS2",62.6,54,561,4.37,4.41,2.75
0.31,"Ideal","E","VS2",61.7,56,680,4.31,4.35,2.67
0.32,"Premium","I","VS1",61.3,58,505,4.35,4.39,2.68
1.7,"Premium","G","VVS2",61.5,60,17228,7.64,7.59,4.68
0.32,"Ideal","F","VS2",62.5,56,645,4.37,4.43,2.75
0.54,"Very Good","F","VS1",60,59,1653,5.26,5.32,3.17
0.47,"Premium","G","VS2",61,59,1116,5.03,5,3.06
2.15,"Good","G","SI2",63.8,58,13317,8.23,8.08,5.2
0.33,"Premium","E","SI2",59.7,58,594,4.53,4.48,2.69
1.01,"Premium","G","SI2",60.1,58,3173,6.54,6.39,3.89
1.59,"Premium","H","VVS2",63,58,12409,7.48,7.43,4.7
1.29,"Ideal","J","VS2",62.1,59,5771,6.92,6.96,4.31
0.41,"Good","E","VS2",61.1,61,982,4.77,4.82,2.93
2.42,"Premium","J","SI2",58.5,59,16198,8.85,8.82,5.17
0.36,"Premium","D","SI1",60.1,57,851,4.66,4.62,2.79
1.63,"Good","F","SI1",57.7,60,10901,7.71,7.79,4.47
0.25,"Premium","E","VVS2",61.5,59,740,4.04,4.02,2.48
0.31,"Ideal","H","IF",62.3,55,789,4.32,4.35,2.7
0.31,"Ideal","H","VVS1",61.6,55,707,4.35,4.38,2.69
0.52,"Ideal","F","SI1",62.2,54,1223,5.19,5.23,3.24
0.61,"Ideal","D","SI1",61.6,55,1904,5.49,5.51,3.39
0.71,"Ideal","G","SI2",61.5,55,2264,5.74,5.78,3.54
1.04,"Very Good","J","SI2",63.5,59,3810,6.37,6.42,4.06
1.02,"Premium","F","VVS2",60.9,59,8616,6.44,6.56,3.96
1.21,"Ideal","E","SI1",61.9,57,7424,6.88,6.79,4.23
1.14,"Very Good","J","SI2",62.4,57,4470,6.66,6.7,4.17
1.24,"Premium","I","SI1",58.9,59,5972,7.08,7.02,4.15
0.4,"Ideal","G","VVS1",61.2,56,1200,4.79,4.75,2.92
1.04,"Very Good","F","VS1",63.2,57,7534,6.44,6.41,4.06
0.29,"Ideal","G","IF",61.3,56,721,4.26,4.29,2.62
0.41,"Ideal","F","VS1",62,57,1007,4.73,4.76,2.94
1.24,"Premium","J","VS2",61.8,57.6,5265,6.84,6.88,4.24
0.7,"Premium","H","VS1",60.5,58,2364,5.77,5.73,3.48
0.5,"Good","F","VS2",63.2,58,1436,5,5.03,3.17
0.52,"Good","G","SI1",63.3,55,1244,5.07,5.1,3.22
2.1,"Premium","I","SI1",61.5,57,15007,8.25,8.21,5.06
1.25,"Ideal","J","VVS2",61.1,57,6084,6.94,6.91,4.23
1.19,"Ideal","F","VVS1",61.5,55,15005,6.82,6.84,4.2
0.89,"Ideal","F","VS2",61.5,55,4854,6.18,6.21,3.81
0.31,"Ideal","F","VS2",62.6,57,802,4.33,4.27,2.69
1.04,"Premium","I","SI1",62,57,4368,6.5,6.47,4.02
0.3,"Very Good","G","VS2",62.1,57,484,4.27,4.29,2.66
0.34,"Ideal","G","VVS1",62.5,53,956,4.49,4.47,2.8
1,"Premium","H","I1",61.3,60,2695,6.39,6.43,3.93
1.13,"Very Good","F","VVS2",59.6,59,9539,6.82,6.87,4.08
0.31,"Ideal","D","VVS2",61,56,853,4.37,4.39,2.67
0.79,"Very Good","J","VS2",60.8,56,2300,5.98,6.02,3.65
1.01,"Ideal","G","SI2",61.5,57,4299,6.5,6.42,3.97
0.41,"Ideal","E","VS1",62.3,53,863,4.74,4.76,2.96
1.17,"Good","I","SI1",60,64,4586,6.91,6.83,4.12
1.53,"Ideal","H","VS1",61.3,57,12459,7.38,7.41,4.53
1.58,"Premium","E","SI2",61,60,7963,7.54,7.51,4.59
0.94,"Very Good","H","SI2",61.9,57,3394,6.21,6.29,3.87
0.91,"Premium","H","SI1",60.2,52,2935,6.27,6.15,3.74
0.7,"Ideal","F","VS2",62,56,2671,5.71,5.74,3.55
1.34,"Ideal","H","IF",60.9,57,11109,7.09,7.19,4.35
1.21,"Premium","H","VS1",62.3,58,7223,6.84,6.77,4.24
0.31,"Ideal","G","VS2",62,57,544,4.34,4.37,2.7
1.02,"Premium","H","SI1",61.9,61,4558,6.42,6.34,3.95
0.23,"Premium","E","VS1",61.8,60,513,3.95,3.91,2.43
2.1,"Premium","J","SI2",59.1,58,12494,8.46,8.4,4.98
0.31,"Ideal","I","VS1",61.9,54,628,4.38,4.34,2.7
2.01,"Premium","I","VS2",60.3,62,15939,8.13,8.08,4.89
1.2,"Very Good","J","SI1",61.8,57.7,5083,6.78,6.91,4.23
1.11,"Premium","G","SI2",60.7,56,4882,6.73,6.68,4.07
1.03,"Premium","E","SI2",61,60,4522,6.53,6.46,3.96
0.91,"Good","D","SI2",63.8,58,3781,6.09,6.04,3.87
0.4,"Very Good","G","VS1",63.4,56,1005,4.72,4.68,2.98
0.73,"Ideal","I","VS2",62.2,54,2335,5.76,5.78,3.59
1.01,"Good","F","SI2",64.3,59,4197,6.33,6.26,4.05
0.32,"Ideal","F","VS1",61.2,56.2,695,4.41,4.44,2.71
0.33,"Very Good","D","VVS2",61.9,56,856,4.44,4.48,2.76
1.03,"Premium","E","VVS1",58.8,59,11538,6.63,6.6,3.89
1.07,"Premium","H","VS2",62.4,59,5498,6.53,6.46,4.05
1.11,"Very Good","I","SI2",62.6,55,4168,6.65,6.71,4.18
0.41,"Very Good","E","VS1",62.8,60,834,4.72,4.77,2.98
1,"Very Good","F","VS2",61.6,56,6013,6.42,6.47,3.97
0.7,"Very Good","E","VS2",62.9,57,2793,5.66,5.69,3.57
1.28,"Ideal","G","SI2",61.5,57,6412,6.93,7,4.28
2.02,"Premium","G","SI2",60.1,59,16944,8.21,8.29,4.96
0.3,"Ideal","F","VS1",62.3,56,603,4.26,4.28,2.66
0.33,"Ideal","I","IF",62.1,55,891,4.44,4.41,2.75
0.53,"Very Good","J","VS2",62.7,56,996,5.15,5.18,3.24
1.59,"Premium","H","SI1",61,58,8829,7.58,7.51,4.6
0.5,"Fair","E","SI1",65.3,58,1134,4.99,4.91,3.23
1.04,"Ideal","F","SI1",61.4,59,5220,6.46,6.5,3.98
0.7,"Fair","D","SI1",52.2,65,1895,6.04,5.99,3.14
0.37,"Premium","G","VS2",61.2,60,833,4.63,4.58,2.82
0.31,"Ideal","D","VVS2",62,56,766,4.34,4.37,2.7
0.91,"Very Good","H","VS2",63.7,57,3924,6.1,6.12,3.89
0.54,"Very Good","D","VVS2",62.1,55,2318,5.21,5.26,3.25
1.56,"Premium","H","VS1",62,57,11345,7.48,7.43,4.62
0.22,"Fair","E","VS2",65.1,61,337,3.87,3.78,2.49
1.66,"Ideal","F","SI2",62.6,59,10338,7.53,7.57,4.73
0.32,"Premium","G","VS1",62.8,58,828,4.39,4.34,2.74
0.73,"Premium","E","SI1",61.8,59,2510,5.8,5.73,3.56
0.34,"Ideal","D","I1",61.4,55,413,4.5,4.52,2.77
1.5,"Very Good","G","VS1",63.4,59,12005,7.25,7.19,4.58
0.74,"Ideal","I","VVS1",62.3,55,2715,5.77,5.82,3.61
0.3,"Ideal","G","VS2",62.2,54,495,4.29,4.33,2.68
0.51,"Ideal","D","VS2",60.5,56,1767,5.21,5.2,3.15
0.84,"Ideal","D","SI1",62.4,57,3685,6.03,6.08,3.78
0.4,"Very Good","D","SI1",62.5,61,720,4.66,4.69,2.92
0.3,"Ideal","D","VS2",61.4,54,911,4.34,4.33,2.66
0.28,"Ideal","D","VS2",62.4,57,625,4.2,4.16,2.61
0.96,"Fair","G","SI2",66.8,61,2539,6.15,6.04,4.07
0.31,"Premium","H","VS1",62.4,58,698,4.34,4.28,2.69
0.51,"Ideal","F","VS2",60.6,56,1687,5.19,5.17,3.14
0.71,"Good","F","SI1",63.9,57,2331,5.57,5.61,3.57
2.01,"Premium","H","VS2",61.1,61,15528,8.14,8.09,4.96
1.45,"Fair","J","SI2",58.6,68,4570,7.45,7.33,4.34
0.57,"Very Good","D","SI1",61.1,56,1754,5.33,5.38,3.27
1.53,"Premium","G","SI1",58.4,59,10830,7.58,7.52,4.41
0.7,"Very Good","D","VS1",62.9,60,3231,5.57,5.62,3.52
1.21,"Very Good","I","SI2",63.2,57,5014,6.7,6.66,4.22
1.11,"Ideal","I","SI1",61.4,60,4849,6.61,6.65,4.07
1.6,"Very Good","H","VS1",61.2,58.6,12378,7.48,7.63,4.62
1.77,"Premium","J","VS2",59.6,58,9428,7.94,7.86,4.71
1.01,"Very Good","F","VS2",63.3,57,6533,6.41,6.33,4.03
0.39,"Ideal","E","VVS1",60.8,58,1183,4.72,4.76,2.88
0.73,"Premium","E","SI1",62.2,59,2821,5.77,5.68,3.56
1,"Premium","F","VS2",58.7,56,4743,6.46,6.42,3.78
0.42,"Very Good","G","VS1",59.4,59,921,4.86,4.9,2.9
0.91,"Good","D","SI1",63.1,61,4113,6.1,6.16,3.87
2.07,"Ideal","F","SI2",61.5,55,18344,8.23,8.28,5.08
0.8,"Ideal","H","VS1",62.2,56,3581,5.92,5.95,3.69
0.7,"Premium","F","VS1",60.4,60,2879,5.73,5.7,3.45
1.1,"Ideal","G","VS1",61.9,55,7528,6.59,6.63,4.09
0.3,"Ideal","E","VVS2",61.7,53.8,779,4.31,4.34,2.67
1.21,"Very Good","J","VS2",62.2,59,5136,6.79,6.84,4.24
1.57,"Premium","H","VS2",61,59,11575,7.54,7.5,4.59
0.32,"Ideal","E","VVS1",61.6,56,954,4.41,4.42,2.72
0.31,"Ideal","E","VVS2",60.9,56,979,4.39,4.41,2.68
1.02,"Good","G","VS1",57.3,59,5706,6.71,6.65,3.83
2.04,"Very Good","J","SI2",63.4,55,9482,8.07,8.04,5.11
1.21,"Fair","F","SI2",65.3,53,5028,6.74,6.68,4.38
0.31,"Ideal","F","SI1",61.7,55,490,4.35,4.37,2.69
0.7,"Good","H","SI2",63.6,54,1999,5.67,5.62,3.59
0.53,"Ideal","G","VVS1",61.3,56,2015,5.22,5.26,3.21
1.55,"Ideal","I","VS2",61.8,55,11574,7.4,7.44,4.58
0.3,"Premium","G","VS1",62.5,55,776,4.32,4.25,2.68
0.3,"Very Good","H","VVS1",63.4,55,878,4.3,4.28,2.72
0.41,"Ideal","I","IF",61.8,55,930,4.77,4.81,2.96
0.41,"Very Good","E","VVS1",60,61,1057,4.78,4.86,2.89
1.1,"Ideal","F","SI2",60.4,55,4897,6.77,6.73,4.08
0.3,"Ideal","H","SI1",62.9,57,540,4.29,4.26,2.69
0.37,"Ideal","E","SI1",61.4,56,606,4.6,4.65,2.84
0.9,"Ideal","I","VS1",61.3,55,4093,6.21,6.25,3.82
0.31,"Very Good","G","VS2",62.9,56,544,4.28,4.34,2.71
0.77,"Ideal","H","SI1",62.2,56,2781,5.83,5.88,3.64
1.2,"Very Good","J","VS2",62.5,57,4590,6.72,6.79,4.22
1.01,"Good","E","VS1",63.4,58,7234,6.36,6.38,4.04
0.42,"Ideal","F","VS1",62.3,55,1031,4.77,4.79,2.98
0.4,"Very Good","D","SI2",63.4,59,798,4.7,4.67,2.97
1.51,"Premium","E","VS2",62.2,58,13757,7.33,7.27,4.54
0.38,"Premium","H","SI1",59.7,60,812,4.68,4.66,2.79
0.54,"Premium","F","IF",61.9,60,2391,5.26,5.21,3.24
1.4,"Very Good","E","VS1",59.1,57,12196,7.28,7.38,4.33
0.4,"Ideal","G","VS1",62.2,56,877,4.72,4.74,2.94
0.36,"Premium","D","SI2",63,59,643,4.52,4.49,2.84
0.29,"Ideal","F","IF",61.9,56,748,4.27,4.3,2.65
0.26,"Ideal","G","VVS2",62.7,53,514,4.09,4.11,2.57
1.47,"Very Good","G","VS2",62.7,56,11060,7.15,7.18,4.49
0.5,"Fair","G","VS1",64.9,57,1271,4.98,4.94,3.22
1.6,"Very Good","I","VVS1",59.8,56,11170,7.6,7.68,4.57
1.01,"Premium","E","SI1",62,58,4853,6.41,6.37,3.96
1.15,"Ideal","H","SI1",62.4,54,6106,6.71,6.76,4.2
1,"Good","E","SI1",63.7,60,5174,6.29,6.24,3.99
0.31,"Ideal","E","VS2",61.1,56,632,4.37,4.4,2.68
0.97,"Premium","H","SI1",58,62,3911,6.56,6.48,3.79
2.11,"Very Good","G","SI2",62.2,60,16188,8.15,8.19,5.08
0.3,"Premium","G","VS1",61.7,60,776,4.28,4.24,2.63
1,"Premium","E","SI1",62.8,59,4805,6.4,6.3,3.99
0.32,"Very Good","G","SI1",60.9,56,477,4.41,4.45,2.7
0.4,"Ideal","E","SI2",61.2,55,855,4.77,4.74,2.91
2.11,"Fair","F","I1",67.6,57,7019,7.88,7.83,5.31
1.6,"Premium","G","VVS2",60.6,60,16068,7.51,7.57,4.57
0.41,"Good","F","SI1",63.3,58,705,4.71,4.74,2.99
1.32,"Premium","G","VS1",60.6,57,9979,7.14,7.09,4.31
0.3,"Very Good","D","SI1",62.2,58,552,4.28,4.31,2.67
0.33,"Good","I","VS1",63.1,56,521,4.38,4.4,2.77
0.9,"Fair","D","SI2",64.9,57,3473,6.03,5.98,3.9
0.45,"Very Good","F","SI2",61.5,61,729,4.9,4.95,3.03
0.3,"Ideal","G","VVS1",62.6,54,1013,4.32,4.31,2.7
0.41,"Premium","G","VVS2",61.6,58,1076,4.8,4.74,2.94
0.33,"Ideal","E","VS1",62.6,57,781,4.4,4.42,2.76
0.7,"Premium","G","I1",62.3,56,1206,5.66,5.61,3.51
1.09,"Ideal","I","VS1",61.4,56,6225,6.61,6.66,4.07
1.5,"Good","D","SI2",61.1,64,7722,7.26,7.35,4.46
0.42,"Very Good","I","SI1",61.2,60,626,4.78,4.82,2.94
0.73,"Ideal","G","SI1",61.4,58,2630,5.77,5.79,3.55
0.6,"Ideal","F","SI1",61.5,58,1646,5.38,5.41,3.32
1.02,"Very Good","G","IF",62.3,59,8624,6.36,6.45,3.99
0.33,"Premium","G","VS2",61.4,60,579,4.41,4.45,2.72
0.4,"Ideal","F","VVS2",62.8,57,1163,4.73,4.66,2.95
0.9,"Very Good","E","SI1",63.1,58,4151,6.12,6.02,3.83
1.21,"Fair","J","SI1",65.3,60,4147,6.6,6.51,4.28
1.24,"Ideal","G","SI1",60.5,60,6994,6.97,6.91,4.2
0.51,"Good","E","VS1",61.3,63,1841,5.11,5.16,3.15
1,"Very Good","G","SI2",58.2,63,3427,6.53,6.49,3.79
0.27,"Very Good","E","SI1",61.2,57,407,4.2,4.23,2.58
1.04,"Ideal","G","SI2",60.7,57,4375,6.51,6.61,3.98
1.77,"Very Good","G","SI1",63.1,57,11796,7.68,7.63,4.83
0.32,"Premium","G","VS2",62,59,720,4.41,4.37,2.72
0.52,"Good","F","VS2",63.6,56,1605,5.12,5.07,3.24
0.4,"Very Good","J","SI1",58.9,59,603,4.84,4.87,2.86
1.11,"Premium","G","SI2",62.3,58,4755,6.65,6.61,4.13
1.51,"Good","I","SI1",63.7,61,8245,7.15,7.11,4.54
1.02,"Premium","F","SI2",63,58,4238,6.44,6.38,4.04
0.71,"Premium","G","VVS2",60.3,58,2839,5.82,5.78,3.5
0.3,"Good","G","VVS2",63.6,57,684,4.26,4.3,2.72
1.51,"Premium","G","VS2",61.2,61,13194,7.44,7.33,4.52
0.51,"Very Good","G","VS2",62.9,58,1438,5.06,5.11,3.2
1.51,"Premium","H","VS2",63,58,10548,7.34,7.27,4.6
0.9,"Premium","D","SI1",62.2,58,4612,6.18,6.11,3.82
0.7,"Good","F","SI2",58.1,61,2020,5.76,5.8,3.36
1.33,"Premium","G","VS2",62.3,59,9682,7.02,6.97,4.36
0.74,"Good","H","VS2",63,57,2327,5.72,5.77,3.62
0.32,"Premium","G","VS2",60.8,59,720,4.44,4.41,2.69
1.11,"Premium","G","VS2",61.4,58,6534,6.7,6.66,4.1
0.34,"Very Good","F","IF",61.1,54,999,4.54,4.56,2.78
0.75,"Premium","F","SI1",61.1,59,2744,5.86,5.79,3.56
0.42,"Ideal","G","VS1",61.3,57,921,4.78,4.81,2.94
0.45,"Very Good","E","SI2",63.2,54,731,4.94,4.82,3.09
0.54,"Ideal","E","VS2",61.8,55,1567,5.22,5.26,3.24
0.24,"Very Good","E","VVS2",60.8,58,552,3.99,4.03,2.44
1.72,"Fair","J","I1",68.5,59,5240,7.31,7.24,4.98
1.01,"Very Good","F","VS2",63.7,56,6289,6.29,6.34,4.02
0.7,"Fair","I","VS2",66.1,56,1814,5.53,5.48,3.64
0.76,"Very Good","E","VS2",63,59,3162,5.76,5.79,3.64
1.13,"Premium","G","SI1",60.9,58,5600,6.75,6.72,4.1
0.24,"Very Good","G","VVS2",62,56,449,4,4.03,2.49
0.52,"Ideal","D","SI2",62.9,56,1385,5.17,5.14,3.24
0.3,"Premium","G","VS2",60.8,61,675,4.34,4.31,2.63
0.33,"Very Good","G","VS2",62,58,579,4.42,4.45,2.75
0.82,"Ideal","I","VS1",61.6,57,2986,6,6.05,3.71
1.54,"Ideal","E","VS2",62,56,14529,7.46,7.43,4.61
2.01,"Premium","G","SI2",60.8,61,12260,8.14,8.07,4.93
0.62,"Ideal","G","IF",61.8,56,2869,5.43,5.47,3.37
0.32,"Ideal","H","VS2",62.2,57,505,4.36,4.38,2.72
1.03,"Ideal","J","SI1",62.3,56,3893,6.51,6.45,4.04
0.52,"Good","G","SI1",63.6,56,1244,5.07,5.09,3.23
2.01,"Very Good","F","SI2",60.3,60,16728,8.08,8.11,4.88
1.11,"Premium","G","VS2",59,59,6713,6.79,6.76,4
2.07,"Ideal","I","VS2",60.3,59,17045,8.23,8.28,4.98
0.41,"Ideal","G","VS2",62.7,55,1061,4.79,4.75,2.99
1.51,"Very Good","H","VS2",62.3,61,9821,7.27,7.3,4.54
0.5,"Very Good","D","SI2",63.4,59,1243,5.03,5,3.18
0.31,"Ideal","D","VS1",61.6,55,713,4.3,4.33,2.66
1.54,"Good","I","SI2",63.3,60,7304,7.31,7.34,4.64
0.51,"Ideal","E","VS2",62.6,55,1781,5.11,5.08,3.19
1.5,"Very Good","G","VS2",60.7,59,18691,7.31,7.38,4.46
0.9,"Premium","F","SI1",61.2,59,4158,6.19,6.16,3.78
0.71,"Good","H","VVS2",63,59,2517,5.64,5.67,3.56
1.07,"Very Good","E","VS1",62,60,7768,6.49,6.58,4.05
0.31,"Ideal","D","VS2",61.3,57,734,4.37,4.4,2.69
0.5,"Premium","G","VVS1",61,60,2070,5.12,5.08,3.11
1.02,"Very Good","H","VS2",63.3,55,4604,6.4,6.33,4.03
0.81,"Ideal","H","SI1",61.4,56,3446,6,6.05,3.7
0.47,"Premium","E","VS1",61.8,58,1640,5.03,4.97,3.09
0.96,"Very Good","D","SI1",59.9,58,5548,6.4,6.46,3.85
1.5,"Very Good","I","VS2",63.3,55,9533,7.3,7.26,4.61
0.33,"Premium","G","VVS2",62.8,57,965,4.47,4.39,2.78
0.3,"Ideal","G","VS1",61.4,57,605,4.29,4.34,2.65
0.51,"Premium","G","VVS1",61.6,59,1971,5.12,5.08,3.14
0.6,"Good","G","VS2",64.3,57,1793,5.31,5.38,3.43
0.3,"Ideal","H","VVS1",61.1,56,650,4.33,4.37,2.66
0.72,"Ideal","G","SI2",62.1,59,2139,5.71,5.76,3.56
0.9,"Very Good","E","SI1",62.3,61,3868,6.12,6.17,3.83
0.9,"Fair","H","VS2",65.5,57,3226,6.05,6.01,3.95
0.5,"Very Good","J","SI1",63.2,55,1000,5.07,5.03,3.19
0.91,"Very Good","E","SI1",62.3,59,4914,6.18,6.21,3.86
0.37,"Ideal","J","VS1",62.6,57,624,4.57,4.54,2.85
1.2,"Ideal","H","VS1",61.1,58,8039,6.84,6.88,4.19
0.56,"Ideal","G","VVS2",62.1,56,2357,5.31,5.29,3.29
0.5,"Ideal","D","VS2",61.7,56,1844,5.12,5.14,3.16
2.09,"Premium","J","SI1",62.2,59,13864,8.23,8.16,5.1
1.01,"Very Good","F","VS2",62.7,56,6159,6.37,6.43,4.01
0.72,"Good","I","SI1",63.6,59,1909,5.61,5.58,3.56
1.08,"Ideal","G","VS2",62.1,57,5661,6.57,6.54,4.07
1.02,"Very Good","G","VVS1",63,58,7657,6.4,6.43,4.04
2.02,"Premium","F","SI2",61.3,58,13267,8.09,8.05,4.95
0.44,"Premium","G","VS2",60.6,58,1063,4.96,4.9,2.99
0.32,"Ideal","G","VVS2",62.1,55,936,4.38,4.35,2.71
0.4,"Premium","F","VVS2",60.7,58,1088,4.7,4.75,2.87
0.4,"Good","D","SI2",63.9,53,622,4.68,4.71,3
2,"Premium","J","SI2",59.8,60,11899,8.13,8.09,4.85
1.01,"Ideal","H","SI1",61.2,58,4943,6.42,6.49,3.95
1.02,"Ideal","E","VVS1",61.4,57,11028,6.39,6.47,3.95
1.06,"Ideal","G","SI2",62.1,58,4987,6.49,6.53,4.04
0.6,"Ideal","G","VVS1",62,55.5,2524,5.37,5.42,3.35
0.56,"Premium","E","VS2",62.1,57,1915,5.3,5.27,3.28
0.37,"Very Good","G","VS2",62.8,60,649,4.55,4.59,2.87
0.31,"Ideal","I","VS1",61.3,55.6,513,4.37,4.4,2.69
0.5,"Fair","E","SI1",61.7,68,1238,5.09,5.03,3.12
0.5,"Good","E","SI1",62.5,59,1293,5.04,5.07,3.16
0.31,"Ideal","E","VVS2",61.4,57,791,4.37,4.39,2.69
0.51,"Good","D","VS2",63.5,56,1668,5.04,5.1,3.22
0.32,"Very Good","I","VS2",63.2,56,576,4.38,4.32,2.75
1.07,"Ideal","E","SI2",61.7,57,4374,6.59,6.56,4.06
1.11,"Ideal","H","SI1",61.6,56,5456,6.69,6.65,4.11
