"carat","cut","color","clarity","depth","table","price","x","y","z"
0.34,"Ideal","D","VS2",61.3,57,805,4.47,4.5,2.75
0.72,"Ideal","E","SI1",61,57,3012,5.77,5.8,3.53
0.45,"Ideal","G","VVS1",61.5,57,1297,4.91,4.95,3.03
0.78,"Ideal","E","SI2",61,56,3053,5.92,5.98,3.63
0.4,"Ideal","E","SI1",61.9,57,696,4.74,4.76,2.94
1.06,"Very Good","D","VS2",62.8,55,7345,6.53,6.56,4.11
1.03,"Very Good","H","SI1",63.5,53,4573,6.43,6.46,4.09
0.32,"Ideal","E","VS2",61.7,56,702,4.41,4.44,2.73
0.71,"Ideal","E","VS1",62.2,55,2866,5.74,5.7,3.56
2.22,"Ideal","G","SI2",62.5,54,17123,8.28,8.35,5.2
1.53,"Ideal","H","SI1",59.8,59,10063,7.48,7.54,4.49
0.23,"Very Good","F","IF",59.5,58,530,4,4.03,2.39
0.7,"Ideal","H","VVS1",61.6,57,2827,5.69,5.74,3.52
1.51,"Premium","F","VS2",62.9,61,13945,7.31,7.22,4.57
0.32,"Ideal","H","VVS2",61.6,55,628,4.43,4.46,2.74
0.32,"Ideal","F","VS2",60.3,55,828,4.45,4.4,2.67
0.31,"Ideal","D","VS2",61.2,55,734,4.35,4.38,2.67
0.37,"Premium","J","VS2",60.7,60,583,4.68,4.65,2.83
0.27,"Ideal","F","VVS2",62,55,760,4.14,4.16,2.57
1.09,"Ideal","H","SI1",62.2,56,4871,6.59,6.56,4.09
0.41,"Ideal","J","VVS1",62,57,775,4.73,4.79,2.95
0.31,"Good","I","VS1",63.2,56,489,4.28,4.33,2.72
0.58,"Premium","E","SI1",62.1,58,1812,5.35,5.31,3.31
0.23,"Very Good","E","VVS2",61.1,58,505,3.93,3.99,2.42
1,"Premium","G","SI2",61.8,58,4398,6.43,6.39,3.96
0.52,"Premium","F","SI1",61.5,60,1280,5.16,5.15,3.17
1.21,"Ideal","G","VS1",61.8,57,10685,6.81,6.86,4.23
0.46,"Ideal","I","VVS1",61.7,57,974,4.96,4.99,3.07
0.71,"Very Good","F","VS1",62.6,55,2893,5.66,5.71,3.56
0.52,"Ideal","F","SI1",62,54,1624,5.19,5.16,3.21
1.01,"Very Good","F","VS2",61.6,57,6773,6.39,6.46,3.96
0.93,"Premium","H","VS2",61,60,4050,6.29,6.26,3.82
1.29,"Ideal","H","SI2",61.6,54,6300,7,7.02,4.32
0.4,"Good","E","SI1",64.2,57,662,4.66,4.68,3
0.57,"Very Good","F","SI1",62.6,58,1403,5.28,5.32,3.32
0.43,"Ideal","G","VVS2",60.1,57,1056,4.88,4.91,2.94
0.78,"Very Good","D","VS2",58.5,56,3298,6.08,6.12,3.57
0.32,"Ideal","D","SI1",62.8,56,756,4.35,4.34,2.73
1.83,"Premium","I","VS2",60.5,60,10043,7.93,7.86,4.78
1.01,"Very Good","D","SI2",61.8,60,4588,6.37,6.41,3.95
0.32,"Ideal","F","VS2",62.4,55,828,4.43,4.41,2.76
1.26,"Ideal","F","VS2",61.2,57,9999,6.96,6.99,4.27
1.16,"Ideal","D","VS1",61.2,58,10241,6.73,6.76,4.13
0.4,"Premium","G","IF",60.8,58,1397,4.77,4.73,2.89
0.39,"Very Good","F","VS2",58.8,59,821,4.8,4.83,2.83
0.3,"Very Good","F","VS2",62.8,56,605,4.29,4.31,2.7
1.62,"Premium","G","VS1",59.4,58,15188,7.74,7.68,4.58
0.35,"Ideal","F","VS2",62.4,55,906,4.53,4.51,2.82
0.28,"Ideal","H","VS1",62.1,55,476,4.17,4.21,2.6
0.41,"Premium","I","VVS2",62.9,58,1061,4.74,4.71,2.97
0.7,"Premium","E","SI1",60,59,2777,5.79,5.75,3.46
0.4,"Ideal","E","SI2",62.2,53,689,4.73,4.76,2.95
0.42,"Very Good","D","SI1",60.8,59,810,4.82,4.85,2.94
1.01,"Good","F","SI1",63.7,57,4989,6.4,6.35,4.06
0.35,"Premium","H","VVS2",62.5,58,906,4.51,4.48,2.81
0.7,"Premium","H","VS2",60.8,59,2330,5.71,5.74,3.48
0.5,"Very Good","G","VVS2",63,58,1791,4.98,5.02,3.15
1.04,"Premium","E","VVS1",60.9,58,11382,6.61,6.53,4
0.31,"Ideal","H","VVS1",62.7,54,707,4.33,4.38,2.73
1,"Ideal","E","VS2",61.6,57,6600,6.38,6.44,3.95
0.4,"Premium","F","VS2",62.1,58,842,4.71,4.76,2.94
0.36,"Very Good","H","VVS2",61.3,55,668,4.58,4.64,2.81
1.2,"Premium","H","VS2",62.8,59,6666,6.75,6.7,4.22
2.27,"Premium","I","SI1",61,58,14362,8.42,8.4,5.19
0.59,"Fair","H","SI2",64.5,57,1059,5.37,5.16,3.42
0.29,"Premium","I","VS2",62.4,58,429,4.23,4.2,2.63
0.7,"Premium","F","SI2",61.2,59,1792,5.75,5.72,3.51
0.44,"Premium","G","VVS2",61.3,60,1155,4.94,4.88,3.01
1.22,"Ideal","G","SI1",61.6,57,6559,6.89,6.81,4.22
0.7,"Very Good","F","VS1",62.4,56,2604,5.62,5.7,3.53
0.87,"Ideal","F","VS1",62,55,5640,6.1,6.13,3.79
0.3,"Very Good","F","VS1",60.9,63,704,4.26,4.31,2.61
1.07,"Premium","D","SI2",62.6,61,4949,6.49,6.42,4.04
1,"Premium","G","SI2",59.4,62,4172,6.5,6.47,3.85
1.71,"Good","I","SI1",63.2,57,9881,7.49,7.53,4.75
0.58,"Ideal","F","VS1",61.9,56,2227,5.36,5.33,3.31
0.96,"Good","D","SI2",64,62,3419,6.16,6.13,3.93
0.76,"Ideal","I","VS2",61.7,56,3075,5.87,5.9,3.63
0.3,"Ideal","G","VVS1",61.1,57,764,4.32,4.35,2.65
1.22,"Ideal","H","SI1",62.2,56,6541,6.84,6.89,4.27
0.28,"Very Good","D","VVS2",62.2,59,642,4.18,4.21,2.61
0.36,"Ideal","E","VS1",61.8,56,852,4.56,4.6,2.83
0.7,"Fair","E","SI1",65.2,58,2318,5.57,5.54,3.62
0.6,"Premium","G","VVS1",60,58,2444,5.53,5.43,3.29
1.2,"Ideal","I","SI1",60.1,56,5578,6.9,6.84,4.13
0.7,"Ideal","F","VVS2",61.5,56,4439,5.7,5.78,3.53
1.11,"Premium","I","VS2",58.3,60,4744,6.84,6.78,3.97
1.03,"Ideal","F","SI2",62.6,57,3461,6.44,6.4,4.02
0.52,"Very Good","E","VS1",63.4,54,1601,5.08,5.11,3.23
0.72,"Ideal","E","SI1",61.2,56,2642,5.75,5.79,3.53
0.31,"Ideal","F","IF",62.2,54,914,4.37,4.41,2.73
2.03,"Ideal","G","SI2",62.5,56,16505,8.1,8.05,5.05
0.39,"Ideal","D","VS1",61.9,57,1170,4.71,4.69,2.91
1.51,"Premium","G","VS2",60.7,60,12551,7.4,7.36,4.48
0.31,"Ideal","D","IF",61.1,56,1310,4.42,4.39,2.69
1.23,"Very Good","F","VS1",59.3,59,10609,6.98,7.01,4.15
0.7,"Premium","F","SI2",61.8,60,2213,5.65,5.71,3.51
0.5,"Premium","G","VS1",61,59,1746,5.14,5.09,3.12
0.41,"Premium","G","VS1",60,61,961,4.86,4.77,2.89
1,"Very Good","G","VS1",59.4,59,6867,6.52,6.54,3.88
1.32,"Premium","J","SI2",61.2,59,4160,7.08,7.04,4.32
1.04,"Ideal","G","VVS1",62.2,55,8637,6.48,6.51,4.04
0.31,"Premium","F","VS2",62.3,59,625,4.29,4.34,2.69
0.82,"Ideal","F","SI1",61.1,56,3428,6.06,6.08,3.71
0.5,"Fair","G","VVS2",62.9,67,1791,5.02,4.96,3.14
0.7,"Ideal","H","VS2",61.5,56,3038,5.71,5.73,3.52
0.7,"Premium","I","I1",62.3,58,1107,5.69,5.55,3.51
1.03,"Premium","H","VS1",62.5,59,5523,6.43,6.47,4.03
0.37,"Premium","H","VVS2",62.2,59,957,4.56,4.54,2.83
0.4,"Ideal","E","VS1",62,54,1125,4.77,4.74,2.95
0.34,"Ideal","E","SI1",63,55,765,4.47,4.42,2.8
1.08,"Premium","I","VS1",62.5,57,4877,6.54,6.51,4.08
0.52,"Ideal","G","SI1",61.2,55,1413,5.17,5.22,3.18
0.57,"Very Good","F","SI2",60.1,56,1235,5.4,5.42,3.25
0.32,"Premium","G","SI1",62,55,612,4.43,4.41,2.74
0.71,"Very Good","E","SI2",62.1,57,2123,5.71,5.76,3.56
1.29,"Ideal","J","VS1",62,57,5676,6.92,6.98,4.31
0.7,"Very Good","H","VS1",62.8,58,2389,5.59,5.69,3.54
0.53,"Good","D","SI2",54.3,65,1352,5.46,5.51,2.98
0.33,"Ideal","E","VS2",62.4,54,682,4.44,4.47,2.78
0.28,"Very Good","E","VS1",62.2,59,428,4.19,4.23,2.62
0.33,"Ideal","F","IF",61.3,55,1240,4.47,4.5,2.75
0.52,"Good","G","VS1",63.3,55,1689,5.09,5.12,3.23
2.01,"Good","I","SI2",59.1,59,12964,8.09,8.14,4.8
0.31,"Ideal","G","VS2",62.4,55,698,4.32,4.3,2.69
1.25,"Ideal","G","VS2",60.9,57,9590,6.96,6.99,4.25
0.53,"Ideal","H","SI2",61.5,56,1000,5.21,5.23,3.21
0.81,"Ideal","F","SI2",62.6,55,2795,5.92,5.96,3.72
0.71,"Ideal","F","SI2",62.2,56,2173,5.76,5.7,3.56
0.7,"Ideal","E","VS2",61.3,57,3504,5.73,5.75,3.52
0.23,"Very Good","D","SI2",63.5,57,449,3.87,3.85,2.45
0.3,"Good","G","VVS2",63.1,56,684,4.2,4.23,2.66
0.9,"Very Good","H","SI2",59.2,61,3160,6.23,6.27,3.7
0.26,"Premium","E","VVS1",61.8,58,769,4.14,4.11,2.55
1.52,"Premium","D","SI1",59.2,61,12823,7.59,7.55,4.48
0.41,"Very Good","E","SI2",63.4,58,818,4.75,4.71,3
0.38,"Ideal","I","VS1",61.5,56,874,4.67,4.71,2.88
0.37,"Ideal","H","IF",61.8,55,936,4.65,4.67,2.88
0.71,"Premium","G","SI1",58.9,62,2181,5.85,5.79,3.43
0.7,"Ideal","I","VS2",62.2,55,2232,5.66,5.69,3.53
0.33,"Ideal","F","VS2",61.6,55,854,4.48,4.45,2.75
0.36,"Ideal","D","VS2",61.8,55,800,4.58,4.61,2.84
0.36,"Ideal","D","VS1",62.8,55,1018,4.55,4.52,2.85
0.49,"Ideal","G","VS2",61.1,57,1246,5.12,5.09,3.12
0.4,"Very Good","E","SI2",63.5,56,798,4.71,4.68,2.98
0.31,"Premium","G","VS2",59.8,60,544,4.4,4.43,2.64
0.7,"Premium","E","SI2",62.9,59,2307,5.67,5.59,3.54
1.22,"Premium","I","SI1",62.2,57,5466,6.87,6.79,4.25
0.9,"Good","E","SI2",61.6,61,3595,6.12,6.16,3.78
0.97,"Premium","D","SI1",62,60,4639,6.29,6.25,3.89
1.57,"Premium","H","VS2",62.2,58,11415,7.45,7.4,4.62
