"carat","cut","color","clarity","depth","table","price","x","y","z"
0.54,"Ideal","E","VS2",60.8,57,1754,5.24,5.29,3.2
0.55,"Ideal","G","VS1",61.5,57,1856,5.28,5.23,3.23
0.36,"Ideal","D","VS1",60.8,57,1094,4.59,4.62,2.8
0.52,"Premium","D","SI1",61.4,58,1720,5.19,5.16,3.18
0.56,"Premium","D","SI1",61.4,58,1723,5.29,5.33,3.26
0.5,"Premium","F","VS1",60.6,59,1764,5.19,5.14,3.13
0.31,"Ideal","E","IF",60.4,56,1188,4.43,4.38,2.66
1.51,"Very Good","J","SI1",60.9,59,7812,7.33,7.41,4.49
0.58,"Ideal","H","SI1",60.9,57,1421,5.38,5.33,3.26
0.37,"Ideal","E","VVS1",61.5,56,1179,4.64,4.59,2.84
0.43,"Very Good","E","I1",58.4,62,555,4.94,5,2.9
0.51,"Ideal","F","VVS2",61.2,56,2203,5.19,5.17,3.17
0.54,"Premium","G","SI1",61.1,60,1340,5.24,5.2,3.19
1.07,"Premium","H","VS2",62.4,57,5573,6.58,6.52,4.09
0.31,"Very Good","G","SI1",61.7,55,462,4.37,4.38,2.7
0.7,"Premium","J","SI1",61.3,59,1827,5.75,5.73,3.52
1.31,"Premium","G","VS1",61.5,59,10071,7.06,7,4.32
1.55,"Ideal","H","VS1",62,57,13665,7.37,7.43,4.59
0.92,"Ideal","E","SI2",62.6,57,4309,6.22,6.18,3.88
0.34,"Premium","H","VS2",62.6,60,537,4.42,4.46,2.78
0.51,"Very Good","E","SI1",61,58,1343,5.1,5.13,3.12
0.49,"Good","F","VS1",63.6,59,1426,4.95,4.92,3.14
1.14,"Premium","I","VS1",60.3,57,5148,6.83,6.81,4.11
0.8,"Premium","H","SI2",62.2,58,2346,5.99,5.93,3.71
1.21,"Ideal","J","VS2",62.1,57,5653,6.81,6.82,4.23
0.31,"Very Good","H","VVS2",61.9,58,625,4.3,4.33,2.67
0.3,"Ideal","I","VS1",62.5,54,608,4.32,4.29,2.69
1.18,"Ideal","J","VS1",61.7,56,5182,6.79,6.82,4.2
0.41,"Very Good","D","SI1",63.2,58,947,4.77,4.72,3
0.52,"Very Good","I","VVS2",61.9,56,1289,5.16,5.18,3.2
1.03,"Premium","H","VS2",61.8,58,5722,6.48,6.43,3.99
0.7,"Ideal","H","VS2",62.6,54,2475,5.7,5.73,3.58
1.01,"Good","E","SI2",63.3,58,4149,6.29,6.35,4
0.9,"Good","G","SI2",63.8,59,3303,6.02,6.05,3.85
1.29,"Fair","G","I1",66,58,4277,6.82,6.75,4.48
0.3,"Ideal","G","VS1",61.5,56,776,4.34,4.28,2.65
0.5,"Ideal","F","SI1",61,56,1286,5.15,5.17,3.15
0.31,"Very Good","G","SI1",61.9,56,462,4.34,4.38,2.7
0.38,"Ideal","E","IF",61.4,55,1402,4.68,4.74,2.89
0.9,"Very Good","H","VS1",62.1,59,4309,6.09,6.14,3.8
1.01,"Premium","G","VS2",61.2,57,5701,6.46,6.41,3.94
0.52,"Ideal","G","VVS2",60.8,57,1878,5.2,5.17,3.15
2.04,"Premium","H","SI2",60.8,58,14945,8.23,8.14,4.98
1.62,"Premium","F","VS1",61.3,57,16112,7.6,7.55,4.64
2.2,"Premium","G","SI2",60.4,60,15897,8.44,8.36,5.08
0.99,"Ideal","F","SI1",62.1,58,6038,6.33,6.4,3.95
0.44,"Ideal","E","VVS1",61.1,56,1924,4.91,4.94,3.01
0.91,"Good","F","SI1",64,57,3363,6.17,6.08,3.92
1.31,"Premium","I","VS1",58.5,60,6737,7.18,7.15,4.19
1.03,"Premium","H","SI1",62.4,58,4274,6.5,6.42,4.03
0.71,"Good","G","VS2",58.9,61,2649,5.81,5.84,3.43
0.32,"Ideal","G","IF",61.2,56,918,4.4,4.43,2.7
1.18,"Ideal","H","SI1",61.6,55.5,6076,6.77,6.85,4.19
1.51,"Premium","G","VS1",60.1,58,14375,7.45,7.48,4.49
0.53,"Ideal","D","SI1",62,57,1683,5.23,5.19,3.23
0.36,"Premium","D","SI2",61.2,59,689,4.59,4.56,2.8
0.52,"Ideal","F","SI2",60.9,57,1226,5.22,5.2,3.17
0.72,"Ideal","F","VS1",61.5,56,3759,5.74,5.77,3.53
0.28,"Ideal","G","IF",61.5,57,650,4.19,4.21,2.58
0.7,"Ideal","E","VS2",61.4,57,2274,5.72,5.78,3.53
0.7,"Ideal","F","SI1",61.7,54,2662,5.72,5.75,3.54
2.01,"Premium","I","VS1",61.5,62,15475,8.07,7.94,4.92
1.18,"Premium","G","SI2",60.5,60,4988,6.88,6.81,4.14
0.99,"Fair","I","SI1",60.7,66,3337,6.42,6.34,3.87
1.03,"Very Good","H","VS1",61.9,59,6294,6.44,6.49,4
1.2,"Premium","H","SI2",62.5,58,4368,6.74,6.69,4.2
0.51,"Very Good","E","IF",63.3,58,2925,5.03,5.08,3.2
0.55,"Ideal","I","VS1",62.2,55,1238,5.26,5.29,3.28
0.71,"Very Good","H","VVS2",62.5,56,2594,5.65,5.68,3.54
0.4,"Very Good","E","IF",62.9,58,1207,4.68,4.77,2.97
0.34,"Ideal","E","SI1",60.7,56,596,4.51,4.55,2.75
1.51,"Good","F","VS2",61,63,13010,7.32,7.39,4.49
1.02,"Ideal","G","VVS1",61.5,57,8168,6.44,6.47,3.97
0.32,"Ideal","I","VS2",62.2,57,449,4.39,4.42,2.74
0.38,"Premium","D","SI1",62.2,58,941,4.63,4.57,2.86
0.32,"Ideal","F","SI2",61.7,56,561,4.41,4.44,2.73
0.37,"Premium","D","SI1",61,62,874,4.64,4.61,2.82
0.7,"Ideal","I","VS2",62.2,55,2232,5.66,5.69,3.53
0.33,"Very Good","G","VS1",62,59,666,4.36,4.42,2.72
0.31,"Very Good","G","VS1",60.4,59,542,4.37,4.41,2.65
0.51,"Ideal","F","IF",62.4,55,2524,5.11,5.14,3.2
0.31,"Ideal","D","VS1",61.9,53,774,4.36,4.4,2.71
0.55,"Ideal","G","IF",60,57,2440,5.33,5.39,3.22
0.34,"Ideal","D","VS2",60.6,57,1033,4.53,4.51,2.74
2.05,"Ideal","J","VS2",61.7,54.9,14111,8.16,8.24,5.05
0.9,"Good","E","SI2",63.6,59,3584,6.05,6.09,3.86
0.7,"Very Good","E","VS1",63.8,57,3177,5.61,5.65,3.59
1.23,"Ideal","F","VS2",62.4,54,10342,6.84,6.87,4.28
1.21,"Good","E","I1",64,57,4201,6.73,6.67,4.29
0.31,"Ideal","E","SI1",61.1,56,660,4.39,4.41,2.69
0.44,"Ideal","H","IF",61.9,54,1177,4.9,4.95,3.05
1.27,"Very Good","I","VS2",63.3,63,6031,6.87,6.82,4.33
0.7,"Very Good","F","VS2",60.9,61,2812,5.66,5.71,3.46
1.01,"Good","F","IF",62.7,59,9451,6.3,6.42,3.99
0.31,"Very Good","H","VVS2",61.4,58,625,4.32,4.37,2.67
0.36,"Ideal","E","VS1",61.6,57,1094,4.58,4.54,2.81
0.31,"Good","E","SI1",63.2,59,544,4.28,4.33,2.72
0.72,"Ideal","F","SI1",62.7,57,2586,5.69,5.73,3.58
0.52,"Ideal","E","VS2",61.1,57,1689,5.18,5.2,3.17
1.14,"Premium","G","SI2",60.4,59,4884,6.8,6.78,4.1
1.73,"Premium","J","SI1",61,59,9165,7.75,7.68,4.71
0.61,"Very Good","I","IF",60.2,57,2057,5.49,5.58,3.33
1.01,"Very Good","H","SI1",59.8,61,4680,6.54,6.51,3.9
0.7,"Premium","I","SI2",63,56,1715,5.71,5.63,3.57
0.33,"Premium","D","VS2",60.7,58,1002,4.5,4.46,2.72
1.09,"Premium","I","SI1",61.9,58,3968,6.65,6.58,4.1
0.54,"Ideal","G","VVS1",61.6,55,2041,5.22,5.24,3.22
1.04,"Ideal","H","SI2",61.1,56,4290,6.6,6.66,4.05
0.92,"Very Good","E","SI2",62.1,58,4011,6.18,6.22,3.85
1.51,"Ideal","G","VS2",59.8,57,13214,7.48,7.53,4.48
1.56,"Ideal","H","SI1",62.4,54,10728,7.48,7.43,4.65
1.51,"Premium","H","IF",60.2,60,13075,7.41,7.44,4.47
0.34,"Ideal","D","SI1",61.2,57,803,4.51,4.48,2.75
0.71,"Ideal","I","VVS2",60.6,57,2463,5.73,5.78,3.49
0.6,"Premium","G","VVS1",60,58,2444,5.53,5.43,3.29
0.34,"Very Good","G","VVS2",61.7,56,775,4.47,4.51,2.77
1.9,"Premium","F","SI2",62.9,61,12812,7.78,7.73,4.88
0.31,"Ideal","H","VS1",62,53,562,4.34,4.37,2.7
0.3,"Ideal","D","SI1",61.8,56,508,4.31,4.33,2.67
1.52,"Good","H","SI1",64.1,59,8915,7.11,7.18,4.58
1.22,"Ideal","I","VS1",62.9,54,6887,6.83,6.79,4.29
0.51,"Ideal","I","SI2",62.2,55,913,5.14,5.15,3.2
0.52,"Good","F","VS1",61,61,1419,5.22,5.17,3.17
0.91,"Ideal","H","VS2",63,56,3743,6.15,6.05,3.84
0.5,"Good","E","SI2",58.2,59,1098,5.24,5.27,3.06
1.12,"Premium","F","SI2",60.5,59,4570,6.73,6.79,4.09
0.42,"Ideal","G","VS1",61.9,56,984,4.82,4.77,2.97
0.5,"Good","D","SI1",60.5,57,1447,5.1,5.14,3.1
0.7,"Ideal","F","VVS2",62,55,3191,5.71,5.67,3.53
0.33,"Premium","H","VVS2",61.6,58,666,4.42,4.45,2.73
0.71,"Very Good","E","SI1",59.3,59,2590,5.83,5.87,3.47
0.75,"Ideal","G","SI1",61.6,55,2902,5.82,5.86,3.6
0.7,"Ideal","G","VS2",61.2,57,2515,5.77,5.7,3.51
1.35,"Premium","G","SI2",60.5,60,5167,7.16,7.11,4.32
1.01,"Ideal","H","SI1",61.4,60,4680,6.48,6.45,3.97
1.01,"Fair","I","VS2",68.7,58,3597,6.14,6,4.19
0.41,"Ideal","F","VVS1",61.9,56,1356,4.79,4.77,2.96
0.32,"Ideal","F","VVS1",60.7,56,905,4.45,4.43,2.7
0.7,"Fair","I","SI1",65.2,58,1749,5.6,5.56,3.64
0.72,"Ideal","F","IF",62,57,4228,5.71,5.78,3.56
0.75,"Very Good","E","SI1",63,55,2753,5.76,5.79,3.64
0.4,"Ideal","E","SI1",62.5,57,707,4.7,4.74,2.95
1.04,"Ideal","F","VVS2",61.2,57,9005,6.5,6.53,3.99
1.5,"Premium","D","SI2",61.9,58,8649,7.34,7.27,4.52
1.04,"Ideal","H","SI1",62.5,57,4648,6.5,6.46,4.05
1.02,"Ideal","G","I1",61.5,56,3382,6.49,6.46,3.98
0.47,"Premium","E","VVS2",60.5,58,1833,5.05,5,3.04
0.25,"Very Good","F","VVS2",61.8,58,575,4.05,4.07,2.51
0.31,"Ideal","G","VVS1",62.5,54,789,4.36,4.38,2.73
0.56,"Ideal","G","SI1",62.1,55,1417,5.29,5.33,3.3
0.3,"Very Good","E","SI1",61.7,56,526,4.27,4.29,2.64
0.3,"Very Good","F","VVS1",58.1,61,858,4.39,4.42,2.56
0.51,"Good","E","VS2",63.6,54,1662,5.09,5.06,3.23
0.59,"Very Good","E","VS2",61.7,60,1857,5.36,5.4,3.32
0.5,"Very Good","D","VS2",63.3,56,1569,5,5.05,3.18
1.18,"Very Good","D","SI1",61.7,57,7093,6.8,6.84,4.21
0.31,"Premium","I","SI1",59.6,58,537,4.44,4.39,2.63
0.93,"Very Good","H","VS2",62.8,59,4351,6.13,6.16,3.86
1.31,"Very Good","J","VS1",63.7,55,6101,6.94,7.01,4.44
0.71,"Good","D","SI1",64,56,2641,5.59,5.63,3.59
0.32,"Premium","F","SI1",62.7,57,684,4.4,4.37,2.75
0.72,"Ideal","G","SI2",61.9,57,2068,5.73,5.77,3.56
1.04,"Very Good","J","SI2",62.8,57,3459,6.44,6.5,4.06
0.51,"Premium","E","VS2",59.3,58,1662,5.23,5.2,3.09
0.41,"Ideal","F","VVS2",61.2,56,1192,4.8,4.78,2.93
1.02,"Very Good","I","SI1",60.4,58,3927,6.52,6.56,3.95
0.3,"Premium","H","VS2",63,59,608,4.29,4.25,2.69
1.51,"Ideal","H","SI2",61.7,57,6384,7.39,7.36,4.55
1.2,"Ideal","E","VS2",61.3,56,10214,6.89,6.84,4.21
1.15,"Very Good","D","VS2",61.4,57,7662,6.7,6.78,4.14
0.4,"Ideal","I","VVS2",62,56,1035,4.77,4.74,2.95
0.31,"Very Good","J","SI1",58.1,62,353,4.44,4.47,2.59
1.01,"Ideal","G","VS2",61.4,58,6618,6.47,6.44,3.97
1.01,"Very Good","F","VS2",63.3,57,6533,6.41,6.33,4.03
0.52,"Ideal","E","VS2",61.1,57,1815,5.2,5.18,3.17
0.78,"Very Good","F","VS2",62.2,58,3429,5.86,5.9,3.66
0.62,"Ideal","D","SI1",62.2,55,1959,5.45,5.51,3.41
0.3,"Ideal","G","VS1",63.1,55,624,4.25,4.31,2.7
2.05,"Premium","D","SI1",60.4,58,17776,8.26,8.16,4.96
0.52,"Ideal","D","VVS1",62.1,54,3373,5.15,5.18,3.21
0.4,"Very Good","J","VS1",62.1,57,606,4.69,4.72,2.92
0.32,"Very Good","G","VS1",62.1,55,645,4.41,4.44,2.75
0.7,"Ideal","G","VS2",60.8,57,2507,5.67,5.74,3.47
1.01,"Fair","G","SI2",68.5,63,3173,6.08,6,4.14
1,"Premium","F","SI1",62.8,59,4939,6.36,6.32,3.98
0.51,"Ideal","J","SI1",62.5,58,1023,5.11,5.13,3.2
0.37,"Very Good","D","VVS1",62.3,54,1108,4.57,4.65,2.87
0.53,"Premium","E","SI1",61.9,56,1607,5.22,5.19,3.22
0.85,"Ideal","E","SI2",60.1,56,3787,6.17,6.18,3.71
0.28,"Very Good","D","VS1",62.2,61,452,4.13,4.16,2.58
1.21,"Premium","I","SI2",59.9,61,4337,6.89,6.85,4.11
0.32,"Very Good","I","VS2",63,57,449,4.33,4.37,2.74
0.9,"Good","D","SI2",60.3,64,3473,6.14,6.1,3.69
0.55,"Very Good","H","VVS1",61.1,57,1881,5.26,5.35,3.24
0.92,"Good","D","SI2",63.3,59,3891,6.12,6.18,3.89
1,"Ideal","F","SI1",62,55,5239,6.39,6.44,3.98
0.46,"Ideal","G","VVS1",62,54,1412,4.97,5,3.09
0.37,"Ideal","I","IF",60.7,56,754,4.64,4.68,2.83
0.32,"Ideal","H","VS1",63,55,720,4.42,4.4,2.78
1.19,"Ideal","H","SI1",62,56.4,6275,6.77,6.81,4.2
1.51,"Ideal","F","VS2",63,55,14414,7.29,7.24,4.58
0.52,"Very Good","D","VS2",63.4,56,1828,5.16,5.09,3.25
0.26,"Ideal","D","VVS2",62.5,56,769,4.11,4.08,2.56
0.91,"Ideal","F","SI2",62,56,4642,6.2,6.22,3.85
0.93,"Ideal","E","SI1",59.6,57,4700,6.37,6.42,3.81
1.2,"Very Good","G","SI1",62.8,60,6526,6.71,6.79,4.24
1.09,"Ideal","G","SI1",62.2,56,5022,6.6,6.55,4.09
1.09,"Premium","H","VS2",60,56,5677,6.73,6.68,4.02
0.7,"Ideal","E","VS2",60.5,59,3201,5.72,5.75,3.47
0.4,"Ideal","E","VS1",61.1,57,1291,4.75,4.78,2.97
0.4,"Very Good","G","VVS2",59.2,63,945,4.88,4.81,2.87
0.52,"Ideal","F","SI1",62,54,1624,5.19,5.16,3.21
1.01,"Premium","H","SI2",61.6,60,3676,6.22,6.18,3.82
1.23,"Premium","F","VS2",59.6,58,9016,7.02,6.94,4.16
0.6,"Premium","D","VS2",60.9,61,1808,5.43,5.4,3.3
1.15,"Very Good","E","IF",59.2,57,12895,6.78,6.86,4.04
0.52,"Ideal","F","VS2",60.6,55,1662,5.19,5.27,3.17
0.4,"Very Good","G","SI2",61.9,61,596,4.69,4.74,2.92
0.5,"Ideal","H","IF",61,56,1923,5.15,5.17,3.15
0.38,"Very Good","F","VS1",60.4,60,835,4.7,4.74,2.85
1.71,"Ideal","G","VS1",62.2,55,17595,7.72,7.65,4.78
0.9,"Good","G","SI2",63.8,56,3303,6.13,6.16,3.92
1.07,"Ideal","D","SI2",61.4,56,4513,6.55,6.58,4.03
0.42,"Very Good","G","SI2",59.5,61,573,4.85,4.9,2.9
1.2,"Good","H","SI2",59.7,63,5085,6.84,6.87,4.09
1.01,"Good","D","SI1",61.8,60,5443,6.35,6.37,3.93
0.54,"Very Good","E","SI2",60.7,56.5,1415,5.24,5.28,3.19
0.3,"Ideal","E","VS2",62.1,55,621,4.32,4.35,2.69
0.7,"Ideal","H","VS2",60.8,56,3656,5.74,5.77,3.5
1.56,"Ideal","H","SI1",62.1,56,10739,7.44,7.46,4.63
2,"Premium","G","SI2",62.1,59,15897,8.12,8.02,5.01
1.93,"Premium","H","VS1",60.5,60,17096,8.06,7.98,4.85
1.01,"Premium","I","SI1",62.7,59,3959,6.43,6.36,4.01
0.55,"Ideal","H","IF",61.9,56,2120,5.26,5.34,3.26
0.69,"Premium","H","VS2",60.8,59,1863,5.77,5.74,3.5
0.29,"Ideal","H","VS2",62.8,55,498,4.24,4.27,2.67
0.81,"Premium","H","SI2",61.6,62,2313,6,5.92,3.67
1.52,"Premium","J","VS1",62.4,59,8110,7.31,7.36,4.58
1.22,"Ideal","H","VS1",60.4,57,7738,6.86,6.89,4.15
0.9,"Fair","G","SI2",55.9,62,3104,6.35,6.42,3.57
0.41,"Very Good","E","VVS1",60,61,1057,4.78,4.86,2.89
0.52,"Good","E","VS2",58.3,61,1673,5.26,5.31,3.08
1.2,"Ideal","F","VS1",62.1,58,10367,6.78,6.84,4.23
0.43,"Ideal","G","VVS2",60.9,57,1056,4.85,4.9,2.97
0.81,"Ideal","I","SI1",62.2,57,2323,5.95,5.98,3.71
2.17,"Ideal","I","SI1",60.7,57,17747,8.38,8.42,5.1
1.3,"Premium","I","SI1",58.1,59,6188,7.19,7.16,4.17
0.53,"Premium","G","VS1",62.4,58,1813,5.2,5.16,3.23
2.17,"Premium","D","SI2",62.2,59,16472,8.28,8.34,5.17
0.71,"Premium","H","SI2",62.7,57,2231,5.71,5.64,3.56
0.44,"Ideal","G","VVS2",61.8,56,1155,4.94,4.9,3.04
0.9,"Good","H","VS2",64.1,56,3902,6,6.05,3.86
1.04,"Premium","E","SI1",61.2,59,5894,6.54,6.47,3.98
1,"Good","F","VS2",63.3,55,6267,6.29,6.34,4
2.29,"Premium","G","SI2",62.4,60,15366,8.41,8.36,5.23
1.05,"Ideal","E","SI1",62.1,57,5436,6.48,6.5,4.03
0.51,"Very Good","F","SI1",63.1,54,1312,5.12,5.06,3.21
0.42,"Ideal","G","VVS2",62.4,55,1031,4.79,4.82,3
0.34,"Premium","D","SI2",60.6,60,507,4.48,4.53,2.73
0.56,"Very Good","G","VVS2",61.4,57,2010,5.26,5.32,3.25
0.52,"Ideal","D","VS1",60.4,56,2146,5.24,5.26,3.17
1.52,"Premium","J","SI1",61,59,6367,7.41,7.35,4.5
