"carat","cut","color","clarity","depth","table","price","x","y","z"
1.54,"Very Good","D","VS1",59.1,59,16750,7.51,7.55,4.45
0.32,"Premium","E","SI1",61.2,58,524,4.37,4.42,2.69
0.31,"Very Good","G","VS2",63.5,58,698,4.29,4.22,2.7
0.35,"Ideal","D","VS1",61,56,1065,4.53,4.58,2.78
1.14,"Good","I","SI1",63.9,58,3639,6.64,6.6,4.23
0.71,"Very Good","D","SI2",59.6,63,1758,5.8,5.71,3.44
0.6,"Very Good","D","VS2",63.1,54,1657,5.41,5.33,3.39
0.79,"Ideal","G","SI1",62.3,57,2898,5.9,5.85,3.66
0.31,"Ideal","E","VS2",60.8,54,872,4.4,4.39,2.67
0.39,"Premium","E","VS2",61.4,58,889,4.68,4.73,2.89
0.53,"Ideal","F","VVS2",61.3,55,2291,5.23,5.27,3.22
1.24,"Good","G","VS1",60.2,63,9405,6.96,6.99,4.2
0.58,"Ideal","F","VS2",62.1,55,1666,5.33,5.37,3.32
0.77,"Very Good","D","VS2",63,58,3351,5.81,5.85,3.67
0.41,"Ideal","F","VVS1",60.7,56,1356,4.85,4.81,2.93
2.02,"Ideal","G","SI2",62,55,18296,8.16,8.1,5.04
2.01,"Fair","H","SI2",64.9,56,10184,7.88,7.81,5.09
0.31,"Premium","G","VS1",59.9,59,770,4.44,4.41,2.65
0.38,"Ideal","F","SI2",62,55,568,4.67,4.69,2.9
0.31,"Premium","E","VS2",61,59,872,4.37,4.35,2.66
0.42,"Premium","G","VVS1",59.8,58,1179,4.85,4.88,2.91
0.23,"Very Good","E","VVS2",63.8,57,485,3.88,3.9,2.48
1.03,"Ideal","D","SI1",62.3,56,5249,6.51,6.45,4.04
1.03,"Ideal","J","SI2",62.1,54,4008,6.47,6.51,4.03
1.13,"Premium","H","SI1",62.6,60,4256,6.68,6.62,4.16
0.52,"Premium","G","VVS2",61.2,59,1911,5.14,5.16,3.15
2.02,"Ideal","J","SI1",59.8,60,12713,8.21,8.16,4.9
1,"Very Good","F","VS1",62.6,57,6468,6.35,6.42,4
0.34,"Very Good","E","SI1",63.2,55,765,4.49,4.46,2.83
1.09,"Ideal","F","SI1",62,56,5768,6.61,6.56,4.08
1.21,"Premium","E","VS1",60.3,58,10137,6.95,6.91,4.18
0.71,"Very Good","F","SI1",63,55,2416,5.65,5.71,3.58
0.32,"Ideal","E","VS2",61.9,55,702,4.42,4.43,2.74
1.2,"Ideal","J","SI2",61.7,56,4744,6.87,6.79,4.21
0.5,"Very Good","E","SI1",63,61,1279,5.03,5.07,3.18
1.51,"Premium","H","VS1",62.4,60,10939,7.34,7.27,4.56
1.01,"Premium","E","VS2",59.3,58,7240,6.53,6.49,3.86
1.55,"Very Good","E","SI2",59.5,56,9557,7.56,7.59,4.51
1.12,"Premium","G","I1",60.3,60,3017,6.75,6.69,4.05
0.32,"Ideal","I","VS1",62.3,56,605,4.4,4.37,2.73
1.11,"Ideal","E","SI2",61.4,58,5938,6.63,6.66,4.08
1.07,"Premium","E","SI2",60.5,59,4284,6.59,6.67,4.01
0.42,"Ideal","G","VS1",61,56,823,4.82,4.86,2.95
0.4,"Premium","E","SI1",61,59,687,4.71,4.74,2.88
1.5,"Ideal","I","VS1",61.3,57,9900,7.32,7.35,4.5
0.23,"Very Good","E","VVS1",58.8,61,485,3.98,4.01,2.35
0.3,"Premium","D","VS2",61.9,58,911,4.32,4.28,2.66
1.01,"Premium","I","SI2",59.6,62,3767,6.56,6.5,3.89
1.02,"Very Good","F","VS2",63.3,59,6597,6.4,6.37,4.04
0.8,"Ideal","F","SI1",62.8,54,2975,5.9,5.97,3.74
0.8,"Ideal","F","VS1",62.2,56,4362,5.93,5.96,3.7
0.82,"Ideal","F","VS2",61.9,57,3453,5.99,5.96,3.7
1.05,"Ideal","J","SI2",61.6,57,3616,6.55,6.51,4.02
0.43,"Very Good","G","VS2",62.9,56,863,4.77,4.8,3.01
1.01,"Very Good","G","VVS2",63,61,7528,6.34,6.36,4
1.5,"Ideal","G","SI2",61.4,56,8736,7.38,7.34,4.52
1.23,"Ideal","G","SI2",61.6,55,3788,6.91,6.88,4.25
0.7,"Very Good","H","SI2",63.4,55,2094,5.59,5.64,3.56
1.51,"Ideal","H","SI1",62.7,56,9694,7.32,7.38,4.61
0.5,"Very Good","E","VS2",60,63,1629,5.12,5.08,3.06
2,"Premium","G","SI2",61.4,59,11544,8.14,8.06,4.97
0.55,"Ideal","E","SI1",60.8,56,1566,5.31,5.34,3.24
0.35,"Ideal","D","VS2",60.6,57,964,4.63,4.58,2.79
0.53,"Ideal","E","VS1",60.9,57,1700,5.19,5.25,3.18
1.03,"Very Good","H","SI2",62.8,59,4283,6.4,6.43,4.03
0.7,"Ideal","H","VVS1",62,57,2541,5.66,5.7,3.52
0.76,"Premium","H","VVS2",59.6,57,2792,5.91,5.86,3.51
0.8,"Very Good","E","SI1",63.1,56,3050,5.93,5.83,3.71
1.2,"Very Good","I","SI2",63.7,56,5490,6.66,6.71,4.26
1.02,"Ideal","G","SI1",61.5,57,5398,6.54,6.44,3.99
0.56,"Ideal","D","VS2",62.2,56,1929,5.28,5.26,3.28
0.79,"Very Good","E","SI1",63.7,58,3077,5.79,5.85,3.71
1,"Very Good","E","VS2",63.5,56,5633,6.37,6.32,4.03
0.85,"Ideal","J","VS2",61.7,55,2442,6.08,6.11,3.76
0.32,"Very Good","F","VVS1",61.5,57,886,4.38,4.41,2.7
0.32,"Ideal","E","VS2",61.4,57,608,4.4,4.46,2.72
1.65,"Very Good","H","VS1",62,54,12686,7.55,7.62,4.7
0.9,"Very Good","F","VS1",62.5,58,5279,6.12,6.17,3.84
0.4,"Premium","E","VVS2",61.4,56,1056,4.81,4.74,2.93
0.54,"Very Good","G","VS1",64,59.5,1563,5.12,5.17,3.3
0.3,"Ideal","F","VVS1",62.4,57,790,4.25,4.28,2.66
0.29,"Ideal","F","IF",61.9,56,748,4.27,4.3,2.65
1.03,"Premium","D","SI1",63,59,5653,6.44,6.39,4.04
0.36,"Ideal","I","VS2",61.8,55,523,4.6,4.63,2.85
0.68,"Very Good","G","IF",62.7,56,3143,5.56,5.6,3.5
0.72,"Ideal","F","VVS1",60.8,56,5006,5.81,5.83,3.54
2.1,"Good","H","SI1",63.7,61,12121,8.1,8.07,5.15
0.71,"Fair","D","VS2",64.7,58,3077,5.61,5.58,3.62
0.31,"Ideal","G","VS1",61.3,55,645,4.39,4.42,2.7
0.38,"Ideal","I","VVS2",62,54.5,768,4.66,4.69,2.9
0.43,"Good","F","SI1",60.7,61,706,4.86,4.89,2.96
1.57,"Ideal","I","VS2",61.5,56,10093,7.56,7.49,4.63
0.53,"Very Good","G","VS1",63.4,56,1727,5.15,5.1,3.25
0.51,"Ideal","F","VVS2",61.9,56,1998,5.13,5.15,3.18
0.32,"Very Good","G","VVS2",62.2,57,730,4.36,4.38,2.72
0.9,"Ideal","H","VVS2",62,57,4924,6.15,6.2,3.83
1.3,"Ideal","J","VS1",62.3,57,6334,7.06,6.97,4.37
0.41,"Very Good","D","VS1",62.9,57,1151,4.73,4.75,2.98
1.01,"Premium","E","SI1",60.5,62,5226,6.5,6.46,3.92
0.3,"Good","F","VS2",63.1,55,484,4.24,4.29,2.69
0.53,"Premium","H","VS1",62.3,58,1607,5.17,5.13,3.21
0.31,"Good","G","VS2",63.6,56,544,4.26,4.29,2.72
0.7,"Good","E","SI2",63.9,59,1929,5.68,5.56,3.59
1,"Very Good","F","IF",60.1,57,10346,6.45,6.52,3.9
0.9,"Good","F","SI2",63.3,57,3116,6.08,6.14,3.87
0.42,"Premium","H","VVS1",62,58,1142,4.82,4.79,2.98
1.07,"Premium","G","VS2",60.9,58,6471,6.6,6.56,4.01
0.38,"Premium","F","VS2",61.9,59,1026,4.66,4.61,2.87
0.9,"Very Good","F","SI2",63.1,58,3457,6.13,6.11,3.86
0.32,"Premium","H","VS2",60.7,61,648,4.41,4.39,2.67
1.02,"Very Good","F","SI1",62.5,57,4948,6.35,6.41,3.99
0.5,"Ideal","G","VVS2",61.2,56,1838,5.1,5.13,3.13
0.71,"Premium","F","VS1",59.1,59,2920,5.88,5.83,3.46
0.33,"Ideal","D","VS2",62.5,55,781,4.41,4.45,2.77
0.31,"Ideal","D","VS2",62.5,57,942,4.36,4.31,2.71
0.31,"Premium","I","VS2",59.8,60,435,4.38,4.42,2.63
1.7,"Very Good","J","VS2",63.2,58,7730,7.56,7.5,4.76
0.39,"Ideal","F","VS1",62.2,56,958,4.63,4.7,2.9
1.52,"Very Good","I","SI2",59.8,62,7866,7.41,7.47,4.45
0.3,"Premium","G","VVS2",60.4,60,819,4.34,4.3,2.61
1.25,"Good","I","SI2",63.3,55.8,5197,6.83,6.87,4.34
1.5,"Very Good","F","I1",63.2,57,6028,7.29,7.24,4.59
0.33,"Ideal","F","IF",61.5,55,1042,4.44,4.47,2.74
0.33,"Premium","H","VVS2",61.6,58,854,4.45,4.42,2.73
1.2,"Very Good","D","SI2",62.6,57,5451,6.74,6.84,4.25
0.5,"Fair","D","SI1",64.6,59,1253,4.93,4.95,3.19
0.72,"Premium","E","VS2",62.5,59,3024,5.73,5.7,3.57
2,"Ideal","F","I1",60.3,56,10494,8.16,8.27,4.94
1.15,"Very Good","G","VS2",62.9,58,6831,6.62,6.7,4.19
0.42,"Premium","G","VS2",60.6,59,847,4.78,4.85,2.92
1.24,"Fair","G","SI2",65.7,57,4058,6.72,6.68,4.4
1.27,"Ideal","G","IF",61.5,58,11157,6.95,6.99,4.29
1.04,"Ideal","F","VS2",60.1,59,7035,6.59,6.63,3.97
1.01,"Fair","F","VS2",64.8,56,4791,6.3,6.25,4.07
0.3,"Premium","H","IF",60.4,60,789,4.3,4.34,2.61
0.31,"Premium","E","VS1",61.7,58,734,4.3,4.36,2.67
0.3,"Ideal","F","SI1",61.9,54,475,4.33,4.36,2.69
0.57,"Very Good","F","SI1",62,55,1346,5.32,5.37,3.32
0.34,"Ideal","E","SI1",62.1,55,596,4.47,4.51,2.79
0.45,"Very Good","H","VVS1",62.3,57,1274,4.9,4.93,3.06
0.91,"Very Good","F","SI2",62.4,58,3659,6.17,6.21,3.86
1.01,"Very Good","E","SI2",63.5,55,4363,6.32,6.38,4.03
0.61,"Very Good","D","SI1",58.5,58,1828,5.54,5.64,3.27
0.33,"Ideal","H","IF",62.1,55,1114,4.44,4.41,2.75
0.3,"Premium","E","VS2",62.3,58,844,4.32,4.28,2.68
1.51,"Good","J","VS1",63.5,60,7848,7.23,7.29,4.61
1.2,"Ideal","G","SI2",58.9,60,5562,6.98,6.94,4.1
1,"Premium","F","VS2",61.9,59,5606,6.38,6.34,3.94
0.39,"Very Good","H","SI2",60.4,60,588,4.74,4.8,2.88
0.69,"Premium","H","SI1",62.8,58,1822,5.65,5.62,3.54
0.43,"Premium","H","VS1",62.3,58,867,4.75,4.81,2.98
1.52,"Ideal","I","SI1",61.9,56,9124,7.37,7.42,4.58
0.89,"Ideal","E","SI2",61.8,56,3872,6.15,6.19,3.81
0.4,"Ideal","D","VS2",61.3,56,982,4.74,4.79,2.92
0.79,"Ideal","F","VVS2",61.9,57,4180,5.93,5.96,3.68
1.5,"Very Good","H","VVS1",63.8,57,11654,7.17,7.21,4.59
1,"Ideal","E","SI2",61.9,56,4766,6.39,6.43,3.97
0.7,"Premium","H","VS2",60.7,59,2394,5.66,5.68,3.44
2.16,"Ideal","H","I1",62.2,56,8709,8.31,8.26,5.15
0.77,"Good","D","SI2",63.8,58,2665,5.81,5.78,3.7
0.73,"Very Good","G","VS1",62,57,2825,5.75,5.8,3.58
0.32,"Very Good","E","VS2",62.9,56,702,4.36,4.39,2.75
0.51,"Ideal","G","VVS1",62.6,57,2005,5.08,5.14,3.2
0.3,"Good","H","VVS2",63.1,60,605,4.24,4.28,2.69
1.01,"Very Good","E","SI1",60,60,5556,6.45,6.49,3.88
1.01,"Good","G","VS2",63.2,57,5599,6.3,6.35,4
0.38,"Ideal","E","VVS2",61.6,55,1100,4.63,4.66,2.86
1.66,"Ideal","H","VS1",61.5,56,15210,7.6,7.66,4.69
1,"Good","D","SI2",64.3,53,3965,6.34,6.29,4.06
0.3,"Premium","G","VVS1",62.6,58,1013,4.29,4.27,2.68
0.3,"Premium","E","VVS2",60.1,59,789,4.32,4.37,2.61
1.53,"Very Good","H","SI2",61.2,55.9,9391,7.43,7.46,4.56
0.28,"Premium","F","VS2",59.6,61,567,4.28,4.25,2.54
1.14,"Premium","H","SI1",61.9,58,5458,6.71,6.67,4.14
1,"Good","D","SI2",64,59,3634,6.29,6.24,4.01
0.71,"Ideal","I","VS1",61.5,56,2965,5.72,5.76,3.52
0.3,"Ideal","H","VS1",61.6,57,675,4.33,4.3,2.66
0.3,"Ideal","E","VS1",61.6,57,729,4.3,4.33,2.66
0.52,"Premium","D","SI1",61.4,58,1720,5.19,5.16,3.18
0.4,"Ideal","E","SI1",62,57,737,4.74,4.78,2.95
0.34,"Premium","E","VS2",61.9,58,956,4.45,4.43,2.75
0.48,"Good","G","SI1",64.7,58,914,4.84,4.93,3.16
1.53,"Ideal","E","SI1",61,55,11470,7.44,7.49,4.55
0.56,"Ideal","D","VS2",61.2,56,1963,5.3,5.35,3.26
0.37,"Premium","G","VS2",61.2,60,833,4.63,4.58,2.82
0.31,"Premium","E","VS1",60.5,59,942,4.37,4.36,2.64
0.81,"Good","D","SI1",64.1,54,3324,5.92,5.96,3.81
0.36,"Ideal","D","SI1",61.9,55.7,713,4.57,4.59,2.84
0.7,"Ideal","E","VS2",61.9,56,3142,5.69,5.72,3.53
0.35,"Good","E","VS2",57.8,60,711,4.64,4.67,2.69
0.28,"Very Good","E","VS2",60.4,59,487,4.22,4.26,2.56
0.72,"Fair","H","SI2",65.9,57,2203,5.6,5.54,3.67
0.35,"Ideal","D","VS2",62,55,1063,4.53,4.47,2.79
0.9,"Premium","G","VS2",62.4,61,4137,6.17,6.13,3.84
0.33,"Ideal","E","VVS2",61,54,950,4.52,4.49,2.75
0.63,"Ideal","E","VS2",60.8,57,2513,5.53,5.55,3.37
0.71,"Ideal","F","VS1",61.7,55,3041,5.73,5.77,3.55
0.39,"Ideal","I","VS2",60.8,56,698,4.72,4.75,2.88
0.3,"Good","G","VS1",63.6,55,605,4.27,4.31,2.73
0.3,"Premium","G","IF",60.2,58,895,4.35,4.39,2.63
0.43,"Ideal","F","SI1",61.7,54,1016,4.9,4.86,3.01
0.45,"Fair","F","SI1",66.8,59,794,4.79,4.63,3.16
1.64,"Ideal","I","VS2",62.5,56,10562,7.58,7.52,4.72
1.11,"Premium","I","I1",61.8,59,3183,6.65,6.58,4.09
0.31,"Premium","H","VS2",62.2,58,489,4.31,4.34,2.69
0.55,"Ideal","E","VS2",60.3,57,1596,5.28,5.3,3.19
0.71,"Very Good","H","SI1",64,58,2141,5.57,5.61,3.58
0.37,"Very Good","E","VVS2",61.2,55,779,4.63,4.68,2.85
0.4,"Premium","G","VVS1",60.3,58,1155,4.83,4.79,2.9
0.75,"Premium","F","SI2",60.5,58,2394,5.91,5.86,3.56
0.41,"Ideal","G","VVS1",62.4,55,1068,4.74,4.78,2.97
0.3,"Very Good","J","VS1",63.4,57,506,4.26,4.23,2.69
1.51,"Ideal","G","VS1",61.6,56,14674,7.37,7.34,4.53
1.03,"Premium","E","SI2",61.4,58,4328,6.49,6.45,3.97
0.37,"Premium","D","VS1",61.9,58,1006,4.62,4.56,2.84
0.31,"Very Good","H","VS2",63.1,58,628,4.32,4.27,2.71
0.71,"Ideal","D","SI2",61.3,57,2633,5.78,5.71,3.52
0.83,"Good","G","VS2",63.7,60.9,3195,5.84,5.92,3.75
1.33,"Premium","H","VS2",59.9,60,6614,7.13,7.09,4.26
0.25,"Ideal","F","SI1",60.1,56,430,4.11,4.13,2.48
0.9,"Very Good","H","SI1",63.3,58,3500,6.04,6.13,3.85
2.01,"Premium","H","SI1",61.7,60,18188,8.06,7.96,4.94
1.27,"Ideal","E","SI2",60.8,57,7023,7,7.02,4.26
0.71,"Very Good","E","VS2",60.7,60,2921,5.75,5.78,3.5
0.52,"Very Good","D","SI1",63.3,58,1605,5.15,5.12,3.25
0.82,"Premium","H","SI2",59.5,62,2499,6.13,6.07,3.63
0.52,"Premium","G","SI1",60.7,59,1280,5.22,5.19,3.16
1.1,"Premium","F","I1",59.8,61,3745,6.7,6.65,3.99
1.31,"Premium","J","SI1",59.6,59,5876,7.16,7.13,4.26
0.43,"Premium","E","SI2",62.7,55,919,4.87,4.83,3.04
1.19,"Premium","I","SI2",62.6,58,4660,6.7,6.75,4.21
1.15,"Ideal","G","VS1",61.9,56,7999,6.71,6.73,4.16
0.7,"Fair","G","I1",64.6,59,1115,5.64,5.48,3.6
1.16,"Ideal","H","SI2",62.2,55.7,5260,6.68,6.74,4.18
0.31,"Ideal","D","VS2",61.5,56,734,4.35,4.36,2.68
0.91,"Very Good","G","VS1",60.9,54,4590,6.27,6.38,3.85
0.51,"Ideal","D","VS2",61.9,57,1787,5.09,5.15,3.17
1.11,"Premium","F","SI1",60.4,58,4699,6.68,6.66,4.03
0.4,"Ideal","E","SI1",63,57,882,4.68,4.65,2.94
1.25,"Premium","G","VS1",61.8,58,9173,6.94,6.91,4.28
0.28,"Very Good","G","VVS1",60.7,56,586,4.27,4.29,2.6
0.72,"Ideal","D","SI2",61.1,58,2514,5.76,5.79,3.53
0.9,"Premium","F","I1",61.9,59,2316,6.18,6.16,3.82
0.37,"Very Good","E","SI1",59.9,59,649,4.68,4.7,2.81
1.13,"Premium","J","VS1",61.1,59,4873,6.74,6.67,4.1
0.37,"Ideal","F","SI1",61.6,55,747,4.65,4.67,2.87
0.31,"Ideal","F","VVS1",60.7,56,878,4.4,4.37,2.66
2.25,"Premium","J","SI1",61.8,61,16004,8.46,8.39,5.21
1.2,"Premium","G","VS1",62.9,59,5975,6.75,6.69,4.23
0.41,"Ideal","E","SI1",62.7,57,755,4.74,4.77,2.98
1.19,"Ideal","G","VVS2",60.8,59,9524,6.84,6.81,4.15
1.05,"Ideal","G","VS1",61.1,56,7523,6.54,6.59,4.01
0.72,"Good","F","VS2",64.1,64,2589,5.66,5.6,3.61
0.71,"Very Good","E","SI1",63.1,58,2511,5.65,5.69,3.58
0.57,"Very Good","G","VS2",62.6,55,1608,5.26,5.31,3.31
0.39,"Ideal","E","VS1",62,54,948,4.68,4.71,2.91
1.13,"Ideal","F","SI1",59.7,57,5342,6.82,6.79,4.06
0.59,"Ideal","I","VVS1",61.2,56,2049,5.42,5.46,3.33
0.92,"Fair","E","SI1",66.8,55,4482,6.04,5.99,4.02
2.54,"Very Good","I","SI2",62.4,60,17996,8.58,8.73,5.4
0.23,"Very Good","F","VVS2",60.4,61,465,3.92,3.96,2.38
1.2,"Very Good","E","SI1",62.6,58,6098,6.73,6.78,4.23
1.22,"Very Good","G","SI1",61.8,58,6656,6.82,6.88,4.23
0.54,"Very Good","F","VS1",59.9,57,1778,5.35,5.3,3.19
0.31,"Premium","G","VS2",59.9,59,544,4.38,4.4,2.63
0.4,"Premium","G","SI2",61.9,61,765,4.74,4.69,2.92
1.21,"Premium","E","SI1",62.3,58,6963,6.77,6.74,4.21
1.04,"Premium","E","SI2",60.1,60,4436,6.53,6.51,3.92
0.31,"Ideal","E","VS2",62.4,53,642,4.33,4.36,2.71
0.41,"Very Good","G","SI1",62.8,58,671,4.72,4.74,2.97
1.2,"Ideal","D","SI1",61.1,56,9317,6.86,6.89,4.2
0.79,"Ideal","H","SI1",61.4,56,3167,5.93,5.96,3.65
1,"Good","H","SI2",63.9,55,3584,6.41,6.34,4.07
0.71,"Ideal","F","VVS2",61.6,54,4167,5.76,5.79,3.56
0.53,"Very Good","G","VS1",60.9,56,1636,5.24,5.27,3.2
0.3,"Ideal","F","VS2",62.1,55,776,4.31,4.26,2.66
1.31,"Premium","H","VS1",62.1,58,5722,6.98,6.97,4.33
0.55,"Premium","G","VS2",60.3,62,1556,5.33,5.29,3.2
0.91,"Ideal","E","SI1",61.4,54,5252,6.26,6.24,3.84
0.31,"Ideal","H","VS2",62.1,55,513,4.34,4.36,2.7
0.32,"Ideal","G","VVS1",62.4,56,842,4.36,4.39,2.73
1.04,"Ideal","G","VVS2",61.5,57,9465,6.51,6.54,4.01
0.7,"Very Good","H","SI1",62.9,56,2048,5.64,5.68,3.56
0.34,"Premium","H","VS2",62.4,60,689,4.44,4.41,2.76
0.32,"Good","D","SI1",63.6,56,756,4.37,4.34,2.77
0.31,"Ideal","I","VVS1",62.1,56,732,4.38,4.35,2.71
1,"Premium","D","SI2",61.6,58,4626,6.45,6.37,3.95
0.32,"Ideal","G","VS1",62.1,55,645,4.38,4.41,2.73
0.72,"Very Good","G","VS1",63.8,58,2819,5.64,5.68,3.61
0.27,"Ideal","E","VS2",62.7,55,603,4.18,4.15,2.61
1.03,"Ideal","F","VS1",62.1,55,8169,6.47,6.5,4.03
0.31,"Very Good","I","VS1",62.8,55,489,4.31,4.35,2.72
1.51,"Very Good","G","VVS2",62.6,59,15110,7.26,7.3,4.56
0.4,"Good","D","SI2",63.8,54,622,4.7,4.73,3.01
0.4,"Ideal","D","VVS2",61.4,56,1078,4.75,4.8,2.93
0.7,"Fair","J","VS2",67.4,58,1896,5.34,5.37,3.61
0.5,"Fair","E","VS2",65.4,57,1397,5.01,4.81,3.21
1.52,"Very Good","H","VS1",63.5,60,11912,7.28,7.24,4.61
1.21,"Ideal","H","VVS2",61.3,56,8950,6.85,6.89,4.21
0.3,"Premium","F","VS2",61.1,59,605,4.29,4.32,2.63
2.2,"Ideal","I","SI1",61.7,55,18059,8.41,8.37,5.18
1.2,"Ideal","H","SI1",62,58,6450,6.78,6.83,4.22
0.44,"Premium","F","VVS2",61.6,58,1196,4.85,4.89,3
0.32,"Premium","E","VS2",61.2,59,900,4.43,4.4,2.7
0.3,"Ideal","E","IF",60.9,56,1120,4.31,4.33,2.63
1.35,"Premium","G","VS2",62.7,56,9253,7.08,7.05,4.43
1.04,"Ideal","I","SI1",61.2,56,4846,6.53,6.55,4
1.56,"Very Good","I","VS1",58.2,59,10523,7.65,7.7,4.47
0.31,"Ideal","D","VS2",62.1,54,942,4.41,4.35,2.72
1.5,"Premium","F","SI1",60,60,8400,7.48,7.42,4.47
0.32,"Very Good","F","VS2",59.5,61,645,4.42,4.46,2.64
1.52,"Fair","H","SI2",64.9,58,6129,7.16,7.13,4.64
0.8,"Ideal","F","VS1",61.2,56,3793,6.01,5.98,3.67
0.32,"Ideal","D","VS2",60.5,56,972,4.48,4.45,2.7
0.32,"Ideal","G","VVS1",61.2,55,814,4.41,4.44,2.71
1.9,"Ideal","I","SI2",60.9,55,12165,8,8.06,4.89
0.83,"Ideal","F","VS2",61.6,58,3841,6.04,6.07,3.73
1.03,"Ideal","G","SI2",62.9,57,4290,6.37,6.47,4.04
1,"Premium","G","SI1",62.2,58,5292,6.45,6.37,3.99
0.32,"Good","I","VS2",63.2,56,449,4.32,4.38,2.75
1.06,"Very Good","G","SI1",63.4,58,5163,6.44,6.47,4.09
0.3,"Ideal","D","SI1",61.6,57,552,4.28,4.32,2.65
1.02,"Very Good","E","VS2",63.2,60,6580,6.34,6.29,3.99
0.32,"Ideal","E","VS1",59.5,57,842,4.49,4.45,2.66
0.9,"Ideal","J","VS1",62.5,55,3175,6.18,6.14,3.85
0.43,"Premium","E","SI2",61.2,59,716,4.82,4.89,2.97
0.3,"Ideal","G","VVS2",61.5,57,878,4.33,4.29,2.65
1,"Fair","D","SI1",65.9,54,4704,6.24,6.2,4.1
1.02,"Ideal","G","IF",62.3,57,8955,6.43,6.5,4.03
2.16,"Good","I","VS2",63.6,56,14266,8.18,8.12,5.18
0.38,"Ideal","F","VS2",62,54,796,4.64,4.69,2.89
0.32,"Premium","D","VS2",61.7,59,972,4.43,4.38,2.72
0.32,"Ideal","F","IF",60.9,57,929,4.4,4.44,2.69
0.79,"Premium","H","VS2",61.1,59,2362,5.96,5.93,3.63
0.76,"Very Good","F","VVS1",59.6,58,4504,5.91,5.96,3.54
0.3,"Ideal","F","VS2",62,53.7,601,4.31,4.33,2.68
0.4,"Ideal","G","VVS1",62.6,57,995,4.66,4.73,2.94
1.09,"Ideal","H","SI1",62.3,55,5219,6.61,6.58,4.11
0.39,"Very Good","F","VVS2",58.2,62,1117,4.77,4.82,2.79
1.01,"Fair","F","SI1",57.9,57,5144,6.53,6.57,3.79
1,"Ideal","E","SI1",62.8,54.2,5728,6.32,6.4,4.01
