"carat","cut","color","clarity","depth","table","price","x","y","z"
2.16,"Ideal","I","SI2",61.9,54,15124,8.29,8.33,5.14
0.34,"Ideal","E","IF",62,56,1163,4.49,4.51,2.79
1.51,"Ideal","I","VS2",62.9,53,9471,7.37,7.33,4.62
0.3,"Ideal","G","VVS1",61.7,57,684,4.31,4.34,2.67
0.7,"Ideal","H","VVS2",61.8,55,3325,5.69,5.74,3.53
0.34,"Very Good","G","SI1",61.5,56,507,4.45,4.52,2.76
0.35,"Ideal","D","VS2",61.3,56,829,4.54,4.56,2.79
0.71,"Good","G","SI1",63.6,56,2428,5.65,5.67,3.6
1.58,"Premium","E","SI2",61,60,7963,7.54,7.51,4.59
0.41,"Ideal","H","SI1",62.4,53,722,4.78,4.81,2.99
1.2,"Good","G","SI2",62.1,60,5310,6.72,6.78,4.19
2.21,"Premium","H","I1",62.2,58,6535,8.31,8.27,5.16
1.47,"Very Good","G","VS2",62.7,56,11060,7.15,7.18,4.49
0.71,"Very Good","G","SI2",63.2,59,2107,5.6,5.64,3.55
0.83,"Very Good","E","SI1",62.1,58,3002,6.01,6.04,3.74
1.5,"Ideal","I","VS1",62.2,54,10406,7.33,7.4,4.57
0.51,"Fair","G","SI1",65.2,55,1071,5.04,5.02,3.28
2.02,"Ideal","H","VS2",62.6,57,14182,8.01,7.97,5
0.36,"Very Good","G","VS1",61.8,56,741,4.57,4.6,2.84
0.53,"Very Good","G","SI2",62.5,55,1000,5.14,5.19,3.23
1.14,"Premium","G","VS2",61.9,58,6256,6.72,6.68,4.15
0.52,"Very Good","G","SI2",63,55,1049,5.12,5.14,3.23
0.31,"Premium","I","VS1",62.3,59,489,4.29,4.35,2.69
0.4,"Good","D","VVS2",60.8,62,1080,4.74,4.77,2.89
1.21,"Ideal","D","VVS2",62.8,55,12657,6.77,6.84,4.26
0.5,"Very Good","F","SI2",62.5,56,1020,5.05,5.09,3.17
0.38,"Very Good","I","SI1",59.7,62,601,4.7,4.74,2.82
1.18,"Ideal","G","VVS2",61.3,55,10308,6.86,6.81,4.19
1.52,"Good","D","SI2",63.2,58,8868,7.25,7.31,4.6
0.32,"Ideal","I","SI1",60.9,55,404,4.45,4.48,2.72
1.11,"Very Good","F","VS1",62.1,58,8233,6.63,6.7,4.14
0.44,"Premium","H","SI2",58.4,60,759,5.05,4.99,2.93
0.9,"Very Good","H","SI2",61.1,63,3105,6.19,6.12,3.76
0.44,"Good","E","VS2",59,64,1001,5.01,4.94,2.93
1.04,"Premium","E","SI2",61.6,58,3914,6.52,6.45,3.99
0.54,"Ideal","H","VS2",60.1,57,1338,5.28,5.33,3.19
0.37,"Premium","D","SI1",61.9,59,874,4.65,4.62,2.87
1.5,"Very Good","D","VS2",62.4,59,13287,7.21,7.27,4.52
0.61,"Ideal","E","VVS2",62.1,54.2,2907,5.43,5.45,3.38
0.79,"Ideal","G","VVS2",62.1,56,3760,5.89,5.93,3.67
0.31,"Premium","G","VS2",61.2,58,544,4.32,4.37,2.66
0.39,"Very Good","J","VVS1",62.8,58,718,4.61,4.66,2.91
1.02,"Ideal","E","VS2",61,56,8225,6.53,6.51,3.98
0.27,"Ideal","E","VS1",61.6,56,470,4.14,4.17,2.56
0.3,"Ideal","E","VVS1",61.1,56,982,4.38,4.36,2.67
1.02,"Very Good","J","SI2",63.3,56,3745,6.38,6.42,4.05
1.2,"Premium","H","VS1",58.5,61,6720,6.98,6.93,4.07
0.3,"Very Good","G","VS1",63.1,59,776,4.27,4.25,2.69
0.25,"Very Good","F","VVS1",60.8,57,633,4.08,4.1,2.48
0.9,"Good","G","SI1",57.8,58,3931,6.42,6.38,3.7
1.5,"Premium","G","SI2",58.3,61,6720,7.55,7.4,4.34
0.52,"Ideal","H","SI2",61,55,1054,5.19,5.23,3.18
0.72,"Ideal","H","VS2",62,56,2443,5.8,5.74,3.58
1.06,"Good","H","SI1",57.2,60,4060,6.84,6.74,3.88
1.01,"Ideal","G","VS2",61.8,57,6504,6.43,6.41,3.97
1.01,"Fair","H","SI1",66.4,57,3546,6.12,6.08,4.05
1.51,"Very Good","E","VS2",63.3,61,13757,7.24,7.17,4.56
2.12,"Premium","I","VS2",61.5,58,17254,8.3,8.26,5.09
1.71,"Premium","I","VS1",60.6,57,11246,7.82,7.73,4.71
0.31,"Premium","I","VS2",59.8,60,558,4.42,4.38,2.63
0.3,"Ideal","I","SI1",61.7,57,422,4.3,4.32,2.66
0.56,"Premium","E","VS2",61.8,56,1915,5.31,5.28,3.27
1.1,"Ideal","G","SI1",61.9,55,5545,6.62,6.66,4.11
1.76,"Premium","I","SI2",62,58,10043,7.76,7.72,4.8
0.23,"Very Good","E","VVS1",60.8,56,499,3.94,3.99,2.41
0.33,"Ideal","G","IF",61.3,57,1052,4.46,4.42,2.72
1.59,"Premium","H","VS2",62.1,58,11437,7.48,7.42,4.63
0.32,"Good","D","SI1",63.3,57,589,4.36,4.39,2.77
1.12,"Ideal","G","SI2",62.1,57,4222,6.71,6.65,4.14
1.51,"Ideal","G","VS2",60.8,54,12210,7.45,7.43,4.52
0.53,"Ideal","G","VVS2",62.2,54,2051,5.22,5.17,3.23
0.84,"Good","E","SI1",61.9,61,3577,6.03,6.05,3.74
1.81,"Very Good","I","VS1",59.9,61,14177,7.85,7.91,4.72
1.07,"Premium","G","SI2",62,59,4401,6.54,6.5,4.04
2.02,"Premium","H","SI2",61.7,61,12680,8.14,8.08,5.01
0.51,"Very Good","H","SI1",63,57,1090,5.11,5.14,3.23
0.31,"Premium","D","VVS1",62.7,58,942,4.31,4.3,2.7
0.31,"Ideal","F","IF",62,55,914,4.36,4.38,2.71
0.32,"Premium","F","SI2",59.7,59,540,4.48,4.43,2.66
0.3,"Ideal","F","IF",61.4,56,886,4.32,4.34,2.66
0.32,"Ideal","G","VS2",62.1,56,672,4.4,4.36,2.72
2.02,"Very Good","H","SI1",59.6,59,18236,8.27,8.35,4.95
0.51,"Good","D","SI1",63.4,59,1193,5.07,5.02,3.2
0.31,"Very Good","G","VS1",62.2,56,625,4.32,4.36,2.7
0.7,"Very Good","I","VVS2",63.4,59,2415,5.6,5.57,3.54
0.37,"Premium","E","VS2",60.3,58,1041,4.66,4.63,2.8
0.56,"Ideal","G","VVS1",62.3,55,2164,5.31,5.25,3.29
0.33,"Very Good","D","SI2",60.7,56,492,4.43,4.46,2.7
0.38,"Very Good","I","VVS1",63.5,57,752,4.6,4.63,2.93
0.7,"Premium","I","VS1",62.9,61,2234,5.64,5.62,3.54
0.9,"Premium","H","VS2",61.3,59,4155,6.19,6.24,3.81
1.02,"Ideal","G","VS2",62.4,57,5346,6.47,6.36,4
0.71,"Good","F","VS2",63.8,58,2777,5.61,5.64,3.59
0.9,"Good","I","VS2",63.8,55,3246,6.16,6.07,3.9
0.7,"Good","E","VS1",61.2,58,3148,5.66,5.72,3.48
0.41,"Premium","F","VVS1",61.3,59,1356,4.79,4.73,2.92
0.51,"Ideal","E","VS1",61.4,56,2233,5.14,5.16,3.16
0.8,"Very Good","G","SI2",63,55,2616,5.92,5.95,3.74
1.1,"Very Good","I","SI1",60.4,61,4235,6.69,6.73,4.05
0.31,"Ideal","I","SI1",62.5,56,418,4.29,4.35,2.7
2.46,"Ideal","G","SI2",63,56,15745,8.6,8.52,5.44
0.4,"Premium","G","SI1",59.3,59,900,4.82,4.8,2.85
0.27,"Very Good","F","IF",59.4,61,567,4.23,4.26,2.52
1.14,"Ideal","H","VS2",61.6,56,5831,6.68,6.72,4.13
0.38,"Ideal","G","VS1",62.5,56,800,4.64,4.58,2.88
1.01,"Very Good","I","SI1",63.5,53,4794,6.32,6.4,4.04
0.42,"Ideal","D","SI2",62,54,660,4.8,4.85,2.99
0.51,"Premium","D","SI1",60.1,60,1569,5.14,5.18,3.1
1.25,"Premium","H","SI1",59.4,62,5320,7.07,7,4.18
1.07,"Premium","H","SI1",60.4,59,5123,6.65,6.62,4.01
1.02,"Ideal","F","SI2",61.4,56,4578,6.47,6.5,3.98
0.29,"Very Good","G","VVS2",60.2,59,541,4.27,4.3,2.58
1.01,"Good","I","VS2",57.1,63,3717,6.6,6.56,3.76
0.32,"Ideal","G","IF",61.2,57,1020,4.43,4.4,2.7
1.51,"Ideal","G","VS1",60.6,57,14375,7.38,7.48,4.5
0.91,"Ideal","D","VS2",60.9,57,6444,6.26,6.32,3.83
0.31,"Premium","G","VS2",62.6,57,698,4.32,4.3,2.7
0.37,"Ideal","E","VVS2",61.8,54,1082,4.63,4.6,2.85
1.02,"Premium","G","VS2",62.1,58,6397,6.5,6.44,4.02
0.43,"Ideal","D","VS2",62,55,1056,4.81,4.86,3
1.21,"Premium","G","VS2",61.5,58,7792,6.84,6.81,4.2
0.37,"Good","H","VS2",63.7,55,749,4.56,4.54,2.9
0.67,"Good","F","VS1",59.8,60.3,2479,5.62,5.69,3.38
0.78,"Ideal","I","VS2",61.2,58,2652,5.88,5.92,3.61
0.56,"Ideal","E","VS2",61.9,56,1819,5.27,5.32,3.28
1.02,"Premium","D","SI2",60.3,58,4718,6.52,6.48,3.92
1.03,"Ideal","F","VVS2",61.6,56,8860,6.53,6.46,4
0.5,"Good","F","SI1",63.7,61,1125,5.02,4.99,3.19
0.71,"Very Good","G","SI2",62.4,54,2171,5.72,5.76,3.58
1.6,"Premium","G","VVS1",61.5,58,17360,7.58,7.48,4.63
0.9,"Premium","G","SI1",60.6,61,3407,6.16,6.12,3.72
1.11,"Premium","G","SI2",58.8,59,4692,6.8,6.76,3.99
0.41,"Very Good","J","VS1",60.8,61,647,4.72,4.79,2.89
0.3,"Ideal","H","VVS1",61.9,57,665,4.3,4.33,2.67
0.3,"Ideal","D","VVS1",61.3,57,1069,4.32,4.29,2.64
1.01,"Very Good","F","VVS2",61.8,55,8532,6.36,6.45,3.96
2.1,"Ideal","I","SI1",61.6,57,12168,8.24,8.15,5.05
1.54,"Ideal","G","I1",61.6,55,6186,7.4,7.43,4.57
0.3,"Ideal","F","VS2",61.6,57,605,4.28,4.32,2.65
0.41,"Very Good","G","SI2",63.4,58,784,4.73,4.7,2.99
1.24,"Premium","D","VS2",59.3,58,9738,7.03,7.09,4.19
1.05,"Premium","G","SI2",62.7,54,4018,6.51,6.48,4.07
0.3,"Very Good","G","VS1",63.3,56,725,4.31,4.28,2.72
2.14,"Ideal","G","SI2",62.9,56,14359,8.18,8.14,5.13
0.9,"Good","F","VS2",63.8,55,4309,6.09,6.13,3.9
2.11,"Premium","J","VS2",59.9,60,13046,8.36,8.41,5.02
0.7,"Premium","F","SI1",61.6,55,2348,5.7,5.66,3.5
1.5,"Premium","H","VVS2",62.9,59,11855,7.31,7.26,4.58
0.7,"Fair","F","SI2",65.1,52,2394,5.64,5.57,3.65
0.56,"Ideal","H","SI1",61.9,54,1270,5.3,5.33,3.29
0.32,"Ideal","H","VVS1",61.9,56,936,4.41,4.38,2.72
0.71,"Premium","G","SI1",62.8,61,2215,5.64,5.59,3.53
2.02,"Premium","E","SI2",59.8,58,17825,8.2,8.16,4.89
0.38,"Ideal","E","VVS1",62.6,56,1267,4.6,4.64,2.89
0.41,"Ideal","E","VS1",62.3,57,1153,4.77,4.74,2.96
0.32,"Ideal","E","VVS2",61.6,57,1080,4.43,4.4,2.72
1.09,"Premium","H","VS1",60.2,61,5951,6.7,6.66,4.02
1.5,"Very Good","H","SI1",60.6,60,10380,7.45,7.36,4.49
0.31,"Ideal","F","VVS1",62.1,54,828,4.35,4.38,2.71
2.01,"Premium","F","SI2",61.3,58,14067,8.14,8.07,4.97
1.01,"Very Good","F","SI2",62.4,58,4416,6.37,6.41,3.99
0.4,"Ideal","H","VVS2",61.4,55.7,905,4.72,4.77,2.92
0.5,"Good","E","VVS2",61.6,62,2437,5.04,5.09,3.12
0.72,"Ideal","H","SI2",61.4,55,2112,5.81,5.78,3.56
1.02,"Fair","H","VS2",64.6,61,4462,6.32,6.24,4.06
0.81,"Premium","E","SI1",60.8,59,3213,5.99,5.95,3.63
2.04,"Premium","G","I1",62.4,58,9727,8.08,8.17,5.07
0.93,"Premium","G","SI2",61.7,60,3802,6.25,6.2,3.84
1.34,"Very Good","G","SI2",63.2,57,5245,6.98,6.95,4.4
0.32,"Ideal","G","VVS1",62,57,842,4.38,4.42,2.73
1.06,"Ideal","F","IF",61.9,55,12539,6.54,6.57,4.06
1.25,"Premium","E","SI1",60.9,59,7260,6.98,7.02,4.26
0.33,"Premium","G","VVS1",60.9,58,1114,4.47,4.43,2.71
0.7,"Very Good","G","SI1",62.8,58,2209,5.64,5.69,3.56
0.74,"Fair","H","SI2",62,53,1962,5.85,5.74,3.6
0.32,"Ideal","G","VVS2",61.1,55,936,4.45,4.42,2.71
0.42,"Ideal","E","VVS2",61.8,56,1273,4.8,4.78,2.96
0.41,"Good","H","VS2",63.4,58,755,4.77,4.66,2.99
0.28,"Very Good","F","VVS2",59.7,59,642,4.26,4.28,2.55
1.1,"Ideal","D","VVS2",62.2,57,11654,6.58,6.54,4.08
0.4,"Premium","D","VVS2",60.4,59,1263,4.76,4.77,2.88
0.58,"Premium","E","SI1",61.6,59,1794,5.38,5.33,3.3
1.74,"Premium","H","SI2",62.1,59,10270,7.78,7.65,4.79
1.02,"Ideal","D","SI1",62.8,56,6158,6.44,6.39,4.03
0.32,"Ideal","F","VS2",62.6,55,828,4.41,4.38,2.75
1.01,"Very Good","F","VVS1",62.8,58,9243,6.35,6.39,4
0.35,"Ideal","F","VS1",62.4,57,1011,4.52,4.49,2.81
0.44,"Premium","E","VS1",60.7,58,1238,4.91,4.88,2.97
1.52,"Premium","H","SI1",62.1,59,9527,7.29,7.36,4.55
1.35,"Ideal","G","VS1",62.7,57,10850,7.07,7.02,4.42
0.31,"Ideal","F","VVS1",62.4,55,921,4.32,4.34,2.7
2,"Ideal","H","SI2",59.7,57,11988,8.29,8.22,4.93
2.33,"Very Good","I","SI1",60.7,56,18119,8.55,8.61,5.21
1,"Ideal","H","SI2",62.6,56,4256,6.38,6.34,3.98
0.34,"Premium","H","VS2",59,59,689,4.61,4.55,2.7
0.36,"Ideal","E","VS2",61.9,56,1013,4.59,4.56,2.83
1.27,"Ideal","H","SI1",61.7,57,6635,6.95,6.93,4.28
0.9,"Very Good","F","VS2",62.3,59,4846,6.1,6.16,3.82
0.56,"Ideal","D","SI1",61.4,57,1723,5.31,5.34,3.27
0.52,"Ideal","E","VVS1",61.8,55,3097,5.19,5.2,3.21
0.32,"Very Good","F","VS2",60.2,59,645,4.4,4.43,2.66
0.3,"Premium","H","VVS1",60.7,58,620,4.35,4.38,2.65
0.96,"Very Good","D","SI2",60.2,63,3419,6.36,6.3,3.81
1.01,"Ideal","G","SI1",61.8,57,4588,6.41,6.46,3.98
0.51,"Ideal","E","VVS2",62.8,56,2211,5.13,5.15,3.23
3.01,"Ideal","J","SI2",61.7,58,16037,9.25,9.2,5.69
0.96,"Fair","F","SI2",68.2,61,2867,6.07,5.88,4.1
1.51,"Premium","F","VS2",61.6,58,14817,7.35,7.32,4.52
0.33,"Ideal","D","SI1",62,56,728,4.47,4.44,2.76
0.24,"Very Good","F","VVS1",62.2,57,608,3.97,4,2.48
1.2,"Ideal","G","VS2",59.9,61,8321,6.85,6.88,4.11
1.02,"Very Good","G","VS2",63.4,59,6169,6.32,6.3,4
0.42,"Premium","H","SI1",62,59,898,4.79,4.76,2.96
0.71,"Premium","G","SI2",62,59,1740,5.69,5.65,3.52
0.7,"Ideal","D","SI1",62.3,53,2726,5.7,5.72,3.56
0.45,"Good","E","SI2",64.1,62,680,4.82,4.75,3.07
0.56,"Very Good","E","IF",59.9,60,2724,5.31,5.38,3.2
0.31,"Ideal","H","VS2",61.2,56,507,4.35,4.37,2.67
0.77,"Ideal","D","SI1",60.8,57,3309,5.9,5.94,3.6
0.71,"Good","E","VS2",63.2,57,2416,5.63,5.66,3.56
0.7,"Very Good","H","VS2",60,55,2287,5.73,5.77,3.45
1,"Fair","D","SI2",65,56,3965,6.27,6.23,4.06
1.51,"Very Good","E","SI2",63.1,58,9513,7.31,7.28,4.6
0.41,"Very Good","F","VS2",59.4,60,951,4.85,4.89,2.89
0.52,"Good","E","SI1",63.7,54,1388,5.12,5.15,3.27
0.9,"Premium","F","VS1",59,58,4770,6.29,6.33,3.72
0.42,"Very Good","H","VS2",62.1,54,755,4.81,4.84,2.99
1.53,"Premium","J","SI1",60.1,59,6126,7.52,7.5,4.51
0.53,"Ideal","D","SI2",61.9,55,1314,5.19,5.24,3.23
1.15,"Very Good","D","SI1",61.7,58,5932,6.69,6.76,4.15
0.36,"Ideal","F","VS1",61.5,55,803,4.57,4.61,2.82
0.73,"Very Good","E","VVS2",63.4,58,3511,5.68,5.7,3.61
0.32,"Premium","I","VS1",61,60,505,4.42,4.47,2.71
0.38,"Ideal","D","VS2",61.8,56,1013,4.65,4.67,2.88
1.01,"Very Good","G","SI2",62.1,60,4435,6.38,6.35,3.95
1.1,"Ideal","E","SI2",61.6,56,5263,6.63,6.66,4.09
0.56,"Ideal","E","SI1",62.7,57,1580,5.23,5.27,3.29
1,"Very Good","E","VVS2",61.9,61,7777,6.38,6.42,3.96
1.14,"Good","G","I1",63.7,56,2327,6.63,6.55,4.2
1,"Very Good","G","VS2",62.7,59,6208,6.32,6.38,3.98
0.3,"Ideal","G","VVS1",61.4,56,737,4.32,4.34,2.66
1.02,"Very Good","D","SI1",64.2,58,5803,6.32,6.35,4.07
0.83,"Premium","G","SI2",61.6,57,2749,6.06,6.02,3.72
0.31,"Ideal","F","IF",61.1,54,921,4.39,4.42,2.69
0.36,"Premium","D","SI2",61.5,60,689,4.6,4.54,2.81
0.34,"Premium","I","VVS1",62.6,58,803,4.47,4.45,2.79
0.31,"Ideal","F","VS2",62.7,57,802,4.34,4.3,2.71
0.59,"Good","F","SI1",59.1,58,1361,5.46,5.5,3.24
2,"Premium","H","SI1",62,56,15096,8.05,7.94,4.96
0.31,"Ideal","E","VS2",61,56,680,4.34,4.38,2.66
1.07,"Very Good","G","SI1",60.5,62,4861,6.6,6.69,4.02
1.02,"Premium","E","VVS1",61.5,59,11163,6.46,6.41,3.96
0.79,"Very Good","J","VS2",60.8,56,2300,5.98,6.02,3.65
0.32,"Good","G","VS1",60.8,62,548,4.4,4.45,2.69
0.7,"Ideal","I","SI1",62.8,56,2287,5.64,5.67,3.55
0.32,"Ideal","H","VS2",62.2,57,505,4.36,4.38,2.72
0.51,"Ideal","D","VS1",62.2,55,1810,5.15,5.17,3.21
0.3,"Ideal","G","SI1",61.6,57,432,4.29,4.34,2.66
1.01,"Very Good","I","SI2",61.8,60,3885,6.34,6.37,3.93
1,"Very Good","H","SI1",62.1,58,5247,6.44,6.45,4
1.01,"Ideal","G","VS2",62.4,56,5946,6.42,6.39,4
0.91,"Very Good","E","SI2",63.4,58,3379,6.15,6.09,3.88
0.8,"Good","D","SI2",64,60,2229,5.91,5.81,3.75
0.47,"Ideal","D","VVS1",61.9,54,2378,4.98,5,3.09
0.9,"Ideal","F","SI1",61.8,58,4795,6.21,6.24,3.85
1.01,"Fair","E","SI1",65.1,61,4480,6.27,6.24,4.07
1.02,"Very Good","E","VS1",61,58,7503,6.46,6.52,3.96
0.4,"Good","E","SI1",63.5,55,687,4.67,4.71,2.98
0.52,"Ideal","F","VS1",62.1,56,1767,5.14,5.2,3.2
2.07,"Premium","H","SI2",59.6,60,11094,8.3,8.24,4.93
2.42,"Premium","J","SI2",58.5,59,16198,8.85,8.82,5.17
1.5,"Good","I","VS2",61.9,60,8316,7.25,7.28,4.5
0.5,"Very Good","E","VVS2",60.9,59,2003,5.07,5.11,3.1
0.42,"Premium","I","SI1",62.6,58,626,4.76,4.8,2.99
0.33,"Ideal","G","VS1",61.5,56,699,4.45,4.48,2.74
0.3,"Very Good","H","VVS2",63,56,581,4.24,4.27,2.68
0.7,"Ideal","I","SI1",61.3,57,1790,5.72,5.75,3.52
0.31,"Premium","G","VS2",61.5,59,544,4.33,4.35,2.67
0.39,"Very Good","I","VS1",63.1,58,921,4.68,4.61,2.93
0.29,"Ideal","H","IF",62.1,55,607,4.26,4.29,2.65
0.9,"Premium","I","VS2",62.4,58,3539,6.16,6.22,3.86
1,"Good","E","SI2",61.5,64,4077,6.29,6.22,3.85
0.35,"Ideal","I","IF",62.5,55,945,4.54,4.52,2.83
1.8,"Premium","I","SI2",61.8,59,8457,7.9,7.8,4.85
0.9,"Good","G","VS1",64.5,57,3977,6.01,6.08,3.9
1.01,"Premium","E","SI2",61.5,58,4751,6.43,6.4,3.95
0.71,"Premium","G","VS2",60.3,59,2443,5.79,5.76,3.48
0.43,"Ideal","I","VS1",62.2,53,789,4.86,4.91,3.04
1.22,"Ideal","F","VS1",62.3,57,10100,6.83,6.79,4.24
1.01,"Very Good","D","IF",63.4,59,15219,6.39,6.26,4.01
1.02,"Ideal","H","VVS2",60.9,57,4798,6.49,6.44,3.94
0.9,"Premium","E","VS2",62.1,55,4833,6.23,6.14,3.84
0.7,"Premium","E","VS2",62.4,61,2818,5.66,5.63,3.52
0.37,"Good","D","SI1",63.7,55,874,4.59,4.55,2.91
1.21,"Very Good","E","VS2",61.5,59,8886,6.82,6.88,4.21
1.51,"Good","J","VS1",63.5,60,7848,7.23,7.29,4.61
1.51,"Good","G","VS2",64.2,54,11640,7.18,7.27,4.64
0.56,"Premium","G","SI1",61.1,61,1287,5.31,5.29,3.24
0.35,"Very Good","G","VS1",62.9,58,706,4.48,4.49,2.82
0.32,"Ideal","H","SI1",60.6,57,449,4.4,4.44,2.68
0.7,"Premium","D","VS2",61.3,58,2415,5.72,5.67,3.48
1.25,"Premium","H","SI2",62.1,58,5950,6.93,6.86,4.28
1.03,"Premium","I","VS1",60.4,59,5012,6.51,6.57,3.95
0.53,"Ideal","F","VS1",62,55,1812,5.15,5.2,3.21
1.59,"Premium","F","VS2",60.2,60,15602,7.62,7.59,4.58
0.59,"Very Good","D","VVS1",61.8,57,3234,5.37,5.41,3.33
1.04,"Ideal","F","VS2",61.6,56,8415,6.53,6.55,4.03
0.73,"Premium","I","VS1",61.2,59,2393,5.84,5.82,3.57
0.3,"Very Good","E","VVS1",62.1,57,862,4.27,4.3,2.66
0.33,"Ideal","H","VS2",60.7,57,521,4.46,4.5,2.72
0.42,"Fair","D","SI1",64.7,61,675,4.7,4.73,3.05
1.2,"Ideal","F","IF",61.6,57,14430,6.84,6.79,4.2
0.82,"Ideal","I","SI1",61.8,55,2959,6,6.03,3.72
2.01,"Premium","G","SI2",59,60,16733,8.31,8.26,4.89
1.29,"Premium","I","SI1",62.1,58,6140,7.07,6.91,4.34
1.8,"Good","I","SI2",63.2,58,9979,7.66,7.75,4.87
0.56,"Ideal","G","SI1",61.2,59,1322,5.26,5.32,3.24
1.07,"Premium","G","VVS2",61.6,57,7593,6.59,6.55,4.05
1.53,"Very Good","J","VS1",59.5,60,7677,7.55,7.65,4.52
0.85,"Fair","H","I1",71.2,54,1274,5.77,5.65,4.07
0.56,"Ideal","E","SI1",61.6,56,1691,5.29,5.33,3.27
1.06,"Premium","F","SI1",61.9,58,4774,6.53,6.58,4.06
1.02,"Ideal","I","SI1",62.9,57,3656,6.41,6.37,4.02
1.54,"Very Good","G","VVS2",61.1,55,15225,7.5,7.53,4.59
0.47,"Very Good","G","SI1",62.8,56,1133,4.96,4.93,3.11
0.3,"Premium","G","VVS1",61.3,58,945,4.33,4.29,2.64
0.3,"Ideal","E","VVS1",62.5,54,763,4.29,4.32,2.69
1.08,"Very Good","G","SI2",60.3,58,4362,6.65,6.72,4.03
1.29,"Ideal","F","SI1",61.4,61,7790,7,6.97,4.29
1.31,"Ideal","F","SI1",62.4,57,8227,6.96,6.88,4.32
0.51,"Premium","E","VS2",61,60,1656,5.12,5.17,3.14
0.4,"Ideal","E","SI1",62,57,945,4.78,4.74,2.95
0.53,"Good","I","SI1",65.5,59,923,5.01,5.06,3.3
0.32,"Ideal","G","VS1",60.7,56,773,4.46,4.43,2.7
0.52,"Ideal","D","VVS2",61.4,56,2302,5.23,5.2,3.2
1.01,"Very Good","I","SI1",61.2,59,4243,6.34,6.44,3.92
0.31,"Ideal","D","SI1",61.8,57,533,4.33,4.37,2.69
0.7,"Good","I","SI1",63.8,57,2142,5.66,5.63,3.6
2,"Premium","G","SI2",60.3,57,12388,8.25,8.06,4.92
0.36,"Ideal","H","VVS1",61.5,56,794,4.57,4.6,2.82
1.55,"Premium","H","VS1",58.4,61,9041,7.64,7.59,4.45
1.1,"Premium","E","SI1",60,58,4472,6.68,6.65,4.05
