"carat","cut","color","clarity","depth","table","price","x","y","z"
1.14,"Very Good","F","I1",61.3,55.8,4050,6.74,6.76,4.13
0.76,"Premium","E","VS2",60.1,59,3192,6.01,5.97,3.6
0.41,"Premium","G","SI1",61.4,60,923,4.82,4.75,2.94
0.56,"Ideal","F","VS2",62,56,1664,5.27,5.31,3.28
0.32,"Ideal","H","VS2",63,57,648,4.37,4.33,2.74
0.38,"Ideal","E","VS2",61.5,55,813,4.67,4.7,2.88
0.93,"Ideal","I","SI1",62.5,55,3856,6.23,6.29,3.91
1.02,"Premium","I","SI1",58,58,4284,6.84,6.6,3.9
0.32,"Ideal","G","IF",61.8,55,898,4.38,4.42,2.72
0.23,"Very Good","D","VVS2",61.9,60,505,3.9,3.95,2.43
1.11,"Ideal","I","VS1",61.2,57,6758,6.67,6.7,4.09
1.02,"Very Good","F","VS2",61.8,57,6047,6.4,6.44,3.97
0.32,"Ideal","D","VS2",61.5,56,758,4.39,4.42,2.71
0.71,"Very Good","E","SI1",60,56,3122,5.85,5.78,3.49
1.06,"Ideal","J","VS2",62.4,54,4643,6.51,6.57,4.08
0.9,"Very Good","I","VVS1",61.3,59,4099,6.17,6.2,3.79
0.57,"Ideal","E","VS2",61.3,57,2319,5.38,5.29,3.27
0.41,"Ideal","D","SI1",61.7,54,791,4.78,4.79,2.95
0.31,"Very Good","F","VS1",62,56,675,4.32,4.35,2.69
0.54,"Very Good","E","SI1",59.6,62,1559,5.31,5.36,3.18
0.81,"Very Good","F","SI1",61.3,57,2858,6.02,6.05,3.7
1.18,"Ideal","D","SI1",61.9,55,7087,6.76,6.8,4.2
1.19,"Premium","G","VS1",61.2,55,7797,6.86,6.81,4.18
0.37,"Premium","E","VVS2",59.7,61,1082,4.71,4.67,2.8
0.9,"Good","E","SI1",63.5,55,3570,6.12,6.22,3.92
0.33,"Ideal","F","SI2",61.4,57,413,4.44,4.48,2.74
0.53,"Very Good","D","SI1",60.9,59,1415,5.18,5.2,3.16
0.52,"Ideal","D","SI1",62.4,57,1720,5.18,5.14,3.22
1.08,"Ideal","G","SI2",61.9,58,4675,6.55,6.57,4.06
0.38,"Ideal","E","VVS2",62.2,53.8,1073,4.62,4.66,2.88
0.42,"Premium","G","SI1",61.6,61,882,4.82,4.79,2.96
0.53,"Ideal","E","VS2",60,57,1813,5.3,5.24,3.16
1.22,"Ideal","D","SI2",61.8,58,6372,6.84,6.92,4.25
0.53,"Very Good","G","SI1",62.5,55,1267,5.12,5.24,3.24
1.11,"Very Good","H","SI1",62.5,58,5335,6.61,6.64,4.14
0.43,"Ideal","H","SI1",61.6,55,919,4.9,4.87,3.01
0.42,"Premium","D","SI2",60.1,58,898,4.88,4.83,2.92
0.95,"Fair","D","SI2",64.4,60,3384,6.06,6.02,3.89
0.43,"Premium","G","SI1",62.6,59,724,4.8,4.82,3.01
0.44,"Very Good","F","VS1",61.2,61,1081,4.83,4.88,2.97
2.16,"Ideal","J","SI1",63,55,14691,8.2,8.24,5.18
1.27,"Good","H","SI2",63.6,58,4552,6.82,6.74,4.31
1,"Premium","H","VS2",62.4,59,5404,6.75,6.72,4.2
0.73,"Ideal","E","SI2",60.4,56,2434,5.81,5.89,3.54
1.21,"Ideal","H","VS2",62.9,55,7562,6.8,6.75,4.26
0.38,"Good","I","IF",56.6,59,886,4.82,4.87,2.74
0.3,"Ideal","F","IF",62.3,57,886,4.29,4.31,2.68
0.5,"Premium","E","VS2",60.7,59,1581,5.11,5.13,3.11
0.32,"Good","G","SI2",63.4,55,421,4.32,4.35,2.75
1.28,"Good","G","SI1",57.6,62,6175,7.17,7.13,4.12
0.6,"Ideal","D","VVS1",61.6,56,3570,5.41,5.43,3.34
0.42,"Premium","D","SI1",61.5,58,970,4.83,4.8,2.96
1.5,"Fair","H","SI2",59.3,58,7098,7.31,7.37,4.35
1.11,"Good","F","SI1",63.1,56,5769,6.59,6.63,4.17
0.57,"Very Good","E","VS2",60.7,58,1732,5.37,5.33,3.25
1.51,"Premium","G","SI2",62.8,56,8794,7.3,7.22,4.56
1.08,"Premium","I","SI2",60.1,59,3750,6.75,6.69,4.04
2.02,"Ideal","H","VS2",62.6,57,14182,8.01,7.97,5
0.71,"Ideal","G","VS1",61.8,57,3431,5.69,5.73,3.53
0.5,"Premium","E","VS2",60.3,58,1920,5.15,5.13,3.1
0.32,"Premium","G","VS2",62.5,58,561,4.36,4.38,2.73
1.04,"Good","G","VS1",63.8,57,7049,6.4,6.43,4.09
0.4,"Ideal","E","VS2",61.1,56,975,4.77,4.75,2.91
0.33,"Good","D","VS2",63.5,56,625,4.36,4.4,2.78
0.5,"Very Good","D","VS2",61.2,55,1682,5.07,5.12,3.12
0.42,"Ideal","E","VVS1",61.6,56,1400,4.82,4.85,2.98
2.23,"Very Good","J","SI2",60.5,61,12655,8.4,8.47,5.1
1.01,"Very Good","G","SI1",60.6,57,4916,6.49,6.52,3.94
0.41,"Fair","I","VS1",65.3,58,735,4.62,4.66,3.03
0.42,"Ideal","G","VS2",62.4,54,1087,4.83,4.78,3
0.52,"Ideal","D","VS1",60.9,56,1707,5.17,5.21,3.16
1.2,"Premium","G","VS1",62.5,59,8056,6.72,6.64,4.19
0.5,"Ideal","H","SI1",62.4,56,1140,5.07,5.09,3.17
0.62,"Good","E","SI2",59.4,65,1333,5.54,5.48,3.27
1.26,"Ideal","F","SI1",60.6,56,6922,7.05,6.98,4.25
0.28,"Ideal","G","IF",60.9,57,650,4.24,4.27,2.59
0.28,"Ideal","E","VVS1",61.2,54,787,4.24,4.26,2.6
0.91,"Ideal","I","VS2",61.6,56,4199,6.17,6.25,3.83
0.94,"Premium","F","SI1",59.8,61,4748,6.39,6.35,3.81
0.9,"Very Good","E","SI1",59.8,58,4165,6.21,6.26,3.73
0.32,"Ideal","D","VS2",61.7,57,758,4.36,4.39,2.7
1.12,"Ideal","J","VS2",62.9,57,3638,6.55,6.52,4.11
0.31,"Premium","G","VS1",63,57,802,4.32,4.28,2.71
1.5,"Good","H","VS2",63.6,58,10291,7.22,7.27,4.61
0.32,"Ideal","G","VVS2",61.3,55,698,4.4,4.44,2.71
1.03,"Premium","I","VS1",60.4,59,5012,6.51,6.57,3.95
1.02,"Ideal","H","SI2",61.8,55,4207,6.47,6.51,4.01
1.02,"Good","E","SI2",63.4,57,4712,6.41,6.43,4.07
0.52,"Premium","G","VS1",62.4,59,1815,5.16,5.13,3.21
0.27,"Ideal","H","VS1",62.3,54,500,4.16,4.19,2.6
2.05,"Premium","G","SI2",60.1,59,16506,8.3,8.2,4.96
0.7,"Very Good","I","SI1",63.5,59,1999,5.65,5.62,3.58
2.05,"Premium","I","SI1",60.6,58,16611,8.22,8.13,4.95
0.24,"Ideal","G","VVS1",62,56,559,3.97,4.01,2.47
0.47,"Fair","E","SI1",65.2,59,828,4.75,4.82,3.12
1.09,"Ideal","D","SI1",62.7,56,6133,6.55,6.59,4.12
0.33,"Very Good","G","VVS1",61.4,60,868,4.39,4.44,2.71
0.27,"Ideal","E","VVS1",62.3,56,622,4.15,4.17,2.59
0.6,"Premium","E","VS2",62.7,58,1915,5.37,5.34,3.36
0.53,"Ideal","E","VS2",60,57,1721,5.24,5.3,3.16
0.5,"Ideal","H","VS1",61.9,53,1370,5.11,5.16,3.18
1.22,"Ideal","F","VVS2",62.2,54,11870,6.83,6.87,4.26
1.18,"Premium","I","SI2",62.9,58,3925,6.77,6.7,4.24
0.31,"Ideal","E","VS1",60.9,57,942,4.41,4.39,2.68
0.35,"Ideal","H","IF",61.7,56,984,4.55,4.53,2.8
1.14,"Premium","I","SI1",60.4,60,4596,6.78,6.73,4.08
1.07,"Very Good","E","IF",58.6,63,11475,6.7,6.79,3.95
0.7,"Good","F","SI2",60.6,61,2109,5.71,5.77,3.48
1.08,"Ideal","G","VS2",62.3,54,7187,6.59,6.61,4.11
1.11,"Ideal","J","SI1",62.1,56,4259,6.64,6.67,4.13
0.3,"Ideal","H","VVS2",62.1,54,590,4.32,4.35,2.69
0.31,"Ideal","F","VVS1",60.6,56,1140,4.44,4.41,2.68
1.01,"Premium","G","VVS2",63,59,7366,6.38,6.25,3.98
0.6,"Ideal","D","SI1",61.1,57,1774,5.39,5.51,3.33
0.41,"Ideal","G","VS2",62.7,55,827,4.75,4.79,2.99
0.4,"Very Good","F","VVS1",58.9,59,1236,4.81,4.84,2.84
0.32,"Premium","G","VS1",61,59,645,4.39,4.43,2.69
1.11,"Ideal","D","VVS2",63,57,12016,6.58,6.65,4.17
0.33,"Very Good","E","VS1",58.3,62,886,4.49,4.57,2.64
0.35,"Premium","D","SI1",60.1,61,827,4.59,4.56,2.75
0.55,"Ideal","I","VS1",62.2,55,1238,5.26,5.29,3.28
1.01,"Ideal","E","SI2",62,56,4694,6.46,6.42,3.99
1.52,"Good","G","SI2",63,61,8280,7.25,7.28,4.58
0.3,"Ideal","F","VS1",61,56,731,4.37,4.35,2.66
0.52,"Ideal","E","VS2",61.4,54,1694,5.23,5.2,3.2
1.51,"Good","J","VS2",59.5,61,7476,7.45,7.62,4.48
0.3,"Ideal","F","VS2",62.1,53.6,601,4.28,4.31,2.67
1.5,"Ideal","I","SI1",62.3,56,8371,7.35,7.41,4.6
0.36,"Ideal","E","VS1",62.7,57,933,4.58,4.55,2.86
1.54,"Ideal","I","VS1",61.3,55,12401,7.39,7.47,4.56
0.33,"Ideal","I","VVS2",62.4,56,579,4.41,4.43,2.76
0.46,"Ideal","G","IF",61.6,54,1558,4.97,5,3.07
1.59,"Premium","F","VS2",60.2,60,15461,7.59,7.62,4.58
1.02,"Good","G","VVS1",63.6,58,8005,6.4,6.37,4.06
0.31,"Very Good","E","SI1",63,57,544,4.29,4.32,2.71
0.3,"Ideal","G","VVS2",61.5,56,684,4.31,4.34,2.66
0.32,"Ideal","J","IF",62.2,56,533,4.37,4.41,2.73
2,"Good","G","SI2",64.3,56,12654,7.93,7.89,5.09
0.35,"Ideal","F","VVS2",61.6,58,795,4.5,4.53,2.78
1.04,"Very Good","G","VS2",62.8,56,6424,6.42,6.48,4.05
1.2,"Premium","H","SI2",60.8,59,4301,6.8,6.75,4.12
0.51,"Ideal","D","VS2",60.5,56,1767,5.21,5.2,3.15
2.02,"Premium","I","VS2",61.2,60,11059,8.22,8.13,5
1.5,"Very Good","I","IF",62.9,58,10147,7.21,7.31,4.57
0.31,"Ideal","E","VVS2",62,54,791,4.38,4.4,2.72
0.34,"Ideal","E","VS1",62.1,56,805,4.48,4.5,2.79
0.32,"Very Good","G","SI1",62,58.5,540,4.36,4.41,2.72
0.72,"Ideal","H","VS1",61.4,56,2998,5.79,5.81,3.56
0.44,"Premium","F","VS2",62.2,58,926,4.83,4.88,3.02
0.8,"Ideal","F","VS1",61.6,54,3884,5.99,5.95,3.68
0.51,"Very Good","E","VS1",59.6,56,1841,5.19,5.24,3.11
1.11,"Very Good","E","SI2",61.7,63,4102,6.54,6.65,4.07
1.12,"Premium","I","SI1",61.3,58,4077,6.69,6.68,4.1
1.7,"Premium","H","VS2",59,58,10333,7.77,7.72,4.57
0.38,"Ideal","F","VS1",62.5,56,978,4.6,4.62,2.88
1.21,"Premium","E","VS1",60.3,58,10137,6.95,6.91,4.18
1.5,"Good","E","SI2",61.5,65,6300,7.21,7.17,4.42
0.9,"Fair","H","I1",66.9,63,1758,6.04,5.91,4
1.09,"Ideal","H","VS2",61.4,57,6419,6.61,6.65,4.07
0.36,"Premium","F","SI1",62.3,59,600,4.5,4.56,2.82
0.7,"Good","D","SI1",61.6,62,2570,5.67,5.72,3.51
0.62,"Ideal","H","VVS2",62,56,2052,5.46,5.48,3.39
1,"Premium","H","VS2",59.7,58,4861,6.57,6.52,3.91
1.13,"Ideal","G","VS1",61.7,54,7404,6.77,6.71,4.16
1.13,"Ideal","I","VVS1",61.6,57,7459,6.67,6.75,4.12
0.74,"Ideal","E","SI2",60.9,57,2617,5.89,5.83,3.57
0.54,"Very Good","I","SI1",61.3,60,1079,5.2,5.24,3.2
1.02,"Ideal","H","SI1",61.2,56,5257,6.49,6.51,3.98
0.7,"Very Good","E","SI2",62.6,57,2514,5.64,5.67,3.54
0.58,"Ideal","E","VS2",61.6,55,1984,5.38,5.33,3.3
2.01,"Premium","H","SI1",60.6,59,13387,8.23,8.17,4.97
0.71,"Ideal","D","VS2",61.4,57,3222,5.73,5.77,3.53
0.53,"Very Good","D","VS1",59.4,59,1907,5.25,5.32,3.14
0.75,"Very Good","H","VVS1",60.6,58,2806,5.85,5.9,3.56
0.9,"Premium","F","SI2",61.9,62,3210,6.12,6.07,3.77
1.13,"Premium","G","IF",61.2,59,9525,6.71,6.78,4.13
0.81,"Premium","H","SI2",62.2,56,2534,5.98,5.92,3.7
0.7,"Ideal","G","VS1",61.7,56,2972,5.64,5.71,3.5
1.6,"Ideal","H","SI2",61.5,55,8779,7.53,7.55,4.64
0.34,"Very Good","H","VS1",61.3,56,596,4.48,4.53,2.76
0.94,"Very Good","F","SI2",62.4,58,3518,6.17,6.23,3.87
0.33,"Ideal","G","VS1",62.1,55,854,4.46,4.43,2.76
1.06,"Ideal","F","VS2",61,57,7075,6.57,6.6,4.02
1.02,"Ideal","E","VS2",60.2,56,7465,6.56,6.62,3.97
0.54,"Ideal","G","VS1",60.6,56,1957,5.28,5.31,3.21
0.23,"Ideal","G","VVS1",60.8,57,536,3.96,3.99,2.41
0.32,"Very Good","I","VS2",63,56,449,4.38,4.42,2.77
0.6,"Ideal","F","VS2",58.6,60,1923,5.54,5.62,3.27
0.57,"Premium","F","SI1",60.7,58,1571,5.36,5.32,3.24
1.01,"Good","D","SI1",65.1,57,5544,6.3,6.32,4.11
1,"Very Good","G","VS2",63.1,58,5723,6.39,6.31,4.01
0.51,"Premium","G","VS1",62.1,60,1656,5.1,5.11,3.17
1,"Good","E","SI1",57.2,62,5345,6.59,6.56,3.76
0.55,"Ideal","H","IF",62.3,54,1905,5.25,5.28,3.28
0.54,"Ideal","E","VS2",61.7,55,1754,5.24,5.27,3.24
0.41,"Ideal","G","VS1",60.8,56,899,4.79,4.82,2.92
0.39,"Ideal","G","IF",60.6,56,1209,4.73,4.76,2.87
1.09,"Very Good","G","VS1",60,57,7281,6.68,6.71,4.02
1.01,"Very Good","F","SI2",62.7,59,4416,6.35,6.4,4
0.56,"Ideal","F","SI2",61.8,57,1103,5.28,5.33,3.28
0.55,"Very Good","E","VVS2",60.4,56,2399,5.36,5.38,3.24
0.9,"Premium","G","VS2",60.9,58,4183,6.34,6.19,3.79
1,"Fair","H","VS2",64.8,62,4861,6.22,6.13,4
0.41,"Ideal","H","VS2",60.7,55,1163,4.83,4.86,2.94
0.37,"Ideal","G","VS2",61.3,57,649,4.6,4.64,2.83
1.4,"Very Good","G","VS2",60.1,62,10351,7.16,7.25,4.33
0.5,"Good","E","VS2",63.3,56,1407,5.11,5.03,3.21
0.72,"Ideal","D","SI2",62.7,55,2647,5.7,5.72,3.58
0.3,"Ideal","E","VVS2",62.3,56,766,4.3,4.34,2.69
0.5,"Very Good","F","VS2",63,55,1436,5.04,5.09,3.19
1.13,"Very Good","J","SI1",62.9,57.7,4391,6.6,6.64,4.16
1.51,"Ideal","G","VS2",60.8,54,12210,7.45,7.43,4.52
0.41,"Premium","H","VS1",62.8,59,1033,4.73,4.64,2.94
0.34,"Ideal","I","SI1",62.4,56,459,4.45,4.49,2.79
1.02,"Premium","F","SI1",60.1,60,5686,6.58,6.53,3.94
0.93,"Ideal","G","SI1",60.9,57,3521,6.29,6.25,3.82
2.03,"Ideal","E","SI2",62.3,56,14308,8.11,8.09,5.05
0.31,"Very Good","E","SI1",63.3,55,698,4.36,4.33,2.75
0.71,"Very Good","H","VS1",62.6,58,2423,5.72,5.75,3.59
1.56,"Ideal","J","VS1",62.5,56,8763,7.38,7.46,4.64
0.3,"Good","E","SI1",63.7,59,675,4.27,4.21,2.7
0.7,"Very Good","E","SI1",59.9,63,2777,5.76,5.7,3.43
0.79,"Ideal","I","VVS2",61.7,56,4092,5.94,5.95,3.67
0.6,"Ideal","I","SI2",62.2,54,1125,5.4,5.44,3.37
0.7,"Very Good","D","SI1",63.7,59,2210,5.59,5.65,3.58
1.5,"Ideal","J","SI1",61.1,56.7,7520,7.35,7.38,4.5
0.31,"Very Good","E","SI1",63,58,507,4.29,4.31,2.71
0.46,"Ideal","E","VVS2",62.6,55,1736,4.95,4.92,3.09
0.52,"Very Good","E","VS2",63.3,56,1670,5.12,5.08,3.23
1.1,"Ideal","F","VVS2",61.2,56,9641,6.65,6.68,4.08
0.26,"Ideal","D","VVS2",61.4,55,777,4.1,4.17,2.54
0.57,"Ideal","E","VVS1",62.3,53.5,2632,5.29,5.33,3.31
0.51,"Very Good","I","VS2",60.3,63,1068,5.16,5.13,3.1
0.31,"Premium","E","VS2",61.6,59,872,4.35,4.32,2.67
0.75,"Ideal","E","SI1",60.8,56,3045,5.91,5.89,3.59
1.02,"Fair","J","SI1",66.8,55,3027,6.25,6.18,4.15
1,"Ideal","D","VS2",62.2,54,8008,6.45,6.42,4
1.59,"Premium","E","SI2",62.3,58,6010,7.42,7.37,4.61
1.13,"Premium","H","SI2",59.4,58,4350,6.74,6.8,4.02
0.24,"Ideal","F","VVS1",61.1,56,963,4.01,4.05,2.47
1.22,"Ideal","I","SI1",60.8,57,5602,6.95,6.89,4.21
1.51,"Premium","H","SI1",61.3,60,10012,7.33,7.29,4.48
0.38,"Ideal","F","IF",62.2,54,1212,4.64,4.69,2.9
1.2,"Very Good","H","VS1",63.1,57,5853,6.69,6.65,4.2
0.24,"Very Good","E","VVS2",62.9,57,485,3.96,3.99,2.5
1.22,"Ideal","H","SI2",61.7,56,5703,6.83,6.91,4.24
0.35,"Premium","E","VS1",62.2,58,718,4.47,4.5,2.79
1.51,"Good","J","VS2",63.7,59,7207,7.12,7.2,4.56
0.77,"Premium","E","SI2",59.8,56,2723,6.01,5.96,3.58
0.7,"Premium","G","VVS1",61.2,56,3105,5.75,5.68,3.5
1.5,"Fair","H","SI1",65,57,6838,7.1,7.06,4.6
0.37,"Ideal","E","VS2",62.3,56,1041,4.59,4.56,2.85
0.3,"Ideal","H","SI1",61.3,58,450,4.3,4.34,2.65
1.02,"Ideal","G","VVS1",61.5,57,8317,6.47,6.44,3.97
1.24,"Premium","H","SI1",60.1,58,6215,7.04,7.01,4.22
0.73,"Very Good","I","VS2",62.8,59,2426,5.72,5.75,3.6
0.33,"Very Good","F","VS1",62.7,59,741,4.35,4.39,2.74
0.5,"Good","G","VVS1",63.3,56,1966,5.07,5.1,3.22
1.2,"Ideal","G","VS1",62.4,57,8596,6.74,6.82,4.23
0.31,"Ideal","G","VS2",62.9,57,698,4.34,4.31,2.72
0.33,"Premium","G","VVS2",61.3,59,927,4.45,4.42,2.72
0.53,"Ideal","I","VS1",61.6,57,1383,5.21,5.18,3.2
0.51,"Premium","G","VS2",62.2,57,1546,5.15,5.1,3.19
0.7,"Very Good","I","VS1",62.4,56,2398,5.65,5.69,3.54
0.31,"Ideal","E","SI1",62.4,57,544,4.31,4.34,2.7
0.54,"Ideal","E","VS2",61.4,57,1754,5.21,5.25,3.21
1.01,"Very Good","F","SI1",60.8,59,4869,6.49,6.53,3.96
0.45,"Ideal","F","VVS1",61.8,55,1833,4.92,4.95,3.05
0.37,"Ideal","F","VS1",61.1,56,846,4.64,4.65,2.84
0.82,"Premium","I","SI1",62.6,57,2405,5.98,5.94,3.73
0.91,"Ideal","F","SI2",61.1,55,3246,6.24,6.19,3.8
1,"Very Good","F","SI2",61.6,62,4255,6.3,6.37,3.9
0.54,"Premium","G","VS2",61,60,1637,5.24,5.18,3.18
1.09,"Ideal","H","SI1",62.3,55,5238,6.58,6.62,4.11
0.5,"Very Good","H","VS2",62.3,57,1337,5.03,5.12,3.16
0.51,"Ideal","E","VVS1",61.9,54,2745,5.17,5.11,3.18
1.5,"Ideal","H","SI2",62.4,58,8471,7.29,7.26,4.54
1.24,"Ideal","J","SI1",61.8,57,5000,6.92,6.86,4.26
0.56,"Ideal","F","SI1",60.1,58,1394,5.36,5.39,3.23
0.58,"Ideal","I","SI2",61.3,56,1158,5.38,5.45,3.32
0.77,"Very Good","D","VS1",62.4,58,3643,5.82,5.87,3.65
1.5,"Very Good","E","SI2",63.1,57,8820,7.32,7.27,4.6
0.6,"Good","G","VS2",64.3,57,1793,5.31,5.38,3.43
0.72,"Very Good","G","SI1",62.4,59,2482,5.67,5.7,3.55
0.98,"Premium","I","I1",59.6,60,2064,6.43,6.3,3.79
1.01,"Premium","F","SI2",58.3,58,3897,6.56,6.55,3.82
0.42,"Ideal","G","VVS2",62.6,55,1031,4.77,4.78,2.99
1,"Fair","G","VS2",66.1,61,4838,6.08,5.99,3.99
0.5,"Ideal","G","VVS2",62.2,56,1842,5.08,5.11,3.17
1.13,"Very Good","F","SI2",59.1,59,5014,6.81,6.87,4.04
1.1,"Premium","H","SI2",62.6,57,4558,6.6,6.56,4.12
1.51,"Premium","F","VS2",61.9,60,12202,7.29,7.25,4.5
1.31,"Ideal","G","VVS2",61.3,58,11975,7.03,7.07,4.32
1.5,"Fair","J","I1",68.8,57,4284,6.94,6.87,4.75
1.25,"Ideal","E","SI1",61.1,57,6468,6.93,6.89,4.22
0.9,"Premium","H","VS1",63,62,3838,6.09,6,3.81
0.55,"Good","I","VVS2",61,61,1384,5.32,5.36,3.26
0.25,"Very Good","E","VVS1",59.7,58,575,4.13,4.14,2.47
0.5,"Very Good","E","SI2",61.4,58,1154,5.09,5.11,3.13
1.21,"Ideal","F","I1",62,56,4377,6.84,6.8,4.23
3,"Very Good","H","I1",63.1,55,6512,9.23,9.1,5.77
0.74,"Very Good","I","VVS2",61,59,2550,5.83,5.85,3.56
1.03,"Very Good","G","SI1",63.1,57,4764,6.45,6.41,4.06
0.77,"Very Good","G","SI1",63.6,57,2915,5.79,5.88,3.71
0.9,"Ideal","F","SI2",62.4,55,4593,6.17,6.2,3.86
0.24,"Very Good","E","VVS2",60.8,58,552,3.99,4.03,2.44
0.5,"Premium","D","SI1",62.6,56,1654,5.05,5.04,3.16
0.57,"Ideal","H","VS1",61.7,54,1554,5.33,5.36,3.3
0.45,"Good","E","SI1",63.9,57,829,4.81,4.86,3.09
0.52,"Ideal","G","VS1",62.7,57,1689,5.12,5.15,3.22
0.3,"Good","H","SI2",63.2,55,378,4.26,4.29,2.7
0.43,"Very Good","F","VS2",61.2,59,905,4.84,4.87,2.97
0.71,"Premium","D","VS2",60.3,62,3077,5.76,5.69,3.45
1.06,"Ideal","I","VS2",61.4,55,5116,6.59,6.61,4.05
0.7,"Very Good","I","SI1",62.2,58,2136,5.63,5.66,3.51
0.6,"Very Good","G","SI1",63.3,58,1399,5.34,5.31,3.37
0.5,"Good","E","SI1",65.5,56,1136,4.9,4.99,3.24
2.14,"Ideal","H","SI2",63,55,12720,8.25,8.23,5.19
1.2,"Ideal","G","SI1",61.2,56,7920,6.87,6.88,4.21
0.72,"Ideal","D","VS1",61.7,56,4047,5.77,5.81,3.57
0.71,"Very Good","E","VS2",63.8,58,2804,5.62,5.66,3.6
0.51,"Ideal","E","VS2",60.1,57,1909,5.23,5.19,3.13
1.33,"Premium","H","SI1",61.9,58,7171,6.98,7.04,4.34
1.01,"Premium","F","SI2",62.6,60,4416,6.35,6.37,3.98
0.54,"Ideal","D","VS2",60.9,56,1763,5.3,5.27,3.22
0.35,"Fair","E","VVS2",66.2,61,738,4.4,4.36,2.9
