"carat","cut","color","clarity","depth","table","price","x","y","z"
1.01,"Good","D","VS2",61.6,61,6429,6.43,6.45,3.97
0.9,"Ideal","G","VVS1",61.5,56,6680,6.22,6.24,3.83
0.7,"Very Good","F","SI2",56.9,62,2177,5.87,5.9,3.35
0.32,"Premium","G","IF",59.4,60,891,4.45,4.47,2.65
0.71,"Ideal","G","SI1",61.3,55,3007,5.73,5.79,3.53
0.36,"Premium","G","SI1",61.8,59,537,4.55,4.57,2.82
0.51,"Ideal","G","VVS2",61.6,56,1827,5.12,5.14,3.16
1.5,"Ideal","G","SI2",61.4,56,8580,7.34,7.38,4.52
1.05,"Ideal","I","SI1",61,57,4494,6.55,6.62,4.02
1.14,"Very Good","J","SI2",62.4,57,4470,6.66,6.7,4.17
1.15,"Ideal","H","VS2",62.6,57,5989,6.75,6.69,4.21
0.9,"Very Good","F","SI2",62.8,54,3217,6.05,6.15,3.83
0.72,"Good","G","SI1",64,59,1969,5.59,5.63,3.59
0.71,"Ideal","E","VS1",62.4,54,2923,5.71,5.74,3.57
0.42,"Ideal","G","VVS1",60.9,55,1023,4.83,4.89,2.96
0.9,"Premium","D","SI1",62.6,58,4304,6.15,6.11,3.84
0.42,"Very Good","F","SI1",62.7,55,773,4.8,4.83,3.02
0.3,"Premium","F","VVS1",61.8,59,1114,4.29,4.26,2.64
0.64,"Very Good","E","VS2",60.5,58.1,2222,5.59,5.62,3.39
1.7,"Good","I","VS1",58,60,11921,7.84,7.88,4.56
0.28,"Ideal","I","VVS2",62.2,55,497,4.21,4.24,2.63
0.32,"Ideal","G","SI1",61.9,55,647,4.39,4.43,2.73
0.64,"Premium","E","SI1",61.3,58,1811,5.57,5.53,3.4
1,"Premium","H","SI1",62.1,56,4788,6.48,6.38,3.99
0.34,"Ideal","H","VVS1",62.2,54,740,4.48,4.53,2.8
0.32,"Ideal","I","SI2",61.9,56,391,4.38,4.41,2.72
0.9,"Good","G","SI2",64.1,56,3246,6.12,6.08,3.91
0.51,"Ideal","H","SI2",61.7,55,1435,5.13,5.15,3.17
0.7,"Very Good","E","SI1",60.9,59,2537,5.67,5.76,3.48
0.71,"Ideal","G","SI1",61.7,56,2518,5.74,5.77,3.55
0.7,"Premium","E","SI1",61.2,60,2444,5.71,5.69,3.49
0.4,"Good","D","SI1",60.3,61,667,4.74,4.78,2.87
0.7,"Fair","H","SI1",65.5,57,2048,5.53,5.59,3.64
2.4,"Ideal","J","SI1",62.7,57,16687,8.6,8.5,5.36
0.34,"Ideal","E","SI2",62.4,54,454,4.49,4.52,2.81
0.54,"Very Good","G","VVS1",60.7,56,2123,5.25,5.3,3.2
1.64,"Very Good","J","SI2",62.5,58,7409,7.48,7.56,4.7
2,"Premium","I","SI2",58.6,61,14199,8.28,8.16,4.82
0.51,"Premium","E","VS2",61.7,58,1656,5.12,5.15,3.17
0.34,"Ideal","E","VS1",61.2,57,1033,4.5,4.45,2.74
0.42,"Ideal","E","VVS1",62.3,57,1400,4.78,4.79,2.98
0.39,"Good","E","VS1",57.8,58,1082,4.86,4.9,2.82
0.44,"Very Good","E","SI1",63.2,53,970,4.87,4.84,3.07
2.01,"Premium","J","VS2",61.1,59,13228,8.07,8.04,4.92
1.35,"Very Good","I","VS2",61.7,59,6884,7.05,7.09,4.36
0.41,"Ideal","F","IF",61.4,56,1439,4.77,4.81,2.94
1.01,"Very Good","I","SI2",63.4,57,5000,6.3,6.39,4.02
0.71,"Ideal","I","VS1",61.5,56,2965,5.72,5.76,3.52
0.41,"Ideal","G","SI1",62.2,56,671,4.75,4.77,2.96
0.23,"Ideal","E","VS2",61.7,55,548,3.98,4,2.46
0.74,"Very Good","E","SI1",61.3,58,3009,5.8,5.84,3.57
0.31,"Ideal","F","IF",62.2,55,921,4.35,4.38,2.71
0.35,"Premium","H","VS2",61.8,56,709,4.58,4.54,2.82
0.74,"Very Good","H","VS2",62.9,57,2451,5.73,5.78,3.62
0.36,"Ideal","E","VS1",61.7,56,1094,4.58,4.56,2.82
0.53,"Ideal","G","VVS2",60.4,59,1946,5.26,5.3,3.19
0.72,"Ideal","F","VVS2",60.9,56,3746,5.77,5.83,3.53
1.24,"Ideal","G","IF",62,55,13178,6.93,6.89,4.29
0.9,"Very Good","H","SI1",63.4,58,3387,6.16,6.11,3.89
0.72,"Ideal","F","VS1",61.6,56,3759,5.76,5.79,3.56
0.42,"Ideal","I","SI1",61.8,55,833,4.81,4.83,2.98
0.41,"Premium","H","SI1",60,61,876,4.83,4.77,2.88
1,"Ideal","I","SI1",62.7,56,4174,6.33,6.37,3.98
0.4,"Very Good","E","VS2",64,52,925,4.66,4.69,2.99
1.21,"Very Good","J","VS1",62.6,57,5452,6.71,6.8,4.23
0.71,"Ideal","G","VS1",61.4,56,2756,5.76,5.73,3.53
1.09,"Premium","H","VS2",61.2,58,5005,6.63,6.58,4.03
0.76,"Premium","E","VS2",60.3,60,3107,5.97,5.94,3.59
0.39,"Ideal","G","VS1",62.6,55,1077,4.69,4.66,2.93
2,"Ideal","F","SI2",62,57,17871,8.1,8.03,5
1.41,"Good","E","VVS2",59.9,61,14853,7.21,7.37,4.37
1.23,"Very Good","G","SI1",63.1,56,6665,6.81,6.78,4.29
0.58,"Ideal","F","SI2",62,57,1332,5.35,5.32,3.31
0.7,"Very Good","E","SI2",63.1,54,2066,5.73,5.65,3.59
0.3,"Ideal","E","VVS2",61.9,55,766,4.3,4.33,2.67
0.32,"Good","G","SI1",63.5,56,477,4.35,4.38,2.77
0.7,"Premium","H","VS2",60.7,59,2394,5.66,5.68,3.44
0.31,"Premium","G","VS2",61.2,59,605,4.4,4.36,2.68
0.3,"Ideal","H","SI1",62,58,407,4.25,4.33,2.66
1.7,"Premium","H","SI1",62.5,60,11709,7.54,7.49,4.7
0.4,"Ideal","D","VS2",61.7,57,890,4.72,4.75,2.92
0.33,"Very Good","D","VS1",60.3,61,727,4.48,4.51,2.71
1.35,"Very Good","I","VS2",62.1,62,6961,6.97,7.05,4.35
0.35,"Ideal","D","VVS1",61.4,55,1672,4.55,4.57,2.8
2.53,"Premium","H","SI1",62.1,59,18254,8.83,8.73,5.45
0.5,"Ideal","E","SI2",63,57,1181,5.09,5.04,3.19
0.55,"Very Good","E","SI1",59.7,60,1559,5.31,5.41,3.2
1.78,"Ideal","F","VS2",60.9,56,18128,7.85,7.88,4.79
0.28,"Ideal","H","VS1",61.8,57,497,4.2,4.22,2.6
0.5,"Fair","G","VVS2",62.9,67,1791,5.02,4.96,3.14
0.7,"Good","E","VS1",58.7,60,3148,5.79,5.83,3.41
0.3,"Good","J","VS1",63.5,58,394,4.24,4.27,2.7
0.43,"Ideal","E","SI1",61.2,56.2,803,4.87,4.89,2.99
0.28,"Very Good","E","VVS2",63.6,56,596,4.13,4.17,2.64
0.41,"Ideal","H","SI1",61.2,57,683,4.76,4.78,2.92
0.38,"Very Good","D","VVS2",60,62,1200,4.7,4.73,2.83
0.41,"Very Good","I","VVS1",63.5,58,845,4.7,4.75,3
1,"Very Good","I","VS2",63.2,58,3265,6.43,6.32,4.03
0.56,"Very Good","E","SI1",58.5,59,1785,5.42,5.45,3.18
0.9,"Good","G","VS1",63.9,57,4223,6.08,6.03,3.87
0.9,"Ideal","H","VS2",62.6,57,4007,6.19,6.15,3.86
0.5,"Ideal","E","VS2",61.3,57,1624,5.13,5.15,3.15
0.42,"Ideal","G","VS2",61.7,57,847,4.8,4.83,2.97
0.54,"Very Good","E","VS2",62.6,60,1426,5.26,5.19,3.27
0.52,"Ideal","G","VS1",61.7,57,1665,5.16,5.18,3.19
0.32,"Ideal","D","SI2",59.5,57,612,4.5,4.47,2.67
0.38,"Very Good","F","SI1",61.5,54,660,4.69,4.71,2.89
1.25,"Premium","I","SI1",62.5,59,5250,6.89,6.81,4.28
0.36,"Premium","E","VVS2",61.7,59,1102,4.56,4.52,2.8
0.7,"Premium","G","IF",60,59,3447,5.75,5.79,3.46
1.21,"Ideal","E","SI1",61.9,57,7424,6.88,6.79,4.23
0.39,"Ideal","F","VVS1",62.1,55,1124,4.69,4.71,2.92
0.34,"Ideal","I","SI1",61.9,57,459,4.44,4.48,2.76
1.66,"Ideal","F","SI2",62.6,59,10338,7.53,7.57,4.73
1,"Ideal","D","SI1",60.2,57,4774,6.48,6.54,3.92
0.23,"Very Good","E","VVS2",61.9,57,505,3.91,3.94,2.43
0.43,"Ideal","F","IF",62,56,1580,4.87,4.84,3.01
0.3,"Premium","E","VS2",62.5,59,658,4.27,4.3,2.68
0.4,"Ideal","G","VVS1",61.6,57,1200,4.76,4.75,2.93
0.36,"Very Good","D","SI1",63.2,56,794,4.56,4.52,2.87
0.91,"Good","H","SI1",63.8,56,3323,6.09,6.04,3.87
2,"Premium","G","SI2",61.1,60,13986,8.1,8.03,4.93
1,"Ideal","D","VVS1",60.7,56,14498,6.47,6.54,3.95
0.37,"Premium","D","SI1",62.7,58,681,4.55,4.58,2.86
0.34,"Good","I","VVS2",63.1,56,596,4.43,4.47,2.81
1.01,"Good","F","VS2",65.2,57,5700,6.19,6.23,4.05
0.7,"Premium","G","VS1",62.2,57,2648,5.69,5.66,3.53
0.34,"Very Good","E","SI1",63,55,596,4.42,4.47,2.8
1.03,"Ideal","F","VS2",61.4,58,6809,6.49,6.51,3.99
0.41,"Premium","E","SI1",60.2,60,969,4.82,4.78,2.89
0.38,"Ideal","E","VVS2",61.6,55,1100,4.67,4.72,2.89
0.51,"Ideal","E","SI2",62.7,53,1265,5.12,5.09,3.2
0.9,"Very Good","E","VS1",61.1,59,5151,6.14,6.2,3.77
2.01,"Very Good","I","VS2",59.6,62,15919,8.17,8.25,4.89
0.42,"Premium","G","VVS2",61.6,60,963,4.8,4.85,2.97
1.21,"Ideal","H","VS1",60.7,57,6834,6.86,6.89,4.17
2,"Good","I","SI2",64.2,52,11400,7.91,7.88,5.07
1.01,"Premium","H","SI2",59.4,62,3083,6.47,6.43,3.83
0.43,"Premium","F","SI1",61.6,59,1016,4.87,4.83,2.99
1.04,"Premium","J","SI2",62,59,3603,6.47,6.49,4.02
1.2,"Very Good","G","VVS1",63.3,59,8928,6.72,6.64,4.23
1.23,"Premium","F","VVS2",61.6,59,11430,6.8,6.9,4.22
1.03,"Good","G","SI2",63.7,60,4001,6.35,6.28,4.02
0.73,"Premium","G","VS2",60.7,58,2770,5.87,5.82,3.55
0.84,"Ideal","J","VS1",62,55,2456,6.07,6.06,3.76
0.42,"Premium","G","VS2",61.9,58,1087,4.82,4.77,2.97
1,"Fair","E","SI2",65.2,59,4516,6.28,6.27,4.09
1.54,"Good","I","SI2",57.9,62,5989,7.63,7.5,4.38
1.54,"Ideal","H","SI2",61.8,57,6095,7.43,7.35,4.57
0.5,"Premium","G","VS1",58.9,59,1629,5.21,5.15,3.05
0.7,"Fair","H","SI1",66,56,1840,5.5,5.53,3.64
0.42,"Ideal","F","VS1",61.4,57,1031,4.78,4.83,2.95
0.74,"Premium","F","VS2",62.3,58,2560,5.77,5.72,3.58
0.4,"Fair","G","VS2",64.6,55,722,4.62,4.64,2.99
0.73,"Very Good","F","VS2",62.7,58,2939,5.73,5.75,3.6
0.71,"Ideal","F","VS2",62.3,57,2930,5.69,5.74,3.56
0.71,"Very Good","I","VS2",59.5,57,2111,5.85,5.88,3.49
1.01,"Premium","F","SI1",60.6,58,5559,6.54,6.49,3.95
0.3,"Ideal","E","VVS2",62.3,57,766,4.29,4.32,2.68
0.33,"Ideal","E","VS1",62.6,57,781,4.4,4.42,2.76
1.5,"Very Good","I","VS2",60.8,58,9804,7.36,7.42,4.49
1.01,"Very Good","I","VS2",62.9,56,5067,6.38,6.43,4.03
0.36,"Very Good","D","VVS1",59,59,1119,4.66,4.69,2.76
0.91,"Very Good","E","SI2",62.5,59,3632,6.16,6.23,3.87
0.4,"Ideal","I","IF",62.4,56,1050,4.73,4.7,2.94
0.7,"Ideal","F","SI1",61.7,58,2662,5.67,5.7,3.51
0.32,"Very Good","E","VS2",61.3,57,656,4.38,4.41,2.69
0.42,"Ideal","I","VVS1",62,55,945,4.88,4.8,3
0.4,"Ideal","D","VS1",59.9,57,1123,4.77,4.82,2.87
1.2,"Ideal","H","VS2",59.9,57,6487,6.91,6.87,4.13
0.41,"Premium","G","SI1",59.1,58,923,4.88,4.83,2.87
0.46,"Ideal","D","VS2",61.8,56,1291,4.93,4.97,3.06
0.41,"Ideal","H","VS1",61.8,56,962,4.78,4.73,2.94
0.72,"Premium","D","VS2",60.2,60,3045,5.76,5.81,3.48
1.51,"Ideal","I","SI2",61.2,58,7362,7.33,7.42,4.51
0.78,"Ideal","E","VS2",62,55,3276,5.95,5.89,3.67
1.21,"Premium","J","VS2",61.9,59,5096,6.84,6.77,4.21
0.41,"Very Good","G","VS1",62.3,56,899,4.77,4.8,2.98
0.94,"Very Good","G","VS2",62.9,58.6,4488,6.1,6.25,3.89
0.42,"Ideal","D","SI1",61.9,56,1040,4.84,4.82,2.99
0.81,"Ideal","F","SI1",61.2,57,3146,6,6.05,3.69
0.34,"Premium","D","VS2",59.3,59,687,4.55,4.59,2.71
0.34,"Ideal","F","VS1",60.9,57,723,4.53,4.56,2.77
0.78,"Very Good","D","VS2",59.8,60,3672,5.97,6.03,3.59
0.7,"Premium","D","VS1",62.5,60,3410,5.67,5.62,3.53
0.91,"Ideal","D","SI2",62.6,54,4067,6.22,6.25,3.9
1.71,"Ideal","I","SI2",62.1,58,10096,7.64,7.56,4.72
1.03,"Premium","G","VS2",58.9,59,6229,6.65,6.59,3.9
0.73,"Good","E","VS1",63.7,59,3146,5.67,5.69,3.62
0.5,"Premium","F","SI1",62.4,57,1838,5.13,5.1,3.19
0.71,"Good","F","SI1",63.6,54,2345,5.65,5.61,3.58
1.2,"Ideal","G","VS1",62.6,54.3,8687,6.76,6.8,4.25
0.53,"Ideal","E","SI2",60.8,57,1229,5.23,5.26,3.19
1.2,"Fair","I","I1",66.2,55,3011,6.61,6.51,4.34
0.43,"Premium","E","SI2",61.8,60,882,4.85,4.83,2.99
0.3,"Premium","D","VS2",60.9,58,710,4.32,4.35,2.64
0.7,"Premium","E","SI2",62.8,59,2475,5.69,5.64,3.56
0.3,"Ideal","F","SI1",62.3,56,461,4.27,4.3,2.67
0.35,"Ideal","E","VS2",61.7,55,984,4.57,4.54,2.81
0.41,"Very Good","D","VS2",59.2,58,995,4.83,4.87,2.87
0.53,"Very Good","E","VS2",63.5,59,1678,5.17,5.13,3.27
0.77,"Premium","F","VS2",62.4,59,3018,5.85,5.81,3.64
0.41,"Ideal","F","VVS2",60.1,57,1115,4.83,4.85,2.91
0.35,"Ideal","D","VS2",61.5,56,829,4.53,4.55,2.79
0.5,"Ideal","E","VS1",61.1,58,2034,5.12,5.08,3.11
0.54,"Very Good","G","VVS2",61.8,57,1751,5.22,5.26,3.24
0.36,"Ideal","G","VVS1",62.1,56,884,4.58,4.6,2.85
0.9,"Ideal","G","SI1",61.9,59,4008,6.16,6.19,3.82
0.54,"Ideal","E","VS2",61.1,57,1825,5.24,5.26,3.21
0.52,"Very Good","F","VVS2",61.5,57,2079,5.18,5.22,3.19
1.29,"Ideal","D","VS1",62.4,55,13485,6.93,6.99,4.34
0.66,"Very Good","F","SI1",59.2,58,1918,5.69,5.72,3.38
1.43,"Premium","D","VS2",62.6,59,13873,7.19,7.21,4.51
0.31,"Ideal","F","VVS2",62.2,53,706,4.37,4.41,2.73
1.09,"Ideal","D","VVS2",61.3,57,12185,6.61,6.66,4.07
0.33,"Ideal","G","VVS2",61.5,56,752,4.45,4.49,2.75
0.7,"Ideal","H","SI1",62.5,55,2294,5.69,5.71,3.56
1.71,"Ideal","G","VS1",62.1,55,16618,7.74,7.59,4.76
0.55,"Ideal","G","VS2",60.1,55,1634,5.33,5.37,3.22
0.39,"Ideal","I","VS1",62.5,54,1047,4.7,4.67,2.92
1.22,"Premium","H","VS1",62.7,56,7105,6.82,6.74,4.25
1.51,"Premium","F","SI2",59.9,58,9471,7.53,7.46,4.49
0.32,"Premium","H","VS2",60.5,59,505,4.39,4.43,2.67
0.3,"Very Good","F","VVS1",62.2,56,832,4.28,4.3,2.67
1.17,"Premium","H","I1",62.8,58,3669,6.71,6.69,4.21
1.02,"Ideal","E","SI2",62.3,56,3455,6.42,6.37,3.98
0.59,"Ideal","F","SI1",61.7,56,1652,5.36,5.4,3.32
1,"Premium","E","VS1",58.7,62,7392,6.6,6.55,3.86
0.24,"Ideal","F","IF",61.6,57,678,3.97,4,2.45
0.52,"Ideal","G","VVS1",61.6,56,1881,5.16,5.2,3.19
0.51,"Very Good","E","SI1",62.2,55,1318,5.09,5.11,3.17
1.51,"Good","I","SI1",63.8,57,6046,7.21,7.18,4.59
0.52,"Ideal","D","VS2",62,56,1679,5.17,5.19,3.21
1.14,"Very Good","E","SI2",60.2,58,5014,6.71,6.78,4.06
1.07,"Very Good","F","SI2",59.4,60,4552,6.68,6.75,3.99
0.56,"Ideal","D","VVS2",61.7,58,2612,5.26,5.3,3.26
0.42,"Ideal","E","SI1",62.3,57,773,4.76,4.8,2.98
0.71,"Good","I","VVS2",63.1,58,2428,5.64,5.71,3.58
0.91,"Very Good","I","VS2",61.5,58,3994,6.2,6.23,3.82
0.8,"Very Good","I","VS2",63.3,55,2414,5.88,5.93,3.74
0.7,"Ideal","E","SI1",61.9,55,2537,5.74,5.77,3.56
0.8,"Good","D","SI1",63.7,57,2738,5.88,5.8,3.72
1.2,"Very Good","H","VS1",61.8,56,6713,6.82,6.86,4.23
0.51,"Ideal","F","VS1",62.1,56,1744,5.13,5.15,3.19
0.41,"Very Good","E","VS1",62,57,1079,4.74,4.77,2.95
1.32,"Premium","I","SI1",60.3,60,6653,7.14,7.09,4.29
1.01,"Good","E","SI2",58.7,63,4685,6.52,6.6,3.85
1.62,"Very Good","J","SI2",61.6,60,7072,7.52,7.64,4.67
0.3,"Ideal","F","VS2",62.3,57,776,4.33,4.3,2.69
0.31,"Ideal","H","VS1",61.7,57,698,4.38,4.34,2.69
0.31,"Ideal","E","VVS2",61.6,55,1046,4.38,4.35,2.69
0.32,"Premium","I","SI1",61.6,61,540,4.4,4.36,2.7
0.42,"Premium","E","SI1",61.2,60,873,4.86,4.81,2.96
0.7,"Good","F","SI1",63.8,58,2121,5.56,5.67,3.58
1.37,"Premium","F","SI2",62.8,57,6181,7.12,7.08,4.46
1.62,"Very Good","F","VS2",63.2,56,14400,7.54,7.43,4.73
1.18,"Very Good","D","SI1",61.7,57,7093,6.8,6.84,4.21
0.3,"Ideal","D","VVS2",62.1,57,814,4.27,4.3,2.66
0.9,"Very Good","F","VVS2",61,63,5504,6.13,6.09,3.73
0.39,"Ideal","F","VVS1",61.8,55,1124,4.69,4.73,2.91
0.32,"Ideal","D","VVS2",61.7,55,790,4.39,4.42,2.72
0.21,"Premium","D","VS2",58.3,59,386,3.96,3.93,2.3
1.05,"Ideal","G","SI1",62.3,55,5361,6.47,6.54,4.05
0.9,"Ideal","H","VS1",61.2,57,4064,6.28,6.24,3.83
1.18,"Ideal","H","SI1",61.5,57,6440,6.78,6.82,4.18
0.5,"Very Good","E","SI1",61.1,55,1337,5.1,5.15,3.13
0.81,"Ideal","E","SI1",61.3,57,3338,6.08,6.03,3.71
0.25,"Premium","E","VVS2",61.5,59,576,4.02,4.04,2.48
0.93,"Very Good","G","SI1",61.7,56,4513,6.22,6.26,3.85
0.9,"Ideal","F","SI1",62.4,56,3992,6.22,6.18,3.87
0.31,"Premium","H","IF",60.4,58,761,4.41,4.43,2.67
0.43,"Ideal","F","VVS1",62,57,1358,4.81,4.84,2.99
0.74,"Ideal","D","VS1",61.3,57,3812,5.8,5.84,3.57
0.3,"Ideal","H","VVS2",62.1,54,590,4.32,4.35,2.69
1,"Premium","F","SI1",60.3,58,5197,6.43,6.47,3.89
0.75,"Very Good","H","VS1",59.3,59,2513,5.87,6,3.52
0.3,"Good","G","VS2",63.5,55,526,4.22,4.25,2.69
0.34,"Ideal","F","IF",61.8,55,999,4.49,4.51,2.78
0.58,"Ideal","F","VVS2",62.2,56,2567,5.32,5.36,3.32
0.35,"Premium","D","SI1",60.9,58,827,4.55,4.52,2.76
0.7,"Very Good","H","SI2",62,59,2135,5.68,5.7,3.53
0.75,"Ideal","G","VS2",60.6,55,2991,5.91,5.93,3.59
0.72,"Ideal","J","IF",62,55,2279,5.74,5.77,3.57
1.4,"Premium","I","VS1",61.6,59,7722,7.22,7.17,4.43
1.14,"Ideal","I","SI2",62.1,55,4276,6.71,6.72,4.17
0.3,"Very Good","H","VVS1",63.3,55,878,4.34,4.29,2.73
1.2,"Ideal","H","VS2",63,56,5833,6.74,6.65,4.22
0.51,"Premium","G","VS1",62.3,59,1781,5.12,5.06,3.17
0.4,"Ideal","D","SI2",61.3,56,798,4.77,4.72,2.91
1.02,"Ideal","H","VVS2",62,56,6613,6.42,6.45,3.99
0.36,"Ideal","G","IF",61.5,56,985,4.59,4.62,2.83
1.8,"Good","I","SI2",63.2,58,9979,7.66,7.75,4.87
