"carat","cut","color","clarity","depth","table","price","x","y","z"
0.71,"Good","D","VS2",63.6,54,4289,5.7,5.75,3.64
1.34,"Ideal","H","VS2",61.9,55,8771,7.05,7.08,4.37
1.28,"Ideal","G","VS1",62,57,9498,6.97,6.96,4.32
0.7,"Good","E","SI2",59.9,57,2026,5.75,5.8,3.46
0.35,"Premium","G","SI1",60.6,58,669,4.6,4.58,2.78
0.35,"Premium","H","VVS1",60.6,60,1024,4.57,4.51,2.75
0.55,"Premium","E","VS2",61.4,57,1881,5.29,5.27,3.24
1.18,"Ideal","G","VS2",62.7,55,8564,6.77,6.74,4.23
1.13,"Ideal","D","SI1",61.8,56,5829,6.68,6.74,4.15
0.4,"Premium","H","VVS2",60.6,60,877,4.75,4.79,2.89
0.3,"Ideal","D","VS2",62.3,54,710,4.29,4.34,2.69
0.23,"Very Good","F","IF",59.5,58,530,4,4.03,2.39
1.2,"Good","F","VS2",62.3,57,8990,6.74,6.78,4.21
0.32,"Premium","G","VS2",61.1,58,720,4.45,4.42,2.71
0.91,"Ideal","D","SI1",62.1,55,5535,6.2,6.24,3.86
0.45,"Ideal","G","VVS2",61.8,57,1105,4.9,4.94,3.04
0.3,"Very Good","H","VS2",62.6,58,473,4.22,4.28,2.66
0.56,"Ideal","D","VS2",61.1,56,2066,5.33,5.3,3.25
2.03,"Very Good","I","SI2",61.2,55,12714,8.14,8.26,5.02
0.5,"Very Good","D","SI1",58.9,61,1436,5.16,5.19,3.05
0.9,"Ideal","J","VS1",62.1,57,3418,6.16,6.18,3.83
0.7,"Good","D","SI2",59.2,60,2382,5.75,5.78,3.41
1.01,"Very Good","G","SI1",63.5,60,4672,6.33,6.3,4.01
0.57,"Ideal","G","VS1",61.3,56,1949,5.36,5.34,3.28
0.31,"Very Good","E","VVS2",62.4,56,749,4.32,4.35,2.7
0.71,"Premium","H","VS2",61.3,58,2169,5.76,5.82,3.55
1.5,"Very Good","G","VVS1",63.3,58,14842,7.19,7.27,4.58
0.54,"Premium","F","VS2",59.5,58,1786,5.36,5.29,3.17
0.72,"Very Good","J","SI1",62.7,56,1666,5.66,5.72,3.57
1.5,"Good","I","VS2",61.9,60,8316,7.25,7.28,4.5
0.72,"Ideal","D","VS1",61.4,56,3622,5.8,5.82,3.57
0.51,"Premium","D","SI1",62.7,59,1574,5.08,5.06,3.18
0.8,"Premium","J","SI1",60,60,2088,6.1,5.97,3.66
1.04,"Ideal","H","VS1",62.2,56.6,6255,6.43,6.49,4.02
1.5,"Premium","H","SI2",62.5,60,8333,7.32,7.25,4.55
0.34,"Premium","D","SI1",62.4,58,803,4.46,4.42,2.77
1.04,"Very Good","J","VS2",59.5,59,4451,6.59,6.66,3.94
1.52,"Premium","F","SI2",60.7,61,6554,7.47,7.36,4.5
0.65,"Premium","D","VS1",59.4,62,2387,5.72,5.66,3.38
0.3,"Premium","F","IF",60.7,58,947,4.33,4.37,2.64
0.71,"Premium","E","VS2",62.4,60,2613,5.68,5.66,3.54
0.23,"Very Good","E","VS1",61.3,56,442,3.96,3.98,2.43
1.31,"Ideal","H","VS1",61.5,56,8429,7,7.06,4.32
1.03,"Good","I","I1",57.9,59,2540,6.67,6.62,3.85
0.31,"Ideal","F","SI1",62.9,57,663,4.34,4.31,2.72
0.3,"Premium","E","SI1",59.5,58,675,4.42,4.39,2.62
0.71,"Premium","G","SI1",58.9,62,2181,5.85,5.79,3.43
0.61,"Ideal","D","VVS1",62.1,56,4279,5.46,5.43,3.38
0.7,"Premium","G","SI2",60,60,2268,5.69,5.65,3.51
0.7,"Ideal","G","VVS2",60.3,57,3191,5.75,5.83,3.49
0.31,"Ideal","F","VVS1",62.1,56,897,4.35,4.38,2.71
0.31,"Very Good","G","IF",61.6,55,924,4.38,4.42,2.71
0.33,"Ideal","G","IF",61.6,55,984,4.48,4.51,2.77
1.03,"Very Good","G","I1",60.8,57,3018,6.51,6.55,3.97
0.33,"Premium","E","VVS1",60.1,58,1052,4.51,4.47,2.7
1.05,"Premium","H","VS2",61.1,58,5323,6.57,6.53,4
1.51,"Very Good","F","VS2",61.9,63,13945,7.35,7.26,4.52
0.31,"Ideal","G","VS1",60.6,56,627,4.38,4.4,2.66
0.31,"Ideal","E","VVS1",59.7,60,853,4.41,4.43,2.64
1,"Very Good","G","VS2",61.8,59,5600,6.29,6.37,3.91
0.71,"Very Good","F","SI1",62.1,59,2346,5.64,5.73,3.53
1.01,"Premium","F","VS2",62.2,60,6416,6.37,6.4,3.97
0.7,"Ideal","E","SI1",62.7,55,2774,5.68,5.74,3.58
0.31,"Very Good","H","SI1",62.4,57,435,4.31,4.35,2.7
0.3,"Premium","I","SI1",61.6,62,506,4.3,4.27,2.64
1.55,"Ideal","J","VS1",59.5,60,8959,7.53,7.56,4.49
0.4,"Very Good","D","SI2",61.6,59,666,4.68,4.74,2.9
2.03,"Very Good","G","SI1",60.1,60,18630,8.09,8.18,4.89
1,"Premium","F","VS2",62.1,58,6047,6.45,6.36,3.96
0.74,"Premium","G","VS1",61.7,58,2815,5.79,5.81,3.58
1.01,"Good","F","SI2",64.3,57,3897,6.32,6.25,4.04
0.7,"Good","F","VVS1",61.2,61,3536,5.71,5.79,3.52
0.32,"Very Good","G","IF",62.9,55,954,4.37,4.41,2.76
0.5,"Good","F","VS1",58,61,1415,5.18,5.23,3.02
0.3,"Premium","G","VS1",59.6,59,776,4.38,4.34,2.6
0.61,"Ideal","F","VS2",61.5,54,2306,5.48,5.51,3.38
0.3,"Good","F","SI1",63.6,55,500,4.28,4.33,2.74
1.55,"Ideal","I","VS2",61.8,55,11574,7.4,7.44,4.58
0.34,"Very Good","E","SI1",63,55,596,4.42,4.47,2.8
0.36,"Ideal","I","VS2",61.8,55,505,4.58,4.61,2.84
1.2,"Premium","E","SI1",60.3,57,7362,6.98,6.84,4.17
1.01,"Ideal","G","VS2",61,56,6734,6.47,6.51,3.96
1.21,"Ideal","F","SI1",61.1,55,6659,6.87,6.85,4.19
0.74,"Very Good","H","VVS2",61.3,58,2944,5.8,5.85,3.57
1.07,"Good","F","I1",64.3,59,3354,6.37,6.42,4.11
0.53,"Very Good","F","VVS2",61.4,57,2175,5.2,5.22,3.2
1.58,"Very Good","H","SI2",62.4,57,8620,7.36,7.45,4.62
0.9,"Very Good","H","VS1",62.6,55,3964,6.14,6.19,3.86
1.7,"Good","H","VVS2",63.1,57,14146,7.52,7.61,4.77
1.06,"Premium","G","SI1",61.9,55,5043,6.61,6.54,4.07
0.31,"Ideal","D","SI2",62.6,57,593,4.35,4.27,2.7
0.71,"Premium","F","VS1",61.8,59,2790,5.73,5.69,3.53
1.07,"Ideal","D","SI1",61.8,55,5767,6.54,6.59,4.06
0.56,"Ideal","G","VS2",61.2,56,1698,5.33,5.29,3.25
0.25,"Very Good","E","VVS2",63.1,55,526,3.98,4.04,2.53
1.13,"Ideal","E","SI2",62.4,56,4303,6.66,6.63,4.15
0.41,"Very Good","J","IF",60.8,56,651,4.83,4.87,2.95
0.32,"Good","F","SI1",61.6,60.1,528,4.38,4.4,2.71
1.5,"Very Good","E","SI2",62.2,58,8291,7.31,7.35,4.56
0.52,"Good","F","SI1",63.8,56,1338,5.12,5.07,3.25
0.53,"Good","E","VS2",58.6,62,1422,5.26,5.32,3.1
1.09,"Ideal","D","SI2",62.1,56,5164,6.56,6.59,4.08
1.51,"Ideal","G","VS2",62,56,13355,7.35,7.32,4.55
1.01,"Premium","F","VS2",60.9,58,6446,6.47,6.41,3.92
1,"Good","G","SI1",63.1,56,4218,6.31,6.41,4.01
1.03,"Very Good","D","SI2",63.3,58,4963,6.38,6.42,4.05
0.72,"Ideal","G","VVS1",62.2,57,3502,5.72,5.75,3.57
1.05,"Ideal","G","VS2",61.9,56,6486,6.52,6.56,4.05
0.23,"Good","F","VS2",63.8,57,447,3.93,3.84,2.48
0.71,"Good","E","SI2",58.8,63,2120,5.75,5.88,3.42
1.51,"Premium","G","VS2",62.7,58,12872,7.31,7.2,4.55
0.53,"Ideal","G","SI1",61,55,1439,5.23,5.26,3.2
0.72,"Ideal","H","VVS2",61.7,55,3417,5.77,5.8,3.57
0.9,"Good","F","SI1",63.3,60,3950,6.09,6.11,3.86
0.41,"Premium","G","SI1",61.3,60,923,4.81,4.75,2.93
1.03,"Ideal","J","SI1",62.3,56,3893,6.51,6.45,4.04
0.74,"Very Good","G","VS1",60.9,59,3389,5.9,5.86,3.58
2.14,"Premium","G","SI2",60.4,59,17513,8.32,8.38,5.04
0.68,"Very Good","E","SI1",58.2,60,1918,5.75,5.79,3.36
0.53,"Ideal","E","SI1",62,56,1607,5.19,5.17,3.21
0.34,"Good","E","VS2",57.8,64,754,4.6,4.61,2.66
0.26,"Ideal","F","VVS1",61.6,57,599,4.08,4.1,2.52
0.78,"Ideal","F","VS2",60.4,58,3531,6,5.95,3.61
0.71,"Ideal","D","SI2",62.3,56,2762,5.73,5.69,3.56
0.54,"Ideal","E","VS2",61.8,55,1847,5.26,5.24,3.24
0.38,"Ideal","G","SI1",62,55,969,4.67,4.64,2.89
1,"Fair","G","SI2",64.9,57,3027,6.29,6.2,4.05
0.9,"Good","H","SI1",63.1,63,3484,6.04,6.1,3.83
0.39,"Ideal","F","VVS2",60.4,60,1031,4.73,4.78,2.87
0.74,"Ideal","D","SI1",61.5,56,2987,5.8,5.84,3.58
1.5,"Premium","E","SI2",62.4,62,9072,7.29,7.21,4.53
0.5,"Fair","F","SI1",65.1,59,994,5.01,4.92,3.23
1.1,"Ideal","F","VS2",60,57,6166,6.76,6.71,4.04
0.75,"Premium","H","VS1",61.9,61,2961,5.85,5.82,3.61
0.77,"Ideal","I","SI1",61.8,55,2475,5.89,5.93,3.65
0.31,"Ideal","F","IF",62,55,901,4.37,4.41,2.72
0.23,"Very Good","F","VVS2",61.2,58,530,3.96,3.98,2.43
2.3,"Premium","I","VS2",61.8,60,18239,8.47,8.39,5.21
0.6,"Ideal","I","SI2",61.9,55,1182,5.43,5.46,3.37
0.93,"Very Good","G","SI2",60.8,62,3644,6.29,6.34,3.84
0.4,"Very Good","G","VS1",60.8,59,791,4.75,4.83,2.91
2.01,"Very Good","J","SI1",61.6,60,12084,7.99,8.02,4.93
1.11,"Ideal","H","SI1",61,56,5315,6.74,6.7,4.1
0.41,"Very Good","D","SI1",63.4,55,947,4.72,4.68,2.98
0.4,"Good","G","VVS2",61.4,64,1050,4.7,4.65,2.87
0.7,"Premium","H","VS2",60.7,59,2415,5.68,5.66,3.44
0.38,"Ideal","F","VVS2",61.7,55.4,1010,4.66,4.68,2.88
0.32,"Very Good","F","VS2",61,61,645,4.38,4.41,2.68
0.3,"Very Good","G","VVS2",60.3,57,631,4.35,4.36,2.63
0.4,"Ideal","E","VVS1",60.6,56,1031,4.77,4.8,2.9
0.53,"Ideal","E","SI1",61.8,56,1607,5.21,5.17,3.21
0.55,"Ideal","D","VS1",61.8,55,2119,5.29,5.32,3.28
0.35,"Premium","G","VVS1",61.8,57,1103,4.53,4.5,2.79
0.5,"Premium","D","VS2",59.7,57,1819,5.13,5.08,3.05
0.73,"Ideal","D","SI1",62.4,53,3140,5.82,5.79,3.62
2.02,"Premium","G","SI2",60.1,59,16944,8.21,8.29,4.96
1.39,"Ideal","G","IF",60.6,55,12943,7.21,7.27,4.39
0.28,"Premium","E","VVS2",60.1,59,828,4.26,4.22,2.55
0.73,"Good","E","VS2",63.2,56,2912,5.75,5.76,3.64
0.7,"Very Good","H","SI1",63,55,2048,5.59,5.64,3.54
1.5,"Very Good","I","VVS2",63.3,58,10090,7.27,7.24,4.59
0.5,"Ideal","H","SI2",62.4,55,964,5.09,5.11,3.18
0.43,"Premium","G","VS2",61.1,59,1113,4.86,4.83,2.96
0.23,"Very Good","G","VS2",62.8,53,369,3.91,3.93,2.46
1.5,"Good","G","VS1",63.6,57,10036,7.23,7.14,4.57
0.52,"Ideal","H","VS1",61.7,55,1665,5.17,5.21,3.2
0.58,"Very Good","G","VVS2",62.1,58,1872,5.35,5.4,3.34
0.71,"Very Good","H","VVS2",63,56,2695,5.63,5.68,3.56
0.5,"Premium","F","VS1",62.3,55,1838,5.09,5.06,3.16
0.5,"Ideal","H","SI1",62.4,56,1140,5.07,5.09,3.17
0.26,"Very Good","F","VVS1",61.2,60,591,4.13,4.14,2.53
0.52,"Ideal","G","VS1",61.7,57,1665,5.16,5.18,3.19
0.3,"Very Good","G","VVS2",62.9,55,684,4.3,4.32,2.71
0.32,"Good","D","SI1",63.8,56,589,4.33,4.35,2.77
0.3,"Ideal","H","IF",60.8,56,789,4.35,4.37,2.65
1.5,"Very Good","G","VS2",60.7,59,18691,7.31,7.38,4.46
1.12,"Ideal","F","SI1",61.6,56,6087,6.66,6.72,4.12
0.5,"Ideal","G","VVS1",62.2,56,2070,5.12,5.1,3.18
0.52,"Good","D","VS2",63.4,56,1701,5.09,5.16,3.25
0.92,"Ideal","I","SI1",61.8,57,3323,6.27,6.25,3.87
0.9,"Very Good","F","SI2",61.4,62,3770,6.11,6.2,3.78
0.4,"Ideal","H","VVS1",62,54,1088,4.76,4.72,2.94
0.32,"Ideal","G","VS1",61.3,55,707,4.45,4.43,2.72
1.3,"Premium","I","IF",61.8,58,7760,7,6.95,4.31
0.51,"Ideal","E","SI1",61.5,57,1682,5.11,5.16,3.16
1.24,"Premium","G","VVS2",59.9,60,10202,6.98,7,4.19
0.43,"Ideal","J","SI1",61.9,54,708,4.88,4.84,3.01
2.01,"Premium","I","VS2",62.1,59,15379,7.98,8.06,4.98
0.33,"Premium","E","VS2",61.1,59,723,4.45,4.49,2.73
2.01,"Fair","I","I1",55.9,64,5696,8.48,8.39,4.71
0.38,"Ideal","F","SI2",60.9,56,568,4.69,4.74,2.87
1,"Good","I","VS2",62.6,59,4081,6.28,6.33,3.95
0.33,"Ideal","G","VVS1",61.8,55,838,4.47,4.5,2.77
0.54,"Premium","F","VS2",62.4,55,1814,5.23,5.19,3.25
0.39,"Good","G","VVS1",61.6,61,1041,4.71,4.74,2.91
0.5,"Good","G","VVS2",63.6,57,1764,5.04,5.08,3.22
0.31,"Ideal","H","VVS1",62.6,53,687,4.35,4.41,2.74
0.31,"Ideal","F","VS2",61.6,56,583,4.35,4.39,2.69
0.9,"Very Good","D","VS1",63,58,5547,6.11,6.14,3.86
1.22,"Premium","H","SI2",61.3,60,4509,6.87,6.81,4.19
0.53,"Ideal","I","VVS2",61.2,56,1341,5.21,5.28,3.21
0.7,"Good","H","VS2",59.1,65,2234,5.75,5.85,3.43
0.42,"Premium","G","VS2",61.9,58,1087,4.82,4.77,2.97
0.31,"Ideal","D","VVS2",61.9,56,766,4.37,4.39,2.71
1.52,"Ideal","G","VS2",61.1,57,12958,7.45,7.39,4.53
0.31,"Very Good","D","SI1",63.4,58,732,4.35,4.32,2.75
1.21,"Very Good","E","VS2",61.5,59,8886,6.82,6.88,4.21
1.07,"Ideal","G","VS1",61.8,55,7069,6.55,6.59,4.06
0.52,"Ideal","E","VVS2",61.9,55,2371,5.15,5.19,3.2
0.33,"Premium","E","VVS2",61.3,59,950,4.47,4.44,2.73
1.53,"Premium","H","SI1",61,61,10659,7.45,7.4,4.53
0.55,"Good","I","VVS2",61,61,1384,5.32,5.36,3.26
0.54,"Ideal","F","VS2",61.3,57,1572,5.28,5.25,3.23
0.4,"Good","I","VS2",63.8,54,666,4.68,4.72,3
0.28,"Very Good","E","VS1",62.8,60,434,4.16,4.21,2.63
0.23,"Very Good","F","VVS1",61.4,58,530,3.93,3.95,2.42
1.24,"Ideal","H","SI1",62.5,56,6095,6.92,6.88,4.31
0.32,"Ideal","E","VS2",61.1,56,846,4.46,4.48,2.73
0.86,"Ideal","I","VS2",62.1,57,3121,6.1,6.07,3.78
1.91,"Ideal","J","SI1",60.7,56,11447,8.01,8.09,4.89
0.3,"Ideal","E","VS1",61.6,55,857,4.34,4.36,2.68
0.7,"Ideal","H","VS1",61.8,56,2691,5.69,5.72,3.53
0.43,"Good","H","VVS1",60,61,1000,4.91,4.93,2.95
0.3,"Very Good","I","VS1",63.3,59,608,4.23,4.2,2.67
0.9,"Very Good","F","VS2",62.3,59,4846,6.1,6.16,3.82
1.02,"Ideal","E","IF",62.6,57,11500,6.41,6.47,4.03
0.58,"Very Good","D","VVS2",63,56,2400,5.28,5.35,3.35
0.78,"Ideal","F","VS2",61.5,56,3531,5.94,5.9,3.64
0.5,"Very Good","D","VS1",59.8,58,1893,5.12,5.14,3.07
1.36,"Fair","J","SI2",67.8,55,4158,6.73,6.66,4.54
1.5,"Very Good","I","SI2",62.7,57,7392,7.28,7.35,4.59
1.57,"Very Good","D","SI2",62.9,61,9698,7.37,7.41,4.65
2.02,"Ideal","J","VS1",61.8,57,16397,8.06,8.13,5
0.43,"Premium","G","IF",61.1,58,1433,4.86,4.89,2.98
0.91,"Very Good","E","SI2",63.4,58,3379,6.15,6.09,3.88
0.75,"Ideal","G","SI1",62.2,57,2478,5.84,5.8,3.62
1.57,"Premium","G","VS2",62.7,60,11711,7.46,7.38,4.65
0.31,"Ideal","F","VS2",61.9,57,583,4.32,4.34,2.68
0.41,"Ideal","F","VVS1",62.3,55,1295,4.74,4.79,2.97
0.34,"Very Good","E","VS1",62.3,53,784,4.47,4.52,2.8
0.71,"Very Good","D","VS2",62.5,60,2745,5.61,5.65,3.52
1.06,"Ideal","G","VVS1",61.6,57,8488,6.53,6.55,4.03
0.5,"Very Good","E","SI2",59.9,57,1097,5.12,5.16,3.08
1.14,"Very Good","F","SI1",61.3,62,6194,6.71,6.77,4.13
0.23,"Very Good","E","VVS2",61.1,58,505,3.93,3.99,2.42
0.41,"Premium","G","VS1",60.2,59,961,4.84,4.79,2.9
1.22,"Premium","F","VS2",59.8,59,8417,6.96,6.92,4.15
0.3,"Ideal","G","SI1",62.3,57,477,4.29,4.31,2.68
1.29,"Ideal","F","SI2",61.9,55,7126,6.95,7.01,4.32
0.49,"Premium","F","SI1",58.7,60,1179,5.2,5.15,3.04
0.6,"Fair","G","VVS2",57.9,67,2167,5.66,5.47,3.23
1.05,"Good","G","SI2",63.7,59,3898,6.41,6.37,4.07
0.38,"Ideal","F","VS2",62.1,57,800,4.61,4.67,2.88
0.71,"Very Good","D","VS2",62.8,56,3045,5.67,5.7,3.57
0.5,"Ideal","G","VS1",62.3,55,1746,5.11,5.07,3.17
0.33,"Premium","F","SI1",60.9,59,550,4.42,4.45,2.7
0.32,"Ideal","D","SI1",62.1,54,715,4.4,4.45,2.75
1.04,"Very Good","E","SI2",60.9,59,4486,6.58,6.62,4.02
0.32,"Good","D","SI1",63.8,56,756,4.35,4.33,2.77
1.16,"Premium","G","VVS2",60,59,9146,6.89,6.82,4.11
0.52,"Ideal","E","SI2",61.9,56,1299,5.17,5.19,3.2
0.45,"Premium","D","VVS1",61.5,55,1736,5.02,4.97,3.07
1.51,"Fair","H","SI2",66.9,57,5919,7.13,7.09,4.75
0.3,"Ideal","F","VS1",62.3,54,615,4.31,4.33,2.69
1.5,"Premium","G","SI1",60,61,9954,7.48,7.43,4.47
1.29,"Very Good","J","VS2",61.3,60,5068,6.96,6.98,4.27
1.01,"Fair","D","SI1",64.4,61,5147,6.17,6.13,3.96
0.84,"Very Good","E","SI1",58.8,58,3453,6.16,6.28,3.66
0.71,"Premium","E","VS2",62.2,59,3101,5.79,5.76,3.59
0.9,"Very Good","G","SI2",59.8,61,3842,6.32,6.28,3.77
1.1,"Premium","D","SI1",60.4,59,5166,6.66,6.69,4.03
0.7,"Premium","E","SI2",62,60,2376,5.72,5.67,3.53
1.7,"Very Good","J","VS2",63.2,58,7730,7.56,7.5,4.76
0.92,"Ideal","D","SI1",62.3,56,5779,6.2,6.23,3.87
0.41,"Premium","E","SI1",61.3,58,969,4.8,4.76,2.93
1.13,"Very Good","J","SI1",62.9,57.7,4391,6.6,6.64,4.16
1.1,"Premium","F","SI1",59.5,59,5717,6.7,6.77,4.01
1.51,"Ideal","E","VS1",61.5,57,18729,7.34,7.4,4.53
0.32,"Ideal","G","VS2",62,57,720,4.4,4.37,2.72
0.42,"Ideal","E","SI1",62.3,57,992,4.8,4.76,2.98
0.44,"Premium","F","VS1",61.2,61,1155,4.88,4.83,2.97
0.36,"Very Good","G","VS1",61.2,60,726,4.56,4.59,2.8
1.21,"Premium","H","VS2",59.3,60,6849,6.93,6.99,4.13
0.3,"Ideal","H","SI1",62,56,450,4.29,4.32,2.67
0.33,"Ideal","E","VS2",62.4,54,682,4.44,4.47,2.78
0.52,"Premium","E","VS2",62.5,60,1576,5.1,5.14,3.2
0.38,"Ideal","E","VS1",62.1,57,1027,4.62,4.65,2.88
1.11,"Ideal","G","VS1",61.4,57,8112,6.68,6.65,4.09
0.58,"Very Good","D","VS2",60.2,57,1977,5.41,5.45,3.27
0.38,"Ideal","E","VVS2",62.5,53,1013,4.62,4.66,2.9
0.91,"Premium","I","VS2",63,58,3282,6.15,6.07,3.85
0.35,"Ideal","E","VS1",61.9,56,1091,4.55,4.53,2.81
1,"Very Good","E","SI2",59.8,58,4321,6.47,6.53,3.89
1.36,"Premium","J","VS2",58.4,59,6157,7.4,7.27,4.28
2.1,"Premium","G","SI2",60.9,57.4,16112,8.17,8.27,5
0.7,"Good","E","VS1",61.3,62,3277,5.64,5.72,3.48
0.71,"Premium","D","SI2",61.6,60,2317,5.7,5.64,3.49
0.32,"Premium","I","VS2",61.1,57,576,4.42,4.39,2.69
0.51,"Premium","G","VS1",62.1,58,1662,5.12,5.09,3.17
2.13,"Premium","F","SI2",62.4,58,13760,8.22,8.16,5.11
1.53,"Ideal","I","VS2",61.8,57,9853,7.44,7.39,4.58
2.35,"Premium","I","SI2",59.9,58,17294,8.68,8.61,5.18
0.57,"Ideal","G","VS1",62.2,54,1837,5.31,5.33,3.31
0.5,"Very Good","E","VS2",63.4,58,1583,5.08,5.05,3.21
2.01,"Very Good","D","SI2",58.3,63,12639,8.28,8.25,4.82
1.01,"Ideal","G","VS1",62.7,56,6951,6.4,6.35,4
0.7,"Very Good","E","SI1",63.2,57,2617,5.6,5.67,3.56
1.25,"Ideal","E","SI2",62.3,58,7289,6.86,6.89,4.28
1.2,"Ideal","F","VS1",62,55,9641,6.81,6.83,4.23
0.43,"Ideal","G","SI1",62.9,55,968,4.87,4.83,3.05
1.05,"Ideal","G","VS2",61.6,59,6981,6.51,6.54,4.02
0.61,"Ideal","I","SI2",61.1,57,1401,5.46,5.49,3.34
0.54,"Very Good","F","SI1",63,60,1356,5.13,5.12,3.23
0.33,"Very Good","I","SI1",63,57,434,4.37,4.39,2.76
0.35,"Very Good","H","VS1",60.8,63,788,4.57,4.54,2.77
0.71,"Fair","G","SI1",65,58,2045,5.57,5.53,3.61
1.51,"Premium","H","SI1",62.3,59,10274,7.29,7.23,4.52
0.37,"Very Good","E","SI1",60.6,54,649,4.63,4.68,2.82
0.8,"Premium","F","SI2",61,57,2797,6.03,6.01,3.67
0.33,"Ideal","F","VVS1",61.9,55,955,4.42,4.44,2.74
0.5,"Very Good","E","SI1",61.5,62,1316,5.06,5.09,3.12
0.71,"Ideal","I","VS1",61.3,57,2965,5.73,5.76,3.52
1.18,"Ideal","F","VVS1",61.5,55.6,13257,6.79,6.83,4.19
0.73,"Ideal","F","SI2",59.6,56,2164,5.89,5.85,3.5
0.42,"Premium","G","VS1",60.9,58,984,4.84,4.81,2.94
