"carat","cut","color","clarity","depth","table","price","x","y","z"
0.42,"Good","G","VVS1",63.6,55,1235,4.78,4.75,3.03
1.02,"Very Good","J","SI2",62.6,60,3534,6.39,6.42,4.01
0.33,"Ideal","G","VS1",61.4,54,854,4.48,4.44,2.74
1.02,"Ideal","H","VVS2",62.1,55,6797,6.5,6.46,4.02
1.07,"Ideal","G","VS1",61.8,57,6917,6.58,6.52,4.05
0.41,"Ideal","D","VS1",61.2,57,1018,4.77,4.81,2.93
1.01,"Ideal","I","SI1",62.5,56,4413,6.4,6.44,4.01
0.35,"Ideal","I","VVS2",61.5,55,598,4.56,4.58,2.81
1.51,"Ideal","G","SI2",62.3,56,9391,7.31,7.37,4.57
0.31,"Premium","F","IF",61.5,58,1046,4.35,4.33,2.67
1.51,"Fair","H","SI2",65.4,60,6291,7.06,6.96,4.6
0.35,"Premium","I","SI1",62.5,58,606,4.53,4.49,2.82
1.21,"Very Good","H","SI1",63.5,60,6566,6.65,6.61,4.21
0.51,"Ideal","E","VS2",61.9,55,1656,5.13,5.17,3.19
0.3,"Ideal","H","VS2",62.5,57,491,4.26,4.29,2.67
0.53,"Ideal","E","VVS1",61.8,55,3084,5.19,5.24,3.22
0.9,"Very Good","G","SI1",62.6,60,3919,6.09,6.14,3.83
0.71,"Very Good","E","SI2",58.4,63,2343,5.85,5.8,3.4
0.3,"Ideal","I","VVS2",62.5,54,495,4.27,4.31,2.68
0.31,"Ideal","H","VS2",62,57,628,4.38,4.33,2.7
0.41,"Premium","F","VS1",61.1,58,1007,4.74,4.78,2.91
0.33,"Premium","F","VS2",62.4,57,854,4.43,4.39,2.75
0.53,"Very Good","D","SI2",62.9,54,1314,5.13,5.17,3.24
0.81,"Good","F","SI1",64.3,53,2718,5.91,5.97,3.81
0.51,"Fair","E","VS2",65.5,51,1709,5.06,5.01,3.3
0.53,"Ideal","E","VS2",62,56,1739,5.16,5.2,3.21
0.43,"Ideal","G","VS1",61.9,55,1008,4.86,4.84,3
0.77,"Ideal","E","SI2",61,57,2519,5.91,5.93,3.61
1.55,"Premium","H","SI2",62,56,7319,7.41,7.37,4.58
1.2,"Ideal","J","VS1",61.3,56,5534,6.83,6.87,4.2
0.4,"Premium","F","VS2",59.3,59,842,4.79,4.83,2.85
0.91,"Ideal","E","VS2",62.1,55,4077,6.17,6.14,3.82
0.9,"Ideal","G","VS2",62.7,56,4133,6.25,6.15,3.89
1.01,"Good","H","SI1",63.7,60,4836,6.35,6.3,4.03
2.03,"Ideal","I","SI2",60,57,13182,8.32,8.2,4.96
0.31,"Very Good","G","VS1",62.2,56,625,4.32,4.36,2.7
1.05,"Very Good","H","SI2",63.8,58,4112,6.38,6.45,4.09
1,"Very Good","E","VS1",63.2,55,7532,6.34,6.29,3.99
1.96,"Fair","I","I1",66.8,55,6147,7.62,7.6,5.08
1.01,"Premium","E","SI2",61.6,56,4751,6.45,6.4,3.96
0.53,"Good","F","SI1",63.8,58,1363,5.17,5.12,3.28
0.52,"Very Good","G","VS1",62.2,63,1736,5.22,5.13,3.22
1.89,"Ideal","H","VS1",61.6,56,17553,7.92,7.95,4.89
0.5,"Good","E","SI1",64.2,59,1155,5.03,4.97,3.21
1.14,"Very Good","J","SI1",63.3,55,4173,6.6,6.67,4.2
0.53,"Ideal","H","VS2",62.4,56,1412,5.18,5.17,3.23
0.82,"Very Good","F","SI1",63.9,56.9,3048,5.85,5.92,3.76
1.24,"Premium","E","SI1",58.5,60,5775,7.08,7.01,4.11
0.26,"Very Good","F","VVS1",61.2,60,591,4.13,4.14,2.53
0.31,"Ideal","G","SI1",61.7,54,446,4.38,4.4,2.71
0.5,"Very Good","G","VVS2",62.9,55,1904,5.05,5.09,3.19
0.73,"Very Good","D","SI1",60.8,59,3014,5.8,5.85,3.54
0.4,"Good","G","SI2",63.1,59,596,4.65,4.7,2.95
1.03,"Good","J","I1",58.2,64,2220,6.64,6.69,3.88
0.35,"Ideal","D","SI1",60.8,55,644,4.56,4.59,2.78
0.37,"Ideal","F","IF",62,57,1092,4.59,4.62,2.85
0.34,"Ideal","E","SI2",62.9,56,612,4.48,4.45,2.81
0.35,"Ideal","G","IF",62.3,55,1116,4.52,4.5,2.81
2.01,"Premium","G","SI1",62.5,58,17334,7.98,8.08,5.02
1.01,"Ideal","D","SI1",61.2,57,5443,6.44,6.47,3.95
1,"Good","G","VVS2",63.1,58,7453,6.33,6.37,4.01
1.01,"Good","G","VVS1",63.1,59,7279,6.33,6.42,4.02
1.52,"Very Good","J","VS2",62.6,58,7467,7.28,7.31,4.57
0.31,"Good","G","VVS1",63.1,56,816,4.33,4.35,2.74
0.5,"Very Good","D","SI1",63.4,56,1354,5.01,5.06,3.19
0.57,"Ideal","I","VS1",61.6,56,1355,5.33,5.35,3.29
1,"Premium","F","VVS2",60.6,54,8924,6.56,6.52,3.96
0.9,"Good","J","SI1",63.2,60,2729,6.09,6.12,3.86
0.35,"Very Good","H","VS1",62.6,58,614,4.49,4.52,2.82
1.06,"Ideal","H","SI2",60.1,59,4401,6.65,6.63,3.99
1.08,"Ideal","H","VVS1",62.5,54,6961,6.56,6.58,4.1
0.41,"Ideal","J","VVS1",61.2,57,775,4.79,4.82,2.94
1.21,"Ideal","E","SI1",62.3,56,7088,6.87,6.81,4.26
0.97,"Very Good","G","SI1",60.2,61,4140,6.4,6.46,3.87
0.56,"Ideal","I","IF",61.9,54,1689,5.29,5.34,3.29
1.24,"Premium","G","VS1",62,55,8449,6.95,6.89,4.29
0.57,"Ideal","F","VS2",61.7,57,1754,5.33,5.36,3.3
0.3,"Ideal","J","VS2",61.9,56,491,4.3,4.33,2.67
1.01,"Premium","F","VS2",63,58,6165,6.4,6.34,4.01
0.4,"Premium","G","VVS2",59.7,58,1050,4.8,4.78,2.86
1,"Ideal","G","VS1",62.7,54,6349,6.37,6.42,4.01
2,"Very Good","J","SI2",59.8,60,11792,8.09,8.13,4.85
1.24,"Premium","F","SI1",62.6,59,6125,6.86,6.76,4.26
0.48,"Ideal","E","VVS2",60.7,56,2102,5.04,5.08,3.07
1.01,"Good","F","VS1",59,62,6794,6.56,6.6,3.88
0.31,"Ideal","H","IF",62,54,789,4.38,4.4,2.72
0.51,"Ideal","I","SI2",60.8,56,1051,5.14,5.26,3.16
0.3,"Ideal","F","IF",61.1,57,1013,4.39,4.35,2.67
0.32,"Ideal","H","VS1",62.8,55,720,4.41,4.35,2.75
0.7,"Very Good","I","VS2",63,60,1867,5.59,5.62,3.53
0.4,"Ideal","D","SI1",63,57,924,4.7,4.66,2.95
0.91,"Very Good","H","SI1",62.7,56,3762,6.14,6.18,3.86
1.02,"Ideal","I","SI2",60.7,57,3856,6.57,6.54,3.98
0.72,"Very Good","F","VS1",60.2,59,2846,5.79,5.84,3.5
0.31,"Ideal","H","IF",61.2,56,789,4.36,4.4,2.68
0.52,"Very Good","D","SI2",62.9,56,1289,5.14,5.17,3.24
1.71,"Very Good","G","VS2",62.5,58,15829,7.56,7.66,4.76
0.7,"Very Good","E","VVS1",60.9,59,3724,5.67,5.81,3.5
1.01,"Premium","I","SI2",61.6,59,3411,6.4,6.35,3.93
1.34,"Ideal","H","VVS1",62.1,56,10255,7.05,7.11,4.4
0.53,"Ideal","H","IF",61.4,55,2059,5.21,5.24,3.21
1.41,"Good","D","SI2",63.9,60,7501,7.08,7,4.5
1.2,"Premium","H","SI2",62.2,58,5376,6.79,6.74,4.21
0.3,"Ideal","D","VS1",62.2,56,651,4.27,4.31,2.67
0.39,"Ideal","I","SI1",62.4,54,534,4.67,4.69,2.92
0.3,"Ideal","G","VVS2",62.5,53,655,4.31,4.33,2.7
0.3,"Premium","F","VS2",61.5,60,776,4.29,4.26,2.63
0.38,"Premium","I","SI1",60.5,58,746,4.72,4.67,2.84
0.55,"Ideal","I","VVS1",62.7,57,1593,5.17,5.23,3.26
0.34,"Good","E","VS2",57.8,64,754,4.6,4.61,2.66
0.51,"Ideal","E","VS2",62.5,55,1656,5.08,5.13,3.19
0.52,"Premium","D","VS2",61.2,58,1822,5.16,5.2,3.17
1.5,"Premium","G","VS1",62.7,58,14105,7.25,7.3,4.56
0.4,"Ideal","F","VVS1",61.3,55,1323,4.78,4.75,2.92
1.52,"Very Good","G","VS2",61.6,56,12730,7.37,7.43,4.56
1.01,"Premium","H","VS1",61.1,58,5515,6.48,6.45,3.95
0.72,"Ideal","J","SI1",62.7,56,1929,5.75,5.67,3.58
1.52,"Very Good","D","SI2",60.6,62,9389,7.37,7.42,4.48
1,"Good","H","SI1",63.9,56,4389,6.28,6.31,4.02
0.43,"Premium","H","SI1",59,58,716,4.93,4.96,2.92
0.32,"Very Good","F","SI1",62.3,55,533,4.39,4.44,2.75
1.11,"Very Good","J","VS1",59.9,56,5576,6.8,6.77,4.07
1.11,"Premium","D","VS2",59.5,60,6579,6.77,6.7,4.01
1.03,"Ideal","F","VS2",59.1,55,6543,6.6,6.69,3.93
0.71,"Premium","G","SI1",62.3,56,2283,5.69,5.65,3.53
1.06,"Ideal","D","VVS2",61.1,56,11209,6.58,6.59,4.02
0.7,"Premium","I","SI2",62.3,59,1415,5.64,5.59,3.5
0.3,"Very Good","F","VS1",60.9,63,704,4.26,4.31,2.61
0.25,"Very Good","G","VVS1",61.8,57,525,4.04,4.07,2.5
1.2,"Premium","F","SI2",62.7,60,4274,6.73,6.67,4.21
0.38,"Ideal","F","VVS1",62.3,54.1,1101,4.63,4.66,2.9
1.25,"Premium","J","VS1",62.2,58,5740,6.92,6.88,4.29
0.41,"Good","G","VS1",63.3,62,847,4.67,4.71,2.97
0.31,"Ideal","G","VVS1",61.3,56,789,4.37,4.41,2.69
0.93,"Very Good","G","VS1",62.1,59,4879,6.16,6.21,3.84
0.38,"Very Good","E","SI1",58.3,61,640,4.75,4.86,2.8
0.43,"Ideal","F","VS2",61.1,56,905,4.88,4.91,2.99
1.5,"Very Good","D","VS2",62.4,59,13287,7.21,7.27,4.52
1.51,"Premium","H","SI2",62.5,57,7864,7.36,7.26,4.57
1.05,"Premium","G","I1",61.7,59,2378,6.58,6.47,4.02
0.77,"Good","G","VS1",59.4,64,2788,5.97,5.92,3.53
0.7,"Very Good","E","SI1",62.7,59,2753,5.63,5.67,3.54
0.92,"Premium","F","SI2",61.8,58,3854,6.19,6.23,3.84
0.43,"Premium","F","SI1",62.4,56,1016,4.84,4.81,3.01
2.21,"Ideal","G","SI2",60.1,60,15948,8.47,8.53,5.11
0.32,"Ideal","F","IF",61.9,55,915,4.38,4.44,2.73
0.33,"Ideal","I","VS1",61.6,57,521,4.41,4.46,2.73
0.24,"Ideal","F","VVS2",61.4,59,540,4,4.05,2.47
0.75,"Ideal","E","SI1",61.5,56,2652,5.88,5.84,3.6
0.24,"Very Good","F","VVS2",61.9,56,492,3.97,4.01,2.47
0.34,"Very Good","G","SI1",61.5,56,507,4.45,4.52,2.76
0.3,"Premium","G","VVS2",62.9,55,878,4.28,4.24,2.68
0.4,"Ideal","E","VS1",62.4,54,951,4.73,4.75,2.96
0.4,"Ideal","G","VS1",62.2,56,1125,4.74,4.72,2.94
2.58,"Very Good","D","SI2",58.9,63,14749,9.08,9.01,5.33
0.31,"Premium","D","VS2",62.6,59,734,4.3,4.33,2.7
1.02,"Very Good","I","SI1",62.9,58,3927,6.36,6.42,4.02
0.91,"Good","G","VS1",64.1,59,4150,6.1,6.13,3.92
0.31,"Ideal","E","VVS1",60.2,61,865,4.4,4.43,2.66
0.73,"Premium","F","SI2",62,57,2329,5.79,5.76,3.58
0.91,"Premium","D","SI1",62.3,60,4663,6.21,6.15,3.85
0.38,"Ideal","D","VVS2",61.3,56,1200,4.63,4.73,2.87
1.5,"Good","D","SI2",62.4,61,8517,7.23,7.36,4.55
1,"Good","E","SI2",61.5,64,4077,6.29,6.22,3.85
0.54,"Ideal","G","VVS2",62.1,56,1985,5.19,5.22,3.23
0.58,"Very Good","F","VVS2",60,57,2201,5.44,5.42,3.26
2.12,"Premium","H","SI2",62.3,58,12693,8.25,8.16,5.12
1.25,"Ideal","H","SI2",61.6,55,6030,6.89,6.94,4.26
0.45,"Premium","F","SI2",62.6,57,996,4.94,4.87,3.07
1.23,"Premium","I","SI2",62.4,58,5269,6.86,6.82,4.27
0.54,"Ideal","H","VVS1",60.3,56,1846,5.28,5.33,3.2
0.54,"Premium","F","IF",61.9,60,2391,5.26,5.21,3.24
0.49,"Premium","F","SI2",62.2,59,1073,5.09,5.04,3.15
0.91,"Good","E","I1",57.7,63,2225,6.3,6.35,3.65
0.24,"Ideal","F","VVS1",62,56,678,3.99,4.01,2.48
1.01,"Premium","E","VS2",60.4,58,6787,6.51,6.47,3.92
2.28,"Premium","H","SI2",62.1,59,17892,8.4,8.44,5.23
1.54,"Premium","E","SI1",59.3,60,11795,7.58,7.54,4.48
0.58,"Premium","F","SI2",63,56,1226,5.34,5.26,3.34
2,"Fair","J","I1",66.5,56,6796,7.93,7.8,5.23
0.31,"Ideal","F","VS2",61.9,55,625,4.31,4.35,2.68
2.06,"Premium","F","I1",58.7,61,9967,8.33,8.31,4.88
0.71,"Ideal","D","SI1",63,55,2694,5.64,5.57,3.53
0.32,"Ideal","E","VVS2",61,55,808,4.43,4.45,2.71
0.91,"Fair","E","VS2",61.8,66,4550,6.11,6.09,3.77
0.61,"Ideal","E","VS1",62.2,56,2214,5.43,5.41,3.37
1,"Ideal","F","VVS2",61.3,56,5914,6.44,6.41,3.94
1.49,"Premium","G","VS1",60.8,62,12900,7.41,7.36,4.49
0.35,"Very Good","H","VS2",61.8,56,552,4.54,4.58,2.82
0.72,"Premium","G","VVS2",60.7,60,2679,5.8,5.87,3.54
2.43,"Premium","I","SI2",62.2,60,14727,8.59,8.53,5.33
0.9,"Very Good","H","SI1",61,59,3447,6.11,6.16,3.74
1.11,"Ideal","H","SI1",61,56,5315,6.74,6.7,4.1
0.74,"Ideal","F","VVS2",61.7,57,4157,5.79,5.84,3.59
0.79,"Very Good","G","SI1",60.6,57,2793,5.98,6.06,3.65
0.32,"Ideal","I","VVS2",61.7,56,540,4.4,4.42,2.72
0.9,"Ideal","D","SI2",60.9,57,3798,6.2,6.24,3.79
1.6,"Ideal","H","IF",61.5,53,16300,7.57,7.69,4.66
0.45,"Premium","F","VS2",61.4,60,945,4.93,4.87,3.01
1.09,"Premium","G","VS1",62.5,59,6951,6.57,6.54,4.1
0.32,"Premium","I","VVS1",60.1,61,756,4.45,4.4,2.66
1.57,"Ideal","H","VS2",61.8,55,12004,7.45,7.49,4.62
1.02,"Premium","H","SI2",61.1,61,4113,6.51,6.48,3.97
0.73,"Very Good","E","SI1",61.3,58,2871,5.76,5.83,3.55
0.75,"Very Good","E","SI1",62.9,57,2753,5.79,5.84,3.66
0.39,"Very Good","I","VS2",60.1,57,679,4.74,4.77,2.86
0.25,"Fair","E","VS1",55.2,64,361,4.21,4.23,2.33
1.02,"Fair","D","SI2",65.5,60,4381,6.27,6.24,4.1
0.41,"Ideal","F","VS1",62,57,1007,4.73,4.76,2.94
0.5,"Very Good","G","VVS2",61.6,58,1784,5.07,5.09,3.13
0.47,"Premium","D","SI1",60.6,61,987,5.04,5,3.04
1.02,"Premium","F","SI1",58.4,59,4855,6.65,6.57,3.86
1.06,"Ideal","D","IF",61.2,57,15813,6.57,6.61,4.03
0.3,"Ideal","E","VS2",62.6,56,658,4.29,4.33,2.7
1.7,"Premium","I","VS2",60.5,61,11369,7.68,7.65,4.64
1.28,"Premium","H","SI1",62.7,58,6580,6.88,6.94,4.33
0.5,"Good","E","VS2",63.8,54,1752,5.05,5.07,3.23
0.56,"Ideal","G","VS1",61.8,55,1712,5.28,5.37,3.29
0.4,"Ideal","F","SI2",62.1,54,677,4.75,4.78,2.96
0.3,"Ideal","F","VS2",62.3,58,569,4.26,4.23,2.64
1.08,"Ideal","E","SI2",61.7,57,5080,6.6,6.55,4.06
0.73,"Ideal","G","SI1",61.4,57,3089,5.74,5.79,3.54
0.58,"Ideal","H","VS1",61.2,55,1671,5.39,5.42,3.31
0.77,"Good","D","SI2",64.9,53,2523,5.84,5.75,3.76
0.35,"Very Good","H","VVS1",61.2,60,798,4.5,4.55,2.77
1.71,"Premium","H","VS1",58.1,62,11161,8.02,7.84,4.61
0.9,"Good","I","VS1",62.8,57,3398,6.07,6.16,3.84
2,"Premium","G","SI1",59,62,14918,6.16,6.15,4.82
0.62,"Very Good","I","VVS1",63.1,58,1871,5.4,5.44,3.42
1.5,"Ideal","I","I1",61.8,57,5510,7.39,7.31,4.54
0.31,"Premium","E","SI1",59.2,60,698,4.42,4.36,2.6
2.22,"Ideal","I","VS2",61.3,56,18531,8.45,8.36,5.15
0.7,"Very Good","G","VVS1",63.3,57,3037,5.59,5.63,3.55
0.9,"Good","E","SI2",61.3,61,3895,6.13,6.17,3.77
1.01,"Fair","H","SI1",64.6,55,4191,6.29,6.25,4.05
0.35,"Ideal","D","VS2",62,55,1063,4.53,4.47,2.79
0.82,"Very Good","J","SI1",62.9,57,2313,5.88,5.94,3.72
1.01,"Premium","F","VS2",62.2,60,6416,6.37,6.4,3.97
0.9,"Very Good","E","SI2",62.4,57,3662,6.13,6.17,3.84
0.7,"Premium","D","VS2",58,62,2773,5.87,5.78,3.38
0.51,"Ideal","D","VS2",62.3,57,1882,5.12,5.09,3.18
0.59,"Ideal","G","VVS2",62.2,56,1966,5.37,5.4,3.35
0.81,"Premium","F","SI1",61.3,60,2926,6,5.94,3.66
1.01,"Premium","E","SI1",62.8,59,5599,6.31,6.27,3.95
2.09,"Premium","F","SI2",61.7,59,18002,8.23,8.21,5.07
0.58,"Ideal","H","SI1",60.6,56,1386,5.44,5.49,3.31
0.4,"Ideal","E","SI1",62,57,737,4.74,4.78,2.95
0.33,"Ideal","E","VS2",61.6,57,928,4.46,4.44,2.74
0.32,"Premium","E","VVS1",60.8,59,814,4.43,4.45,2.7
1.57,"Very Good","G","SI2",61.1,61,8419,7.43,7.46,4.55
0.27,"Very Good","E","VVS1",61.1,55,667,4.18,4.27,2.58
0.33,"Ideal","E","VS2",62.3,57,723,4.37,4.43,2.74
0.31,"Good","D","VS2",63.6,56,567,4.26,4.32,2.73
0.3,"Ideal","G","VVS1",62.3,54,789,4.31,4.33,2.69
1.51,"Premium","H","SI2",62.4,58,8388,7.36,7.31,4.58
1.5,"Premium","H","VS1",59.9,60,11189,7.44,7.39,4.44
0.44,"Ideal","F","VVS1",61.5,57,1319,4.9,4.86,3
0.55,"Ideal","F","SI1",62.4,55,1410,5.23,5.28,3.28
0.54,"Ideal","G","VS1",61.8,54,1754,5.22,5.24,3.23
0.9,"Ideal","H","VS1",62.1,56,5013,6.15,6.2,3.83
0.43,"Premium","G","VVS1",62,59,1207,4.8,4.82,2.98
0.5,"Ideal","E","VS2",61.4,55,1614,5.12,5.14,3.15
0.31,"Ideal","E","IF",60.4,56,1188,4.43,4.38,2.66
0.54,"Premium","D","SI1",62.6,57,1650,5.21,5.12,3.23
0.65,"Very Good","D","VVS2",57.7,60,3025,5.69,5.74,3.3
0.7,"Good","D","VVS1",61,61,4407,5.69,5.72,3.48
0.41,"Very Good","I","VVS2",59.9,57,1024,4.87,4.91,2.93
0.7,"Ideal","I","SI1",60.8,59,2083,5.74,5.78,3.5
0.71,"Premium","D","SI1",61.4,58,2863,5.79,5.75,3.54
0.32,"Ideal","H","SI2",61.9,54,420,4.42,4.46,2.75
0.31,"Premium","J","VS2",62.3,60,488,4.34,4.29,2.69
1.26,"Very Good","H","SI1",60.6,60,6546,6.97,7,4.23
0.41,"Premium","G","VVS1",59.9,59,1151,4.79,4.83,2.88
1.64,"Premium","G","VS2",62.4,58,14330,7.52,7.49,4.68
0.34,"Ideal","E","VS1",61.6,55,790,4.5,4.52,2.78
0.51,"Premium","F","VS2",60.1,59,1574,5.2,5.18,3.12
0.31,"Ideal","D","VS2",61.6,55,942,4.37,4.36,2.69
2.01,"Very Good","F","SI1",63.4,58,13275,8.03,7.96,5.07
0.7,"Premium","G","SI1",61.6,58,2285,5.71,5.65,3.5
0.7,"Premium","E","SI2",61.8,58,2037,5.73,5.7,3.53
0.51,"Ideal","G","VVS1",60.5,59,1893,5.16,5.19,3.13
0.75,"Ideal","E","VS2",61.7,56,3150,5.86,5.84,3.61
0.72,"Very Good","I","VS2",63.9,58,2337,5.65,5.68,3.62
1,"Ideal","D","SI2",62.7,58,5246,6.34,6.39,3.99
1,"Premium","E","VVS1",60.3,54,10134,6.59,6.47,3.94
0.71,"Good","I","SI1",63.6,63,1774,5.64,5.61,3.58
0.31,"Ideal","H","VVS2",62.4,57,625,4.32,4.36,2.71
0.81,"Ideal","G","SI1",62.6,55,2725,5.97,5.94,3.73
0.3,"Premium","F","VVS2",61.4,59,737,4.31,4.36,2.66
0.33,"Premium","I","SI1",60.4,59,557,4.54,4.5,2.73
0.5,"Ideal","E","SI1",61.3,56.2,1601,5.12,5.14,3.15
0.79,"Premium","E","VS2",59.4,60,3230,6.08,6.05,3.6
1.17,"Good","I","SI1",60,64,4586,6.91,6.83,4.12
0.35,"Ideal","F","VS2",61.4,56,906,4.56,4.53,2.79
0.31,"Very Good","G","VVS2",62.2,56,651,4.31,4.34,2.69
0.7,"Very Good","H","SI1",60.9,62,2066,5.67,5.72,3.47
0.41,"Premium","E","VS2",62.1,58,999,4.78,4.75,2.96
1.21,"Ideal","H","VS2",62.9,57,6302,6.8,6.75,4.26
0.32,"Good","E","VS2",58.8,63,801,4.48,4.54,2.65
0.34,"Ideal","E","VVS2",62.3,57,1071,4.48,4.44,2.78
1.13,"Ideal","D","SI2",60.1,55,5412,6.79,6.85,4.1
0.74,"Very Good","H","VS1",61.4,56,2956,5.81,5.84,3.57
0.75,"Very Good","D","SI2",63.3,58,2551,5.76,5.8,3.66
0.32,"Good","E","VS1",59.5,64,756,4.42,4.45,2.64
1.22,"Ideal","G","IF",61.7,56,11111,6.87,6.91,4.25
2.1,"Fair","G","I1",67.4,59,6597,7.82,7.76,5.24
1.51,"Premium","G","VS1",62.4,60,12948,7.34,7.3,4.57
0.9,"Ideal","D","SI1",62.5,57,4579,6.12,6.2,3.85
0.92,"Ideal","H","IF",62.5,55,5758,6.25,6.3,3.92
0.63,"Very Good","E","SI1",61,57.6,1952,5.48,5.51,3.36
0.5,"Premium","G","VS1",60.9,58,1746,5.23,5.09,3.14
0.3,"Ideal","F","IF",62,56,886,4.31,4.33,2.68
1.2,"Premium","I","SI2",59,60,4234,6.99,6.95,4.11
0.32,"Very Good","F","VS2",60.8,58,645,4.41,4.44,2.69
0.71,"Premium","D","VS2",62.1,60,2950,5.72,5.68,3.54
0.23,"Very Good","E","VVS1",62.5,54,478,3.94,3.96,2.47
1.5,"Premium","H","VS2",62.2,58,10291,7.27,7.36,4.55
0.32,"Ideal","G","VS1",61.3,57,645,4.37,4.4,2.69
0.41,"Premium","H","SI1",60,61,876,4.83,4.77,2.88
1.1,"Ideal","G","VS1",61.5,57,7111,6.65,6.62,4.08
0.32,"Premium","G","VS2",61,59,561,4.42,4.46,2.71
0.74,"Premium","I","SI2",59.8,58,2042,5.93,5.88,3.53
0.3,"Ideal","F","IF",60.9,56,892,4.32,4.35,2.64
0.4,"Premium","E","SI2",60.5,59,640,4.74,4.78,2.88
0.7,"Ideal","E","SI1",61.1,56,2728,5.76,5.79,3.53
1,"Ideal","E","VS2",62,56,6871,6.46,6.41,3.99
0.3,"Premium","I","VS1",59.1,59,608,4.38,4.35,2.58
1.12,"Premium","I","VS1",62.2,59,5058,6.66,6.59,4.12
0.31,"Ideal","H","VVS1",62.3,54,687,4.37,4.4,2.73
0.37,"Ideal","E","VVS2",62.2,56,844,4.6,4.63,2.87
0.51,"Ideal","G","SI2",62,56,1188,5.13,5.16,3.19
0.3,"Premium","D","SI1",61.7,59,709,4.31,4.28,2.65
0.32,"Ideal","E","VS1",61.1,56,713,4.42,4.45,2.71
1.66,"Ideal","H","VS2",60.1,59,12244,7.67,7.64,4.6
1.14,"Ideal","G","VS2",62,55,7371,6.68,6.77,4.17
0.72,"Ideal","F","VS2",62.8,55,2732,5.74,5.69,3.59
0.9,"Ideal","G","SI1",61.9,59,4008,6.16,6.19,3.82
1.06,"Ideal","J","SI2",61.3,57,3932,6.55,6.6,4.03
0.71,"Ideal","E","SI1",60.8,57,3360,5.8,5.84,3.54
0.32,"Ideal","G","VS1",60.7,56,602,4.43,4.46,2.7
0.76,"Very Good","I","SI1",57.5,62,2316,6.03,6.08,3.48
0.31,"Premium","I","VS1",60.8,59,489,4.37,4.41,2.67
0.23,"Ideal","G","IF",61.7,55,536,3.94,3.98,2.44
1.28,"Very Good","F","SI2",62.5,55,5223,6.91,7,4.35
1.13,"Very Good","E","SI1",62.7,57,4922,6.62,6.65,4.16
1.27,"Ideal","G","VVS1",61.7,56,10805,6.9,7.03,4.3
0.38,"Good","E","SI1",58.9,58,680,4.73,4.77,2.8
0.32,"Ideal","H","VS2",63,57,648,4.38,4.35,2.75
0.9,"Premium","H","VS1",63,59,4064,6.13,6.1,3.85
0.42,"Ideal","F","VVS1",61.5,56,1223,4.85,4.87,2.99
0.41,"Ideal","F","VVS2",61.9,55,1115,4.74,4.79,2.95
0.31,"Very Good","E","VVS2",60.5,56,707,4.39,4.47,2.68
0.59,"Very Good","G","VVS2",62.5,57,2155,5.32,5.36,3.34
0.3,"Ideal","F","VS2",60.3,57,568,4.34,4.39,2.63
0.32,"Ideal","D","SI1",61.3,55,756,4.42,4.39,2.7
