"carat","cut","color","clarity","depth","table","price","x","y","z"
0.52,"Ideal","D","VS2",62.7,53,1919,5.17,5.14,3.23
0.41,"Premium","D","VS2",62.6,59,792,4.74,4.75,2.97
0.3,"Ideal","F","VVS1",62.6,55,814,4.28,4.31,2.69
0.46,"Very Good","F","SI2",61.6,55,859,4.98,5.02,3.08
0.57,"Premium","F","SI2",61.4,56,1176,5.38,5.29,3.28
0.42,"Very Good","I","VS1",62.1,57,777,4.78,4.8,2.98
0.72,"Ideal","J","VVS2",61.5,57,2150,5.74,5.77,3.54
0.27,"Ideal","E","VVS2",62,55,799,4.14,4.12,2.56
0.61,"Ideal","E","VVS2",61.3,54,2823,5.51,5.59,3.4
0.3,"Ideal","E","VVS1",61.4,56,956,4.37,4.33,2.67
0.35,"Ideal","I","VS2",59.8,57,630,4.6,4.59,2.75
0.52,"Ideal","J","VS2",61.4,57,1151,5.17,5.21,3.19
0.3,"Ideal","H","VS2",60.7,57,608,4.37,4.33,2.64
1,"Premium","F","VVS2",59.9,60,8448,6.46,6.5,3.88
0.91,"Premium","G","SI2",61.3,60,3363,6.2,6.17,3.79
2.05,"Very Good","H","SI1",62.5,57,17811,8.09,8.07,5.05
0.3,"Very Good","G","IF",61.4,59,831,4.27,4.3,2.63
1,"Good","I","VS1",63.9,56,4499,6.18,6.37,4.01
0.5,"Premium","D","SI1",62.4,60,1436,5.07,5.09,3.17
0.71,"Ideal","H","VS2",61.8,55,3080,5.73,5.75,3.55
0.91,"Ideal","E","VVS1",61.7,56,9636,6.18,6.23,3.83
0.41,"Ideal","I","VS1",61.8,53,753,4.81,4.84,2.98
0.3,"Ideal","F","VVS1",61.7,57,1041,4.28,4.31,2.65
2.02,"Very Good","J","SI2",59.2,60,11757,8.27,8.39,4.91
1.21,"Ideal","G","VS2",61.9,55,7996,6.9,6.84,4.25
1.11,"Ideal","F","VS2",60.4,58,7275,6.73,6.66,4.04
0.83,"Very Good","F","SI1",62.1,58,3010,5.98,6.06,3.74
0.4,"Premium","D","SI2",61.1,58,855,4.76,4.73,2.9
0.31,"Ideal","E","VS2",62.5,54,720,4.33,4.37,2.72
0.34,"Very Good","E","SI1",59,60,596,4.56,4.62,2.71
0.73,"Premium","D","SI1",60.5,58,2498,5.85,5.82,3.53
0.7,"Very Good","E","SI2",59.8,58,2263,5.72,5.85,3.46
0.54,"Ideal","E","VS2",61.6,56,1774,5.24,5.28,3.24
0.3,"Premium","E","VVS2",61.4,59,789,4.32,4.34,2.66
1.1,"Very Good","I","SI1",62,59,4537,6.54,6.59,4.07
0.36,"Very Good","E","VVS1",61.4,56,1140,4.6,4.62,2.83
0.37,"Premium","J","VS2",60.7,60,583,4.68,4.65,2.83
1.01,"Good","G","VVS2",63.1,56,7430,6.34,6.4,4.02
2.01,"Ideal","J","SI1",62.7,56,12209,8.08,8.03,5.05
0.3,"Premium","D","SI2",62.2,59,574,4.3,4.25,2.66
0.31,"Very Good","D","SI1",63.1,57,732,4.32,4.3,2.72
0.9,"Good","D","SI2",59.5,62,3798,6.2,6.23,3.7
1.01,"Ideal","G","VS2",59.8,61,6132,6.51,6.54,3.9
0.32,"Very Good","E","VS2",62.8,54,702,4.35,4.38,2.74
1,"Premium","J","SI1",62,62,3276,6.27,6.22,3.87
0.95,"Premium","J","VVS2",62.6,59,3669,6.23,6.26,3.91
0.9,"Good","G","VS2",63.7,60,4309,6.02,5.98,3.82
0.31,"Premium","H","VS2",62.5,60,628,4.36,4.31,2.71
0.57,"Very Good","G","VS2",59.9,54.6,1633,5.43,5.46,3.26
0.3,"Ideal","D","VS2",61.4,54,710,4.33,4.34,2.66
0.61,"Ideal","F","VVS2",62.2,55,2634,5.42,5.45,3.38
0.33,"Ideal","G","IF",61.9,56,925,4.43,4.47,2.75
0.51,"Premium","F","SI2",62.3,62,956,5.09,5.02,3.15
0.33,"Ideal","G","VS1",61.7,56,666,4.44,4.47,2.75
0.51,"Very Good","H","VVS2",62.2,61,1577,5.06,5.1,3.16
1,"Premium","F","SI1",59.7,60,4939,6.51,6.48,3.88
0.51,"Ideal","D","VS1",62.2,55,1810,5.15,5.17,3.21
0.3,"Ideal","F","VVS1",62.2,56,814,4.27,4.31,2.67
0.93,"Very Good","J","VS2",63.3,61,3208,6.19,6.14,3.9
1.01,"Good","I","SI2",64.1,58,3411,6.31,6.26,4.03
0.9,"Very Good","E","SI1",61.8,59,4165,6.11,6.16,3.79
1.03,"Ideal","F","VS1",62.8,54,8237,6.48,6.39,4.05
1.29,"Ideal","D","I1",61.3,56,5065,6.99,7.05,4.3
0.32,"Ideal","F","IF",62.2,55,1080,4.4,4.38,2.73
0.87,"Very Good","H","SI2",61,56,2993,6.15,6.19,3.77
0.31,"Premium","F","VS2",58.3,61,749,4.48,4.44,2.6
1.5,"Good","H","VS2",63.9,60,10692,7.17,7.22,4.6
0.3,"Ideal","E","VVS1",61.5,57,895,4.33,4.35,2.67
0.57,"Ideal","H","VVS1",61.6,56,1961,5.32,5.35,3.28
1.25,"Very Good","H","VS2",60.3,54,7414,7,7.03,4.23
1.55,"Premium","H","VS2",61.3,61,11708,7.46,7.39,4.55
0.31,"Very Good","G","VS1",63.3,57,749,4.31,4.28,2.72
0.31,"Ideal","E","VS2",61.8,54,680,4.36,4.41,2.71
1.04,"Good","G","VS1",63.8,57,7177,6.43,6.4,4.09
0.7,"Premium","G","VS1",61,59,2512,5.68,5.77,3.49
1.5,"Premium","D","SI2",62.6,59,8108,7.2,7.23,4.52
0.73,"Premium","J","VS1",61.3,61,2037,5.83,5.78,3.56
0.3,"Very Good","E","VS2",61.8,58,658,4.26,4.28,2.64
0.3,"Very Good","E","VVS2",62.5,61,688,4.23,4.28,2.66
1.5,"Premium","F","VS2",62.4,57,13333,7.38,7.29,4.58
1.06,"Very Good","I","SI1",62.8,56,4255,6.47,6.52,4.08
0.75,"Premium","F","SI1",61.5,58,2683,5.83,5.87,3.6
1.01,"Premium","G","SI1",60.2,58,4072,6.48,6.44,3.89
1.21,"Premium","H","SI1",61.8,58,6180,6.83,6.79,4.21
0.56,"Ideal","I","VS2",62.1,54,1237,5.3,5.33,3.3
0.82,"Ideal","D","VS2",60.8,57,4628,6.02,6.05,3.67
0.58,"Ideal","F","VS2",60.6,56,1809,5.41,5.44,3.29
1.52,"Premium","G","I1",62.3,60,4345,7.34,7.28,4.56
0.31,"Very Good","H","VS2",60.5,63,628,4.37,4.33,2.63
0.35,"Premium","H","VS1",61.7,59,614,4.51,4.53,2.79
0.3,"Good","G","VVS2",63.2,57,684,4.23,4.28,2.69
0.77,"Very Good","F","SI2",61.1,59,2278,5.85,5.95,3.59
0.41,"Ideal","E","VS1",62.7,57,1153,4.76,4.72,2.97
0.57,"Very Good","D","VVS1",62.8,56,3126,5.27,5.31,3.32
0.82,"Ideal","H","VS1",61.5,56,3364,6,6.04,3.7
1.32,"Ideal","G","VVS2",61.6,56,13261,7.03,7.08,4.35
0.9,"Good","G","SI1",65,57,3615,5.96,6.01,3.89
1.55,"Very Good","H","SI2",62.5,61,8174,7.31,7.34,4.58
0.76,"Ideal","H","VVS1",62.1,56,3363,5.81,5.89,3.63
0.31,"Premium","F","VS2",61.6,58,625,4.35,4.38,2.69
1.08,"Very Good","H","SI1",63.2,58,5516,6.57,6.49,4.13
0.36,"Ideal","F","VS1",61.9,56,789,4.56,4.59,2.83
0.72,"Ideal","E","SI2",61.3,55,2401,5.75,5.84,3.55
2.29,"Fair","J","SI1",56.8,66,12811,8.79,8.69,4.96
0.27,"Ideal","H","VS1",62.2,56,449,4.12,4.15,2.57
0.26,"Ideal","E","VVS2",62.2,56,769,4.15,4.12,2.57
1.41,"Very Good","F","SI2",61.4,59,7215,7.17,7.2,4.41
0.23,"Very Good","G","VVS2",60.4,58,354,3.97,4.01,2.41
0.31,"Very Good","G","SI2",63.3,54,523,4.34,4.29,2.73
0.41,"Ideal","H","VS1",61.6,57,829,4.77,4.81,2.95
0.23,"Very Good","G","VVS2",62.6,54,431,3.91,3.95,2.46
0.91,"Premium","D","SI2",61.2,58,3958,6.21,6.25,3.81
1.5,"Ideal","H","VS1",61.2,56,12055,7.39,7.4,4.52
1.46,"Premium","G","VS1",62.3,58,12151,7.2,7.25,4.5
0.33,"Ideal","E","VS2",62.3,57,928,4.43,4.4,2.75
0.51,"Premium","E","SI1",62.5,57,1546,5.09,5.06,3.17
1.11,"Ideal","F","SI2",61.7,55,4942,6.66,6.63,4.1
1,"Premium","F","VS2",62.4,60,6468,6.38,6.35,3.97
0.56,"Very Good","E","SI1",58.5,59,1785,5.42,5.45,3.18
0.6,"Very Good","F","VS2",59.5,57.8,1940,5.48,5.56,3.28
1.51,"Very Good","H","SI2",62.3,58,7823,7.29,7.25,4.53
0.59,"Premium","G","VS1",62.5,53,1991,5.46,5.35,3.38
0.74,"Ideal","I","VVS1",62.3,55,2715,5.77,5.82,3.61
0.32,"Ideal","F","VVS2",61.9,57,1008,4.39,4.36,2.71
1.5,"Premium","F","SI2",58.5,60,7644,7.52,7.48,4.39
0.3,"Ideal","F","IF",61.8,54,886,4.34,4.37,2.69
1,"Premium","F","SI1",60.8,59,4234,6.44,6.38,3.9
0.32,"Ideal","E","VS2",61.3,55,846,4.43,4.47,2.73
1.03,"Ideal","I","SI1",62.2,54,4782,6.46,6.5,4.03
0.35,"Ideal","G","VS1",62.5,55,906,4.55,4.51,2.83
1.65,"Premium","D","SI2",61.6,58,11712,7.59,7.55,4.66
0.7,"Ideal","I","VS1",61.5,56,2924,5.71,5.75,3.52
0.29,"Ideal","G","VVS1",61.5,56,673,4.25,4.28,2.62
1.23,"Ideal","I","SI1",61.1,58,6183,6.86,6.91,4.21
0.7,"Premium","F","SI1",61.3,59,2423,5.74,5.68,3.5
2.51,"Good","I","SI2",63.7,61,14209,8.51,8.48,5.41
0.7,"Ideal","H","VS2",61.2,57,3145,5.73,5.77,3.52
1,"Ideal","I","SI2",58.8,55,3629,6.53,6.46,3.82
0.32,"Ideal","F","SI1",61.3,55,491,4.44,4.47,2.73
0.73,"Ideal","F","VVS2",62.2,54,3193,5.8,5.75,3.59
1.36,"Ideal","D","SI2",61.2,57,6443,7.15,7.19,4.39
0.91,"Very Good","D","SI2",59.3,60,3828,6.28,6.33,3.74
0.51,"Very Good","J","SI1",63.3,56,1071,5.12,5.02,3.21
0.71,"Very Good","I","SI1",62,56,2098,5.69,5.72,3.54
0.83,"Premium","G","SI1",61.6,59,2975,6.02,5.99,3.7
0.3,"Premium","I","SI1",61.4,58,506,4.33,4.3,2.65
1.08,"Ideal","I","SI1",61.4,57,4355,6.67,6.62,4.08
1.01,"Very Good","H","SI1",62.1,60,4432,6.4,6.44,3.99
0.42,"Premium","F","VS2",61.9,58,884,4.76,4.8,2.96
1.2,"Premium","G","VS2",62.1,61,7728,6.74,6.68,4.17
0.53,"Ideal","E","VS2",62.3,57,1956,5.23,5.19,3.25
0.39,"Premium","H","SI2",61.2,58,468,4.51,6.02,4.44
0.4,"Ideal","F","VVS2",61.7,56,1088,4.72,4.74,2.92
0.56,"Ideal","D","VS2",60.6,56,2066,5.37,5.33,3.24
0.64,"Good","G","VS2",64.1,55.3,1906,5.43,5.45,3.49
1.76,"Premium","I","VS2",62.4,58,9659,7.7,7.65,4.79
0.9,"Very Good","E","VS2",60.4,59,4925,6.26,6.3,3.79
0.52,"Ideal","H","VS2",61.5,55,1593,5.18,5.22,3.2
2,"Good","I","VS2",63.6,60,16291,7.95,8.03,5.08
0.3,"Ideal","F","VS1",62.2,56,621,4.31,4.34,2.69
0.58,"Ideal","G","VS1",62.6,54,1884,5.3,5.34,3.33
0.4,"Very Good","E","SI1",62.9,59,687,4.69,4.72,2.96
0.24,"Very Good","E","VVS2",62.1,59,471,3.95,4,2.47
1.05,"Premium","H","SI1",62.2,58,4682,6.5,6.46,4.03
2.08,"Premium","H","SI2",59.7,59,12454,8.38,8.29,4.98
0.34,"Ideal","F","IF",61.7,55,1276,4.49,4.52,2.78
1.5,"Premium","E","VS2",59.5,58,14386,7.53,7.46,4.46
0.3,"Good","H","SI2",63.2,55,378,4.26,4.29,2.7
1.21,"Ideal","I","VVS1",61.6,55,7086,6.88,6.8,4.21
0.28,"Ideal","F","VVS2",61.8,56,787,4.18,4.22,2.6
1.11,"Very Good","J","SI1",62,58,3901,6.57,6.62,4.09
0.73,"Premium","F","VS2",59.9,59,2841,5.87,5.77,3.5
0.76,"Ideal","G","VS2",61.3,56,2782,5.9,5.94,3.63
0.5,"Ideal","F","VS1",62.1,55,1731,5.08,5.12,3.17
0.55,"Ideal","G","IF",60.9,57,2789,5.28,5.3,3.22
1.02,"Premium","J","SI1",61.2,57,3496,6.58,6.43,3.98
0.57,"Ideal","J","VS2",62.5,54,1113,5.32,5.34,3.33
0.41,"Ideal","G","VS2",60.7,56,801,4.77,4.82,2.91
0.79,"Very Good","E","SI1",63.3,56.3,3138,5.85,5.88,3.71
0.28,"Ideal","G","VVS2",61.6,56,586,4.18,4.2,2.58
1.01,"Ideal","E","SI1",59.8,60,5751,6.56,6.48,3.9
0.31,"Very Good","G","VS1",63.2,56,802,4.32,4.29,2.72
0.43,"Very Good","D","SI1",63.4,55,993,4.84,4.78,3.05
1.07,"Premium","G","VS2",62.5,57,6644,6.58,6.5,4.09
1.01,"Good","H","SI1",57.1,58,4488,6.6,6.64,3.78
0.3,"Very Good","I","VS1",58.8,61,473,4.38,4.43,2.59
0.4,"Ideal","H","IF",61.9,55,1074,4.76,4.77,2.95
1.27,"Very Good","F","VS2",60.7,61,8928,6.97,7.01,4.24
1.18,"Very Good","I","SI2",63.5,57,4763,6.75,6.8,4.3
1.71,"Very Good","H","VS2",58.8,60,12493,7.8,7.85,4.6
1.01,"Very Good","F","VVS2",59.8,58,8212,6.47,6.55,3.89
0.4,"Ideal","G","VS1",60.7,57,877,4.77,4.78,2.9
1.57,"Premium","H","VS1",59.8,60,11272,7.63,7.56,4.54
0.41,"Very Good","H","VVS2",62,56,873,4.77,4.81,2.97
1,"Ideal","G","VVS2",59.8,54,7885,6.58,6.54,3.92
0.31,"Ideal","G","VVS1",62.6,53,789,4.37,4.38,2.74
0.4,"Very Good","G","SI1",61.1,61,702,4.7,4.76,2.89
0.6,"Very Good","G","IF",61.6,56,2800,5.43,5.46,3.35
0.31,"Ideal","G","VVS1",62.5,57,816,4.31,4.36,2.71
0.52,"Premium","G","VS1",61.7,56,1815,5.21,5.17,3.2
1.5,"Good","E","VS2",57.8,63,14565,7.58,7.53,4.37
0.51,"Ideal","E","VS1",60.9,56,1759,5.16,5.22,3.16
0.31,"Ideal","G","VS2",61.1,57,562,4.37,4.4,2.68
1.09,"Ideal","H","SI1",61.9,57,5358,6.63,6.58,4.09
1.5,"Very Good","D","SI2",59.8,63,9959,7.44,7.38,4.43
1.02,"Premium","D","VS2",61.5,58,7485,6.51,6.44,3.98
0.57,"Premium","E","SI2",61.2,57,1414,5.35,5.31,3.26
1.01,"Good","F","SI1",63.6,58,4355,6.36,6.28,4.02
0.77,"Premium","F","VS2",62.4,59,3018,5.85,5.81,3.64
1.02,"Very Good","G","SI2",61.6,61,4291,6.46,6.47,3.98
0.7,"Very Good","I","VS2",60.8,61,2360,5.72,5.76,3.49
1.21,"Premium","H","SI2",61.9,55,5218,6.84,6.79,4.22
0.31,"Ideal","G","VVS2",62.1,54,677,4.37,4.39,2.72
0.59,"Very Good","G","SI2",60.6,56,1210,5.47,5.48,3.32
2.02,"Ideal","I","SI1",62.3,57,15785,8.07,8.11,5.04
1,"Very Good","E","VS2",62.6,60,6518,6.35,6.4,3.99
0.42,"Ideal","G","VVS1",60.9,55,1023,4.83,4.89,2.96
0.7,"Very Good","F","SI2",59.6,61,2039,5.8,5.88,3.48
0.77,"Very Good","F","VS1",62.8,58,3350,5.79,5.86,3.66
0.81,"Good","H","SI1",65,56,2599,5.85,5.88,3.81
0.7,"Ideal","F","SI2",60.1,57,2163,5.78,5.81,3.48
0.24,"Ideal","F","VVS2",62.1,56,678,3.96,3.99,2.46
0.5,"Fair","E","SI1",61.7,68,1238,5.09,5.03,3.12
0.31,"Very Good","H","VVS1",63.1,57,907,4.31,4.25,2.7
1.04,"Premium","D","SI1",59.9,56,6115,6.65,6.6,3.97
2.01,"Very Good","I","SI2",60.9,60,13488,8,8.15,4.92
0.37,"Premium","F","VS2",61,58,957,4.63,4.61,2.82
0.56,"Ideal","D","VS2",61,57,2066,5.35,5.28,3.24
0.52,"Ideal","G","VS1",61.4,56,1722,5.18,5.21,3.19
0.23,"Very Good","D","VVS1",61.7,59,485,3.94,3.97,2.44
0.34,"Ideal","E","VVS1",61.9,56,1084,4.51,4.47,2.78
0.7,"Fair","G","I1",66.7,55,956,5.64,5.49,3.71
0.7,"Premium","H","VS1",62.3,60,2333,5.65,5.61,3.51
1.52,"Very Good","I","SI1",62,58,9664,7.34,7.4,4.57
0.38,"Ideal","I","SI1",61.5,56,668,4.67,4.7,2.88
1.01,"Premium","G","SI1",62.3,59,5139,6.38,6.3,3.95
2.09,"Very Good","F","SI2",62.5,60,16210,8.14,8.06,5.06
0.31,"Ideal","G","VS1",62.1,55,802,4.36,4.33,2.7
0.78,"Ideal","E","VS2",62,55,3334,5.89,5.95,3.67
0.4,"Premium","E","VS1",61.8,56,1125,4.77,4.74,2.94
0.33,"Premium","F","SI1",60.9,59,705,4.45,4.42,2.7
1.12,"Good","E","SI1",64.3,57,5630,6.56,6.5,4.2
0.76,"Premium","E","SI2",59.3,62,2329,6.01,5.96,3.55
1,"Ideal","H","VS2",61.2,60,6133,6.4,6.45,3.93
0.79,"Very Good","E","SI1",63.2,56,2794,5.91,5.86,3.72
0.53,"Premium","G","VS1",60.1,58,1813,5.32,5.27,3.18
1.14,"Premium","I","SI1",62.2,58,4788,6.7,6.67,4.16
1.51,"Good","I","SI2",63.6,60,7815,7.23,7.27,4.61
0.29,"Ideal","G","VVS1",60.2,56,673,4.29,4.33,2.59
1,"Good","H","SI2",63.9,58,3528,6.36,6.28,4.03
1,"Good","D","VS1",57.8,61,7500,6.62,6.56,3.81
1,"Premium","F","SI2",59.2,61,3562,6.59,6.51,3.87
0.54,"Premium","E","VS2",60,58,1709,5.34,5.29,3.19
0.53,"Premium","F","SI1",62.2,58,1266,5.19,5.16,3.22
0.9,"Premium","F","SI1",59.9,59,4232,6.26,6.29,3.76
1.01,"Very Good","G","SI1",63.4,58,4672,6.33,6.28,4
1.21,"Premium","I","VS2",61.6,61,4669,6.86,6.8,4.21
1.04,"Premium","G","SI2",62.8,59,3564,6.47,6.42,4.05
2.04,"Premium","H","SI2",58,58,11820,8.45,8.36,4.88
1.2,"Ideal","H","SI2",61.1,57,4368,6.9,6.81,4.19
0.71,"Ideal","E","VS1",61.5,55,3748,5.78,5.75,3.55
0.58,"Ideal","E","VS1",60.1,57,1965,5.41,5.47,3.27
0.41,"Very Good","F","SI1",62.4,60,801,4.73,4.75,2.96
1,"Fair","G","SI1",64.7,60,4312,6.22,6.18,4.01
0.71,"Premium","D","SI1",61.3,58,2822,5.75,5.73,3.52
