"carat","cut","color","clarity","depth","table","price","x","y","z"
0.9,"Ideal","D","SI1",62.6,55,4819,6.1,6.16,3.84
0.78,"Premium","F","SI1",62.4,58,2777,5.83,5.8,3.63
1.01,"Fair","F","VS2",64.5,58,5226,6.28,6.18,4.02
0.71,"Ideal","I","VS2",61,58,2141,5.77,5.81,3.53
1.07,"Ideal","E","SI1",61.4,57,5537,6.59,6.53,4.03
2.03,"Premium","D","SI2",61.7,58,13229,8.14,8.1,5.01
0.31,"Ideal","E","VS2",62,55,872,4.35,4.33,2.69
1.5,"Fair","H","SI1",66.1,57,7832,7.06,6.98,4.64
1.52,"Ideal","I","VS2",61.3,56,9278,7.44,7.41,4.55
0.3,"Ideal","I","SI1",61.3,56,394,4.32,4.33,2.65
1.03,"Very Good","F","SI2",61.1,59,4218,6.51,6.58,4
0.31,"Premium","J","VS2",62.4,60,380,4.29,4.33,2.69
0.4,"Very Good","G","VVS2",62.5,60,982,4.65,4.7,2.92
0.71,"Premium","G","SI2",60.6,59,2147,5.78,5.74,3.49
0.54,"Good","D","SI1",57.9,60,1767,5.36,5.39,3.11
1.14,"Very Good","D","IF",59.1,58,18112,6.83,6.9,4.06
0.41,"Premium","E","VS2",59.8,60,999,4.87,4.83,2.9
0.96,"Very Good","D","SI2",60,60,4060,6.43,6.47,3.87
1.12,"Very Good","F","SI1",62.9,57,6262,6.6,6.62,4.16
0.61,"Fair","I","VS2",57.4,60.9,1437,5.6,5.65,3.23
0.27,"Very Good","E","VVS2",61.7,58,620,4.12,4.15,2.55
0.5,"Good","G","SI1",62.5,64,1286,4.99,4.93,3.1
0.44,"Premium","F","VVS2",61.6,58,1196,4.85,4.89,3
0.7,"Ideal","G","SI1",62.4,56,2478,5.66,5.69,3.54
1.28,"Good","J","SI1",63.4,59,4878,6.84,6.89,4.35
0.31,"Ideal","E","VS2",61.6,56,872,4.4,4.37,2.7
0.3,"Very Good","D","SI2",62.2,59,447,4.25,4.3,2.66
0.53,"Very Good","G","VS1",63.4,56,1727,5.15,5.1,3.25
0.92,"Ideal","G","SI2",62.4,56,4068,6.21,6.23,3.88
1.12,"Ideal","F","VS2",61.9,55,7727,6.73,6.68,4.15
0.42,"Good","E","SI1",63.6,61,945,4.73,4.7,3
1.1,"Very Good","F","VS2",62.7,58.5,7272,6.5,6.59,4.1
1.09,"Very Good","G","SI1",60.2,60,5305,6.66,6.7,4.02
0.3,"Very Good","H","VS2",61.1,61,473,4.29,4.32,2.63
2.63,"Very Good","J","I1",62.3,61,10437,8.76,8.81,5.47
1,"Very Good","D","VS2",59.8,60,7281,6.46,6.49,3.87
0.75,"Ideal","G","SI1",61.8,55,3171,5.81,5.84,3.6
1.01,"Premium","H","VS1",62.7,58,5199,6.37,6.39,4
0.33,"Ideal","G","VS1",62.1,54,666,4.45,4.47,2.77
1.14,"Good","I","SI1",63.9,58,3639,6.64,6.6,4.23
0.35,"Ideal","G","IF",61.4,55,1044,4.56,4.59,2.81
2.42,"Premium","J","SI2",62.4,58,16198,8.58,8.53,5.34
1.06,"Very Good","E","VVS2",63.4,55,9680,6.46,6.51,4.11
0.54,"Ideal","I","SI1",62.3,55,1586,5.22,5.27,3.27
1.04,"Ideal","H","SI2",61.7,57,4543,6.54,6.49,4.02
0.71,"Premium","G","VS2",62.1,62,2623,5.71,5.65,3.53
1.15,"Ideal","I","SI2",61.3,57,5216,6.78,6.71,4.13
0.5,"Ideal","E","VS2",61.4,55,1614,5.13,5.16,3.16
0.9,"Very Good","E","VVS2",62,55,6466,6.08,6.17,3.8
0.38,"Ideal","D","VS1",62,57,942,4.7,4.69,2.91
0.72,"Fair","G","VS1",66.4,57,2396,5.6,5.51,3.69
0.71,"Very Good","I","SI1",62,56,2098,5.69,5.72,3.54
0.51,"Very Good","J","VS2",61.6,58,1008,5.09,5.14,3.15
1.67,"Ideal","H","VS1",61.8,56,14014,7.6,7.57,4.69
1.04,"Ideal","G","VS2",61.4,57,6290,6.53,6.5,4
1.08,"Very Good","F","VVS1",61,58,10204,6.64,6.61,4.04
0.4,"Ideal","E","SI1",62.7,57,737,4.69,4.72,2.95
0.54,"Very Good","D","VS2",61.7,55,1817,5.21,5.26,3.23
0.54,"Premium","G","SI1",61.6,58,1439,5.26,5.21,3.23
0.5,"Premium","E","VS2",62.9,60,1676,5.1,5.07,3.2
1.07,"Very Good","G","VS2",62.3,57,6274,6.56,6.47,4.06
0.34,"Premium","F","SI1",59.3,60,566,4.52,4.58,2.7
1.51,"Good","H","SI1",61.8,61,9218,7.25,7.32,4.5
0.52,"Good","G","VS2",63.3,57,1349,5.09,5.11,3.23
0.57,"Ideal","D","SI1",61,57,1847,5.34,5.31,3.25
0.4,"Premium","D","VS2",61.7,59,1050,4.76,4.73,2.93
0.91,"Premium","H","VS2",61.8,60,4238,6.22,6.18,3.83
0.34,"Very Good","G","VVS2",61.4,59,775,4.47,4.52,2.76
0.58,"Ideal","G","IF",61.3,56,2528,5.36,5.39,3.29
0.5,"Very Good","H","VS2",61.2,55,1411,5.12,5.16,3.15
1,"Premium","H","VVS2",61.9,61,4312,6.36,6.31,3.92
0.3,"Premium","F","VS2",60.6,60,605,4.36,4.39,2.65
1.51,"Very Good","H","SI1",63.3,57,10053,7.23,7.34,4.61
0.3,"Ideal","H","VVS2",62.3,54.4,610,4.28,4.32,2.68
0.35,"Ideal","E","VS2",62,57,767,4.51,4.55,2.81
0.75,"Ideal","J","SI2",60.8,57,1944,5.91,5.87,3.58
1,"Fair","G","SI1",65.2,62,3965,6.19,6.08,4.01
1.65,"Premium","F","SI2",60.5,61,9693,7.7,7.65,4.64
0.34,"Very Good","F","IF",61.1,54,999,4.54,4.56,2.78
0.53,"Very Good","E","VS1",61.8,60,1874,5.13,5.22,3.2
0.31,"Very Good","G","VS1",62.9,58,625,4.3,4.35,2.72
1.2,"Ideal","E","VVS1",61.6,57,13597,6.83,6.78,4.19
0.56,"Ideal","G","IF",62,56,2442,5.3,5.32,3.29
0.41,"Ideal","G","VS2",62.7,56,827,4.72,4.76,2.97
0.9,"Very Good","E","SI1",59.8,55,4463,6.3,6.34,3.78
0.71,"Very Good","J","VS2",62.6,54,1902,5.68,5.72,3.57
0.38,"Premium","I","VS2",61.7,59,633,4.6,4.64,2.85
0.83,"Very Good","E","SI1",62.1,58,3002,6.01,6.04,3.74
1.03,"Premium","G","VS2",62.3,59,6214,6.38,6.42,3.99
0.7,"Premium","F","SI2",59.5,58,2234,5.82,5.72,3.44
0.3,"Premium","D","SI1",62.6,59,552,4.23,4.27,2.66
1.5,"Ideal","H","SI1",62,55,10989,7.29,7.34,4.54
1,"Premium","D","SI1",59.6,57,5880,6.54,6.44,3.87
1.24,"Premium","H","SI2",60.4,59,5277,6.99,6.92,4.2
0.31,"Very Good","H","VVS1",61.2,56,651,4.37,4.39,2.68
0.78,"Premium","F","SI2",60.6,57,2340,5.98,5.94,3.61
1.5,"Premium","G","SI2",60.7,61,8736,7.36,7.33,4.46
0.35,"Premium","D","VVS1",60.8,58,1247,4.55,4.53,2.76
1.21,"Premium","G","VVS2",58.5,58,9541,7.06,6.95,4.1
0.35,"Ideal","F","VS2",61.5,57,706,4.52,4.55,2.79
0.51,"Good","G","VVS2",63.7,54,1895,5.1,5.08,3.24
0.31,"Ideal","E","IF",62.5,56,1214,4.34,4.37,2.72
2.19,"Premium","J","SI2",61.8,60,13355,8.35,8.25,5.13
1.11,"Premium","H","VS1",62.3,57,4687,6.67,6.62,4.14
1.05,"Ideal","H","SI2",61.9,56,4504,6.49,6.56,4.04
0.32,"Ideal","I","VS2",62.3,55,466,4.39,4.41,2.74
2.25,"Ideal","H","SI1",62.4,56,14348,8.4,8.37,5.23
1,"Very Good","E","VVS2",61,62,8638,6.4,6.46,3.92
1.53,"Very Good","E","VS1",60.7,60,14931,7.38,7.52,4.52
0.53,"Very Good","D","IF",59.8,60,3827,5.22,5.28,3.14
1.06,"Very Good","F","SI2",62.6,60,4634,6.54,6.44,4.06
0.41,"Very Good","E","VS2",62.7,58,833,4.68,4.73,2.95
1.81,"Premium","G","SI1",62.3,58,11854,7.75,7.68,4.81
0.29,"Ideal","H","IF",62.2,55,607,4.25,4.28,2.65
1.7,"Premium","I","SI2",62.9,59,9330,7.57,7.51,4.74
0.3,"Ideal","F","IF",61.8,58,886,4.27,4.3,2.65
2.53,"Premium","H","SI2",61.1,57,15148,8.82,8.76,5.37
0.68,"Premium","G","VS1",58.6,59,2326,5.8,5.77,3.39
1,"Premium","G","VS1",59.1,61,6552,6.54,6.48,3.85
0.51,"Very Good","E","VVS1",59.9,57,2501,5.22,5.24,3.14
0.71,"Ideal","F","SI2",61.8,57,2667,5.69,5.72,3.53
0.89,"Premium","H","SI2",62.2,59,2610,6.17,6.15,3.83
1,"Premium","D","SI2",62.4,58,4730,6.33,6.36,3.96
1.01,"Very Good","E","VVS1",63.2,54,10498,6.41,6.31,4.02
1.41,"Premium","J","VS2",62.7,56,6754,7.2,7.16,4.5
0.47,"Ideal","H","IF",61.9,56,1865,4.99,5.02,3.1
1.05,"Ideal","H","SI1",62,56,4223,6.53,6.46,4.03
0.91,"Premium","G","VS2",59.5,58,4241,6.34,6.26,3.75
1.01,"Ideal","D","VS2",62.7,57,7792,6.39,6.36,4
0.31,"Very Good","F","VS2",62.8,57,625,4.34,4.36,2.73
1.21,"Ideal","H","SI1",60.7,57,7810,6.85,6.89,4.17
0.3,"Ideal","D","VVS2",61.4,55,1041,4.34,4.36,2.67
0.36,"Premium","E","VS2",60.3,62,1013,4.59,4.56,2.76
0.54,"Ideal","E","VVS2",61.9,54.5,2479,5.22,5.25,3.23
1.01,"Fair","D","SI2",64.6,58,10011,6.25,6.2,4.02
0.4,"Ideal","G","SI1",62.7,57,736,4.65,4.69,2.93
1.62,"Premium","F","SI2",61.6,60,9106,7.52,7.55,4.64
0.38,"Ideal","F","SI2",62.1,56,602,4.62,4.65,2.88
0.3,"Ideal","D","VVS2",61.6,56,1041,4.32,4.35,2.67
0.23,"Premium","G","VVS2",58.1,59,550,4.09,4.03,2.36
1.54,"Premium","D","VS2",59.3,59,16736,7.54,7.61,4.49
1.01,"Very Good","D","SI2",60.5,58,4799,6.45,6.5,3.92
0.41,"Premium","E","VS1",60.4,58,1079,4.78,4.82,2.9
1.58,"Ideal","I","SI1",61.7,56,11110,7.47,7.5,4.62
0.5,"Ideal","G","VVS2",61.9,58,1741,5.06,5.09,3.14
1.32,"Premium","I","SI2",58.4,60,5921,7.24,7.15,4.2
0.71,"Ideal","E","SI1",61.9,56,2756,5.71,5.73,3.54
0.51,"Premium","G","VVS1",60.2,58,2027,5.24,5.2,3.14
0.91,"Ideal","F","SI1",62,57,4801,6.22,6.24,3.86
0.71,"Good","J","VS2",63.8,58,1774,5.61,5.58,3.57
0.41,"Premium","G","SI1",61.3,58,923,4.8,4.76,2.93
0.9,"Premium","D","SI1",61.4,62,4407,6.19,6.05,3.76
0.74,"Very Good","H","VS1",61.9,59.1,2709,5.74,5.77,3.56
1.02,"Ideal","H","VS2",62.4,57,5666,6.4,6.35,3.98
0.32,"Ideal","F","VS2",61.7,55,828,4.41,4.4,2.72
0.37,"Ideal","F","VVS1",61.3,56,997,4.65,4.68,2.86
0.32,"Good","H","SI1",63.4,55,461,4.36,4.38,2.77
0.59,"Premium","E","SI1",61.8,60,1664,5.33,5.39,3.31
0.41,"Ideal","D","VS1",61.8,57,1151,4.75,4.8,2.95
0.92,"Premium","H","VS1",61.7,62,4039,6.2,6.12,3.8
1,"Fair","E","SI2",65.1,59,3575,6.3,6.23,4.08
0.33,"Premium","E","SI1",59.6,60,545,4.51,4.48,2.68
0.3,"Ideal","H","VVS2",61.2,57,776,4.32,4.31,2.64
0.52,"Ideal","F","VS1",62.2,55,1872,5.18,5.14,3.21
0.31,"Premium","G","SI2",60.3,59,408,4.35,4.37,2.63
0.3,"Good","G","VS2",63.9,55,675,4.28,4.27,2.73
0.42,"Ideal","H","SI1",61.7,55,885,4.84,4.85,2.99
2.01,"Ideal","I","SI2",61.5,56,14103,8.1,8.16,5
0.83,"Premium","G","SI2",62.9,57,2386,5.99,5.96,3.76
0.32,"Ideal","D","SI2",59.5,57,612,4.5,4.47,2.67
0.7,"Very Good","D","SI1",58.2,60,2681,5.75,5.79,3.36
1.01,"Ideal","E","SI2",62.2,54,4751,6.43,6.39,3.99
0.43,"Premium","E","VS2",61.6,59,1048,4.84,4.81,2.97
1.2,"Very Good","F","SI1",63.1,58,5638,6.75,6.68,4.24
0.9,"Good","G","I1",63.6,61,2226,6.03,6.07,3.85
0.9,"Good","F","SI1",63.9,58,3992,6.08,6.03,3.87
1.25,"Premium","F","VS2",60.8,58,9702,6.98,6.93,4.23
1.21,"Premium","G","VS2",62.8,59,8402,6.84,6.76,4.27
0.54,"Very Good","F","SI1",63,57,1255,5.18,5.23,3.28
0.58,"Ideal","I","VVS2",62,56,1369,5.34,5.38,3.32
0.71,"Very Good","I","SI2",61.1,56,1938,5.75,5.79,3.53
1.25,"Ideal","G","SI1",60.4,57,6608,7.03,7,4.24
1.01,"Premium","H","VS2",62.1,57,5120,6.45,6.39,3.99
1.2,"Ideal","J","SI1",62.1,55,5002,6.81,6.84,4.24
1.54,"Premium","G","VS2",63,59,11815,7.36,7.3,4.62
0.41,"Premium","D","SI1",62.1,59,1015,4.76,4.74,2.95
1.69,"Ideal","I","VS2",61.7,56,11086,7.65,7.71,4.74
0.32,"Very Good","E","SI1",61.6,56,561,4.39,4.41,2.71
0.24,"Premium","D","VVS1",61.5,60,710,4,3.97,2.45
0.34,"Very Good","G","VS2",60.3,54,596,4.53,4.56,2.74
0.41,"Premium","G","VS2",59.2,58,827,4.8,4.83,2.85
0.41,"Premium","J","VS2",61.9,59,784,4.74,4.69,2.92
1.06,"Ideal","D","SI2",62.3,55,5253,6.54,6.5,4.06
0.84,"Good","G","SI1",65.1,55,2872,5.88,5.97,3.86
0.7,"Very Good","E","VS1",58.4,59,2904,5.83,5.91,3.43
0.42,"Ideal","D","SI1",61.5,56,1040,4.85,4.81,2.97
1.06,"Ideal","H","SI2",61.7,60,4547,6.53,6.51,4.02
0.31,"Good","E","SI1",63.4,55,507,4.26,4.29,2.71
0.54,"Ideal","G","VS2",61,57,1644,5.24,5.28,3.21
0.64,"Premium","E","VS2",61.6,62,1926,5.48,5.46,3.37
0.71,"Premium","D","VVS2",60.4,59,3877,5.73,5.69,3.45
0.51,"Ideal","D","SI1",61.6,56,1687,5.12,5.1,3.15
1.2,"Premium","E","VVS2",62.1,58,11301,6.76,6.7,4.18
0.5,"Very Good","H","IF",61.4,61,1923,5.14,5.03,3.12
0.36,"Very Good","D","SI1",63.4,57,851,4.57,4.55,2.89
0.33,"Very Good","E","SI1",62,60,579,4.38,4.43,2.73
1.21,"Ideal","H","SI1",62.2,54,6876,6.8,6.86,4.25
1,"Very Good","D","SI2",63.3,56,4704,6.38,6.35,4.03
1.03,"Ideal","I","SI2",62.3,59,4162,6.39,6.45,4
2,"Ideal","H","SI1",62.9,56,13320,8.06,7.97,5.04
0.3,"Premium","G","VS1",60,60,776,4.33,4.3,2.59
1.1,"Very Good","H","VS2",61.3,58,5914,6.63,6.74,4.1
0.7,"Good","E","SI1",61.7,59,2459,5.62,5.66,3.48
1.41,"Good","H","VS2",63.8,60,9254,7.12,7.04,4.52
1.01,"Very Good","E","VS2",62.2,58,6522,6.36,6.41,3.97
0.3,"Very Good","D","VVS2",59.6,61,880,4.39,4.34,2.6
0.9,"Very Good","H","VS2",62.7,59,4173,6.11,6.17,3.85
0.31,"Ideal","F","VS2",62.3,55,625,4.3,4.33,2.69
0.44,"Very Good","F","SI2",62.8,60,648,4.82,4.86,3.04
0.37,"Ideal","F","VS2",60.6,56,746,4.63,4.64,2.81
1.6,"Ideal","I","SI1",62.4,56,9901,7.52,7.48,4.68
0.7,"Premium","D","SI1",62.1,62,2339,5.63,5.58,3.48
0.36,"Premium","F","VS1",61.8,58,1080,4.56,4.53,2.81
0.58,"Premium","F","VVS2",62.6,56,2238,5.37,5.27,3.33
1.03,"Premium","H","SI2",62.3,59,4153,6.46,6.42,4.01
0.26,"Ideal","E","VVS2",61.6,57,597,4.13,4.18,2.56
2.04,"Premium","E","SI2",62.7,60,15398,8.04,8,5.03
1.13,"Ideal","F","VS2",60.1,56,8157,6.76,6.84,4.09
0.34,"Ideal","D","VS2",61.6,55,687,4.48,4.54,2.78
0.43,"Premium","F","VVS2",61.6,60,1169,4.82,4.86,2.98
0.43,"Ideal","G","VVS1",61.5,56,1264,4.87,4.85,2.99
0.9,"Premium","E","SI1",59.1,62,4385,6.33,6.3,3.73
1.13,"Very Good","J","SI1",63.5,59,4385,6.62,6.55,4.18
2.11,"Ideal","H","SI2",61.5,57,12179,8.3,8.25,5.09
1.72,"Ideal","G","SI2",62.8,59,10268,7.62,7.55,4.76
0.42,"Ideal","E","VS1",60.6,57,1177,4.84,4.86,2.94
0.38,"Very Good","G","VS2",62.5,56,775,4.59,4.63,2.88
0.36,"Ideal","I","VS1",60.5,57,568,4.56,4.59,2.77
1.03,"Very Good","F","SI2",63.3,59,3692,6.35,6.32,4.01
0.76,"Very Good","H","VS2",58.7,61,2599,5.96,5.99,3.51
0.34,"Very Good","H","VVS2",61.4,58,686,4.46,4.5,2.75
0.75,"Ideal","E","SI2",62.1,57,2278,5.81,5.85,3.62
0.71,"Good","G","VS1",63.5,55,2853,5.64,5.66,3.59
0.79,"Very Good","E","VS2",62.7,56,3539,5.85,5.88,3.68
0.57,"Fair","E","SI1",64.6,59,1383,5.22,5.18,3.36
0.7,"Very Good","H","VS2",61.4,54,2138,5.77,5.66,3.51
0.35,"Premium","E","SI1",61.1,59,614,4.5,4.56,2.77
0.32,"Ideal","E","SI1",61.9,55,559,4.4,4.43,2.73
0.7,"Very Good","H","SI1",57.7,60,2048,5.85,5.9,3.39
0.27,"Ideal","G","SI1",62.2,54,426,4.13,4.17,2.58
1.01,"Premium","G","VS1",62,58,6441,6.44,6.4,3.98
1.59,"Premium","I","VS2",59.9,60,9474,7.61,7.57,4.55
1.39,"Good","F","SI2",63.8,55,7096,7.08,7.05,4.51
1.33,"Premium","E","VS1",60.5,58,12342,7.15,7.1,4.31
0.5,"Good","D","VVS2",62.4,64,3017,5.03,5.06,3.14
0.35,"Ideal","D","VS2",60.5,56,907,4.63,4.6,2.79
1.51,"Very Good","F","VVS2",61.3,61,17203,7.33,7.36,4.5
0.31,"Premium","G","VS1",62.1,58,802,4.35,4.31,2.69
0.32,"Ideal","G","IF",61.7,54,918,4.39,4.42,2.72
0.53,"Good","E","VS2",58.6,62,1422,5.26,5.32,3.1
1.5,"Very Good","G","SI1",60.1,61,10019,7.28,7.4,4.41
1.7,"Ideal","H","VS2",62.2,57,13632,7.63,7.67,4.76
0.3,"Very Good","H","SI1",63,54,421,4.27,4.3,2.7
0.36,"Premium","H","VS1",60.5,59,631,4.6,4.63,2.79
1.01,"Very Good","I","SI1",62.1,59,4418,6.36,6.42,3.97
0.39,"Ideal","F","VS2",62.1,53,828,4.73,4.77,2.95
1.01,"Premium","D","SI1",60,60,5543,6.51,6.45,3.89
1.5,"Good","E","VS2",57.8,63,14565,7.58,7.53,4.37
1.16,"Ideal","H","VS2",62.1,57,6954,6.7,6.73,4.17
0.56,"Ideal","F","VVS2",61.9,56,2298,5.28,5.32,3.28
0.9,"Very Good","F","SI1",59.6,63,3992,6.24,6.17,3.7
0.4,"Ideal","I","VS1",62,54,828,4.72,4.75,2.94
0.3,"Ideal","F","VS2",62.8,55,776,4.33,4.27,2.7
1.1,"Premium","D","VS2",58.2,57,8796,6.81,6.77,3.95
1,"Fair","F","VS1",65.3,56,5833,6.28,6.25,4.09
0.71,"Ideal","G","VS1",61.6,55,3431,5.71,5.75,3.53
1,"Fair","H","SI1",65.5,57,3511,6.26,6.21,4.08
0.41,"Ideal","E","VVS2",61.4,56,1187,4.77,4.81,2.94
0.35,"Good","E","VS1",63.1,56,663,4.49,4.54,2.85
1.52,"Ideal","G","VS1",61.8,56,14482,7.4,7.45,4.59
1.02,"Ideal","F","SI2",62.4,57,4319,6.4,6.43,4
1,"Good","G","SI1",61.6,62,4528,6.37,6.45,3.95
1.02,"Premium","G","VS2",59.8,58,6169,6.58,6.54,3.92
0.84,"Premium","G","SI2",62.6,58,2573,6.01,5.98,3.75
0.42,"Ideal","G","SI1",62.5,56,945,4.83,4.8,3.01
0.7,"Ideal","D","VS1",61.9,57,3093,5.69,5.72,3.53
1.51,"Very Good","D","VS2",63.2,58,14416,7.29,7.33,4.62
0.4,"Good","H","SI2",63.8,57,720,4.7,4.67,2.99
0.31,"Ideal","F","IF",61.7,56,901,4.38,4.41,2.71
0.32,"Ideal","G","VVS1",61.2,55,814,4.41,4.44,2.71
1.23,"Ideal","F","VS2",61.9,57,9759,6.86,6.9,4.26
0.7,"Premium","G","SI1",58.6,62,2375,5.83,5.8,3.41
0.91,"Ideal","E","VVS1",61.7,56,9636,6.18,6.23,3.83
0.26,"Very Good","F","VVS1",61.7,57,657,4.09,4.13,2.53
0.93,"Very Good","D","SI1",60.8,59,4527,6.24,6.27,3.8
0.33,"Ideal","E","VVS1",60.2,57,1052,4.5,4.47,2.7
0.42,"Ideal","G","VVS1",61.9,56,1150,4.8,4.85,2.98
0.31,"Very Good","D","SI1",63.1,57,732,4.32,4.3,2.72
0.71,"Premium","D","VVS1",59.7,59,4482,5.81,5.88,3.49
1.3,"Very Good","F","SI2",61.1,58,6149,6.98,7.02,4.28
0.87,"Ideal","D","SI1",62.6,56,4108,6.17,6.08,3.84
1.23,"Good","J","SI1",63.1,57.6,4870,6.74,6.8,4.27
1.09,"Ideal","E","VS2",60.6,57,8158,6.66,6.67,4.04
1.05,"Premium","H","VS2",61.1,58,5323,6.57,6.53,4
1.11,"Ideal","G","VS1",62.8,55,8129,6.6,6.65,4.16
1.08,"Premium","G","VS1",61.5,61,6532,6.62,6.55,4.05
0.39,"Ideal","E","VS2",61.4,55,734,4.76,4.81,2.94
1.52,"Ideal","I","VS2",62.1,55,9176,7.41,7.33,4.58
1.52,"Good","H","VS2",63.3,57,10428,7.32,7.33,4.64
0.9,"Premium","D","SI2",63,58,3473,6.16,6.12,3.87
1.7,"Ideal","D","SI1",60,54,12190,7.76,7.71,4.64
0.74,"Very Good","D","SI2",63.1,58,2713,5.69,5.79,3.62
0.8,"Very Good","D","SI2",62.5,59,2862,5.88,5.92,3.69
0.38,"Premium","H","VS2",60.6,58,898,4.7,4.68,2.84
0.41,"Ideal","F","SI1",62.9,56,969,4.73,4.71,2.97
1.31,"Ideal","H","VS1",61.5,56,8429,7,7.06,4.32
1.13,"Fair","H","SI1",65.3,59,5771,6.52,6.44,4.23
0.51,"Very Good","E","VS2",60.2,62,1393,5.16,5.27,3.14
1.01,"Very Good","D","VVS2",63.6,59,9451,6.25,6.32,4
1.02,"Premium","G","SI2",62.5,58,3656,6.42,6.34,3.99
0.37,"Ideal","F","VS1",61.7,56,811,4.61,4.63,2.85
0.71,"Ideal","I","VVS2",62.4,54,2308,5.72,5.75,3.58
0.43,"Very Good","F","VS2",61.6,59,905,4.78,4.87,2.97
0.9,"Fair","I","SI2",65.3,57,2536,5.98,5.93,3.89
0.38,"Ideal","H","VS1",60.6,57,871,4.7,4.73,2.85
1.01,"Very Good","F","SI1",63.5,59,4846,6.39,6.3,4.03
0.53,"Premium","H","IF",62.5,59,1957,5.15,5.18,3.23
0.53,"Very Good","E","VS2",62.3,56.7,1857,5.19,5.23,3.25
0.3,"Ideal","E","VS1",62.2,54,775,4.28,4.3,2.67
1.06,"Ideal","G","VS2",61.1,57,6667,6.59,6.56,4.02
0.41,"Premium","G","VS2",61,56,1061,4.83,4.81,2.94
1.02,"Very Good","F","SI1",63.1,55,5058,6.45,6.38,4.05
0.36,"Ideal","G","VVS1",60.9,57,1080,4.63,4.57,2.8
0.7,"Ideal","F","VS1",61.6,55,2874,5.75,5.71,3.53
0.32,"Ideal","H","VS1",60.2,56,561,4.44,4.49,2.69
0.3,"Ideal","F","VS2",61.6,57,776,4.33,4.3,2.66
1,"Ideal","I","SI1",62.8,56,4237,6.33,6.38,3.99
1.75,"Ideal","H","I1",61.6,56,7680,7.73,7.75,4.77
0.74,"Premium","F","SI2",61.4,57,2328,5.82,5.8,3.57
0.91,"Premium","E","SI1",61.9,61,3961,6.14,6.11,3.79
1.01,"Premium","G","VS2",58.5,61,6108,6.57,6.52,3.83
1.51,"Ideal","G","SI2",61.2,56.1,9104,7.39,7.41,4.53
1.25,"Ideal","G","SI2",61.6,57,5259,6.91,6.98,4.28
0.36,"Ideal","D","SI1",60.3,56,663,4.61,4.65,2.79
0.4,"Very Good","G","SI1",60,63,900,4.8,4.76,2.87
0.36,"Premium","D","VS2",61.8,58,1094,4.58,4.55,2.82
1,"Good","E","SI2",61.5,61,4258,6.35,6.43,3.93
1,"Very Good","F","SI1",61.8,58,5058,6.37,6.44,3.96
2.68,"Very Good","I","I1",63.5,56,9665,8.81,8.77,5.58
0.35,"Fair","E","VVS2",66.2,61,738,4.4,4.36,2.9
0.27,"Ideal","G","VS2",61.5,56,490,4.16,4.18,2.56
0.4,"Ideal","I","VVS1",63,55,790,4.7,4.73,2.97
0.42,"Ideal","I","IF",61.7,55,961,4.83,4.86,2.99
0.41,"Very Good","G","VVS2",63.3,59,1051,4.69,4.71,2.97
0.67,"Premium","G","VS2",61,57,2050,5.68,5.63,3.45
0.93,"Premium","J","VS2",61.1,59,3125,6.34,6.32,3.87
