"carat","cut","color","clarity","depth","table","price","x","y","z"
0.71,"Very Good","F","VS1",60,57,2807,5.84,5.9,3.52
0.7,"Good","F","VS1",64,57,2381,5.62,5.54,3.57
0.74,"Very Good","H","SI2",63.1,56,2264,5.78,5.75,3.64
0.5,"Good","E","VS1",58.2,61,1806,5.19,5.22,3.03
0.32,"Ideal","E","SI1",61.8,55,561,4.42,4.45,2.74
1.02,"Fair","I","SI2",66.2,57,3290,6.34,6.26,4.17
1.51,"Premium","F","VS2",59.1,60,15253,7.52,7.45,4.42
1.12,"Ideal","H","SI1",60.7,56,5457,6.74,6.7,4.08
0.91,"Ideal","I","VVS1",60,57,4609,6.29,6.31,3.83
0.35,"Ideal","D","VS2",60.9,57,1063,4.55,4.51,2.76
2.01,"Premium","H","SI2",62.3,60,14558,7.97,7.95,4.96
2.01,"Fair","H","SI2",64.9,56,10184,7.88,7.81,5.09
0.74,"Ideal","F","VS1",62.3,56,3170,5.79,5.76,3.6
0.8,"Ideal","F","SI2",62.5,56,3066,5.94,5.99,3.73
0.31,"Ideal","D","VS2",61.3,57,942,4.4,4.37,2.69
0.75,"Ideal","E","SI1",61.4,55,3049,5.8,5.86,3.58
1.02,"Fair","G","SI2",65.3,58,3787,6.33,6.22,4.1
1.21,"Very Good","H","VS2",62.1,60,6745,6.77,6.83,4.22
2.1,"Premium","G","SI2",60.9,57.4,16112,8.17,8.27,5
0.74,"Very Good","G","SI1",62.2,59,2762,5.73,5.82,3.59
0.9,"Premium","I","VS1",61,55,3720,6.29,6.27,3.83
0.61,"Ideal","H","IF",59.4,59,2461,5.55,5.59,3.31
0.56,"Ideal","H","VVS2",62.1,57,1745,5.26,5.3,3.27
0.31,"Ideal","F","VS2",61.6,56,749,4.39,4.35,2.69
0.31,"Ideal","F","IF",62.3,54,921,4.33,4.34,2.7
0.7,"Very Good","F","SI1",59.8,60,2196,5.75,5.83,3.46
2.01,"Very Good","H","SI2",63,59,15773,7.9,7.93,4.99
0.7,"Premium","E","SI1",61.1,60,1971,5.69,5.56,3.44
0.41,"Ideal","F","VS1",61.3,55,1007,4.79,4.83,2.95
0.72,"Premium","F","SI2",61.7,58,2058,5.73,5.78,3.55
0.54,"Premium","F","SI2",61.2,60,1013,5.26,5.16,3.19
0.8,"Ideal","D","SI2",61.9,54,3682,5.98,5.96,3.7
0.31,"Ideal","F","IF",62,55,901,4.37,4.41,2.72
1,"Premium","E","SI1",61.6,59,5500,6.38,6.41,3.94
1,"Ideal","E","SI1",61.4,57,5555,6.43,6.5,3.97
0.3,"Ideal","H","SI1",62.9,53,407,4.28,4.31,2.7
0.32,"Ideal","G","SI1",63,56,612,4.38,4.35,2.75
0.39,"Ideal","E","VS1",59.9,57,889,4.78,4.8,2.87
0.37,"Premium","E","VS2",61.1,57,1041,4.66,4.63,2.84
1.04,"Premium","F","SI2",62.8,60,4013,6.41,6.38,4.01
1.51,"Ideal","G","SI1",62.4,56,11917,7.36,7.33,4.59
1.06,"Ideal","H","VS2",60.5,57,5669,6.63,6.6,4
0.53,"Ideal","D","VS2",61.2,57,1857,5.2,5.26,3.2
0.32,"Ideal","D","VS2",61.3,56,758,4.37,4.41,2.69
0.7,"Ideal","F","VS1",62,55,2726,5.71,5.74,3.55
0.9,"Premium","J","SI1",62.8,59,2871,6.13,6.03,3.82
0.57,"Ideal","G","VS1",61.3,56,1851,5.34,5.36,3.28
0.7,"Ideal","H","VS1",61.2,55,3185,5.71,5.76,3.51
1.54,"Ideal","G","VVS2",62.5,57,15197,7.36,7.3,4.58
0.3,"Ideal","H","VVS1",62.3,57,665,4.26,4.28,2.66
1.23,"Premium","I","SI2",62.1,59,4773,6.83,6.79,4.23
0.58,"Premium","H","VS2",59.7,59,1439,5.42,5.33,3.21
1.05,"Ideal","D","SI1",61.7,56,5914,6.53,6.59,4.05
0.34,"Premium","E","SI1",61.9,59,765,4.48,4.44,2.76
1.01,"Good","G","VS2",63.9,54,5701,6.37,6.31,4.05
0.94,"Fair","H","SI1",68.4,53,3285,6.05,5.97,4.11
1,"Premium","G","VS1",59.1,61,6552,6.54,6.48,3.85
1.1,"Premium","D","SI1",60.7,55,6468,6.74,6.71,4.08
0.31,"Premium","G","IF",61.7,54,988,4.36,4.33,2.68
0.54,"Very Good","I","IF",58.8,61,1708,5.29,5.35,3.13
1.01,"Good","D","SI2",57.6,62,4260,6.56,6.66,3.81
0.72,"Ideal","J","VS2",60.8,59,1904,5.76,5.81,3.52
0.32,"Ideal","E","VS1",61.4,56,898,4.42,4.44,2.72
2.5,"Ideal","I","VS2",61.9,57,16955,8.7,8.68,5.38
1,"Fair","G","SI1",66.1,62,3700,6.1,6.03,4.01
0.3,"Ideal","F","VVS1",62.4,54,802,4.31,4.35,2.7
1.39,"Ideal","F","SI2",62.2,56,5021,7.2,7.15,4.46
0.31,"Ideal","H","IF",61.8,57,789,4.32,4.35,2.68
0.31,"Very Good","J","SI1",58.1,62,353,4.44,4.47,2.59
0.31,"Ideal","I","SI1",61.5,55,436,4.36,4.39,2.69
1.5,"Ideal","G","VS2",62.5,55,12787,7.26,7.23,4.53
0.43,"Ideal","G","VVS2",60.9,57,1408,4.86,4.89,2.97
0.3,"Very Good","D","VS2",62.4,56,710,4.27,4.32,2.68
1.12,"Good","F","VS2",63.8,57,7051,6.61,6.59,4.21
0.54,"Fair","F","SI1",61.4,66,1114,5.24,5.18,3.2
0.31,"Premium","D","SI2",62.1,59,462,4.31,4.35,2.69
0.31,"Ideal","D","SI1",61.8,56,571,4.34,4.37,2.69
0.35,"Premium","D","SI1",61.8,59,644,4.54,4.56,2.81
1.31,"Very Good","I","VS1",62.3,58,6885,6.99,7.03,4.37
1.61,"Very Good","I","SI2",60.9,63,7775,7.54,7.5,4.58
0.41,"Premium","G","VS2",60.9,58,827,4.8,4.83,2.93
0.73,"Ideal","E","VVS1",62,56,4830,5.75,5.79,3.58
0.82,"Very Good","I","SI1",62.3,58,2602,5.94,6,3.72
0.47,"Very Good","F","VVS2",62.1,56,1616,4.96,4.99,3.09
1.2,"Premium","G","SI2",62.4,58,5846,6.77,6.73,4.21
1.22,"Very Good","H","SI1",61.2,60,6071,6.83,6.9,4.2
1.71,"Premium","E","SI1",59.1,58,14882,7.76,7.8,4.6
0.9,"Ideal","E","SI1",61.9,54,5373,6.19,6.22,3.84
0.32,"Very Good","E","SI2",62.7,57,449,4.34,4.37,2.73
2.06,"Premium","E","SI2",58.8,58,14634,8.42,8.35,4.93
0.24,"Very Good","E","VS1",62.5,55,412,3.96,3.98,2.48
1.7,"Ideal","F","VS2",62.3,56,18055,7.65,7.61,4.75
0.32,"Ideal","I","VS1",62,54,523,4.37,4.41,2.72
0.9,"Good","F","VS1",63.8,56,3750,5.99,5.92,3.8
1.05,"Ideal","J","VS2",62.3,56,4201,6.55,6.51,4.07
1.14,"Ideal","H","SI1",61.6,57,5146,6.68,6.73,4.13
0.79,"Premium","H","SI2",61.6,58,1998,5.98,5.94,3.67
0.3,"Ideal","E","VS2",61.8,56,658,4.29,4.32,2.66
0.7,"Ideal","H","VS2",61.1,57,2862,5.71,5.74,3.5
0.71,"Very Good","E","SI1",63.2,57,2516,5.72,5.67,3.6
1.82,"Premium","G","SI1",62.7,58,15162,7.75,7.68,4.84
0.91,"Ideal","E","SI1",62.3,57,4284,6.21,6.25,3.88
0.53,"Ideal","G","VVS2",61.4,57,1948,5.19,5.26,3.21
1.51,"Ideal","I","VS2",62.6,56,9069,7.27,7.32,4.57
0.32,"Premium","D","VS2",61.7,58,972,4.38,4.34,2.69
0.43,"Ideal","E","SI1",62.3,57,792,4.78,4.82,2.99
0.3,"Very Good","F","VVS2",62.5,56,730,4.26,4.29,2.67
0.31,"Good","D","SI1",63.8,57,533,4.29,4.33,2.75
0.27,"Very Good","E","VVS2",63,56,622,4.12,4.14,2.6
0.33,"Ideal","E","VS2",61.3,55,928,4.48,4.46,2.74
0.42,"Ideal","D","SI1",63,55,970,4.79,4.76,3.01
1.34,"Premium","I","VS2",61.8,59,6754,7.07,7.04,4.36
2.17,"Ideal","I","SI1",60.4,56,17224,8.36,8.43,5.07
0.9,"Premium","G","VS2",60.8,61,4259,6.22,6.12,3.75
0.3,"Premium","J","VS1",62.6,60,394,4.22,4.28,2.66
0.7,"Premium","E","SI1",62.7,59,2777,5.67,5.63,3.54
0.57,"Ideal","H","VVS1",60.9,56,1949,5.36,5.38,3.27
1.13,"Very Good","F","SI1",60.6,60,5481,6.67,6.76,4.07
0.8,"Ideal","I","VS1",61.9,54.1,2986,5.92,5.98,3.69
0.79,"Ideal","H","VS2",62.5,57,2844,5.91,5.93,3.7
0.71,"Premium","E","SI1",61.8,59,2792,5.7,5.75,3.54
0.31,"Ideal","G","IF",61,56,924,4.37,4.38,2.67
1.07,"Very Good","H","SI1",62.3,57,5752,6.53,6.64,4.1
0.33,"Premium","F","VS2",62.2,58,854,4.44,4.43,2.76
0.73,"Ideal","I","VVS2",62.3,55,2519,5.77,5.76,3.59
0.74,"Ideal","G","VS1",61.5,56,3572,5.79,5.82,3.57
0.57,"Ideal","G","VVS1",61.9,57,2217,5.31,5.35,3.3
0.73,"Fair","F","SI2",59.2,64,2164,5.92,5.83,3.48
1.18,"Premium","G","SI2",62.5,54,5190,6.81,6.78,4.25
0.41,"Premium","D","SI2",62.7,58,876,4.78,4.75,2.99
0.44,"Ideal","G","VVS1",62,54,1160,4.89,4.91,3.04
0.7,"Very Good","D","VVS1",62.7,54,4244,5.67,5.71,3.57
1,"Very Good","I","SI2",62.4,63,3217,6.35,6.44,3.99
1,"Premium","J","SI1",62.7,57,3416,6.4,6.33,3.99
0.25,"Ideal","F","VS2",62.9,55,535,4.01,4.05,2.53
1.25,"Premium","J","VS1",62.2,58,5637,6.88,6.92,4.29
0.33,"Very Good","E","VS2",59.8,59,772,4.5,4.53,2.7
0.31,"Very Good","E","IF",61.5,59,1209,4.34,4.37,2.68
2.31,"Premium","I","SI2",62.9,58,17218,8.43,8.34,5.27
0.43,"Ideal","I","VS2",61.9,54,716,4.87,4.88,3.02
1.54,"Ideal","G","VVS1",61.4,56,18294,7.42,7.47,4.57
0.41,"Very Good","H","SI1",60,61,683,4.77,4.83,2.88
0.5,"Premium","F","VS1",59.9,61,1666,5.16,5.13,3.08
0.52,"Premium","E","VS2",62.5,60,1694,5.14,5.1,3.2
0.35,"Premium","D","VS2",61.9,58,1063,4.6,4.51,2.82
0.74,"Ideal","G","VVS1",61.9,54,3402,5.8,5.84,3.6
1,"Premium","F","VS2",58.7,62,6037,6.6,6.51,3.85
0.37,"Premium","E","VS2",60.3,58,1041,4.66,4.63,2.8
0.55,"Ideal","H","SI1",61.5,54,1248,5.3,5.33,3.27
1.22,"Very Good","E","VS2",59.5,60,9495,6.91,7,4.14
1.01,"Fair","D","SI2",64.6,58,10011,6.25,6.2,4.02
0.3,"Ideal","E","VVS1",61.7,58,862,4.28,4.31,2.65
0.32,"Ideal","G","VS1",61.6,57,645,4.38,4.42,2.71
0.54,"Ideal","D","VVS2",61.2,55,2323,5.31,5.25,3.23
0.43,"Ideal","G","VS1",61.6,55.1,1005,4.85,4.89,3
0.54,"Very Good","F","VVS1",59.7,56,2356,5.33,5.35,3.19
1.05,"Premium","G","SI2",60.1,60,3898,6.66,6.58,3.98
0.33,"Ideal","F","VVS1",61.8,57,955,4.43,4.47,2.75
0.91,"Very Good","H","SI2",63.4,57,3382,6.1,6.18,3.89
0.93,"Premium","F","SI2",61.3,62,3317,6.26,6.17,3.81
0.85,"Fair","G","VS1",57.7,67,2998,6.26,6.19,3.59
0.32,"Ideal","E","VVS1",61.9,55,1020,4.41,4.38,2.72
0.38,"Ideal","J","SI1",62,54,525,4.66,4.7,2.9
2.4,"Premium","J","SI1",59.7,58,16304,8.75,8.71,5.21
1.51,"Premium","F","VS2",62.5,58,14294,7.36,7.21,4.55
1.51,"Premium","I","SI1",61.8,60,7989,7.23,7.3,4.49
1.12,"Premium","G","SI2",61.2,58,4084,6.67,6.69,4.09
0.43,"Premium","G","VS2",62.3,58,867,4.81,4.85,3.01
1.17,"Ideal","J","SI1",62.1,57,4617,6.74,6.81,4.21
2.1,"Very Good","H","SI1",62.9,57,18480,8.12,8.19,5.13
0.34,"Ideal","E","VVS1",62.1,57,1084,4.5,4.46,2.78
0.34,"Good","E","SI1",63.9,56,596,4.44,4.48,2.85
0.59,"Premium","G","SI1",60.5,59,1437,5.44,5.41,3.28
1.01,"Premium","D","SI1",61.5,59,5860,6.46,6.39,3.95
0.28,"Very Good","F","VVS2",60.6,59,642,4.22,4.26,2.57
0.51,"Very Good","H","VS2",59.8,57,1251,5.22,5.25,3.13
0.4,"Ideal","I","VVS2",62.4,55,807,4.7,4.73,2.94
0.59,"Ideal","G","VVS2",61,57,2024,5.41,5.44,3.31
0.54,"Ideal","E","VVS2",61.5,57,2776,5.24,5.26,3.23
0.27,"Ideal","E","VS2",62.7,55,470,4.15,4.18,2.61
1.51,"Very Good","I","SI1",63.1,56,7891,7.28,7.33,4.61
0.97,"Premium","H","SI1",61.9,60,4172,6.37,6.3,3.92
0.31,"Premium","H","VS1",62.8,58,698,4.31,4.29,2.7
1.15,"Premium","G","VVS1",60.8,58,9025,6.77,6.74,4.11
0.57,"Premium","G","VVS2",60.2,60,2059,5.44,5.36,3.25
1,"Good","E","SI1",60.4,61,4916,6.37,6.44,3.87
0.3,"Ideal","E","VS2",61.5,55,844,4.34,4.31,2.66
1.1,"Good","H","SI2",57.6,61,3696,6.82,6.73,3.9
1,"Good","E","SI2",63.5,54,4400,6.35,6.41,4.05
0.3,"Premium","E","VS2",62.5,59,658,4.27,4.3,2.68
0.38,"Ideal","E","SI1",61.7,58,658,4.71,4.63,2.88
1.51,"Very Good","E","VS2",60.1,58,14889,7.51,7.57,4.53
0.33,"Ideal","E","VS1",62.3,56,850,4.41,4.45,2.75
0.32,"Very Good","E","SI1",63.1,56,720,4.39,4.36,2.76
1.54,"Ideal","J","VS2",62.7,56,8479,7.32,7.36,4.6
1.01,"Ideal","I","SI2",62.5,57,4336,6.38,6.45,4.01
0.31,"Ideal","D","VS1",61.6,55,713,4.3,4.33,2.66
0.5,"Ideal","D","VVS2",61.8,54.1,2639,5.1,5.14,3.16
1.84,"Premium","H","SI1",59.7,58,13779,7.98,8.01,4.77
0.41,"Premium","I","VVS2",59.9,58,827,4.81,4.87,2.9
0.8,"Premium","F","VS2",59.7,58,3285,6.02,5.97,3.58
1.22,"Premium","I","VS2",59.3,59,6045,6.96,7.01,4.14
0.3,"Ideal","E","VS1",62,53,673,4.31,4.33,2.68
0.34,"Very Good","E","VS2",62.8,58,745,4.43,4.45,2.79
0.24,"Very Good","E","VS2",63.1,56,419,3.95,3.98,2.5
1.52,"Very Good","G","VS1",62.1,57,12968,7.27,7.32,4.53
0.59,"Ideal","I","VS2",62,54,1300,5.4,5.43,3.36
0.43,"Ideal","E","VS2",62,57,1048,4.85,4.82,3
1.73,"Good","E","SI1",64.2,58,14479,7.54,7.5,4.83
2,"Premium","I","VS2",60.7,60,16694,8.07,8.02,4.88
1.31,"Premium","J","VS1",62.3,56,6236,7.06,6.99,4.38
0.54,"Good","F","VS2",60.6,61,1563,5.22,5.3,3.19
0.36,"Ideal","I","VS2",61.8,55,523,4.6,4.63,2.85
0.36,"Ideal","E","VVS2",61.8,54,928,4.6,4.62,2.85
0.57,"Ideal","G","VS1",59.3,57,1942,5.42,5.45,3.23
0.92,"Premium","E","SI2",61.7,59,4011,6.18,6.27,3.84
0.27,"Ideal","E","VVS2",62,55,622,4.12,4.14,2.56
1,"Fair","D","VS1",55.9,60,7083,6.77,6.71,4.38
0.32,"Ideal","G","VS2",62.5,56,561,4.38,4.42,2.75
0.6,"Ideal","F","VVS2",61.5,57,3196,5.42,5.45,3.34
1,"Good","F","SI1",63.6,58,4939,6.31,6.27,4
0.31,"Ideal","I","VS1",61.7,54.6,502,4.38,4.39,2.71
0.3,"Very Good","I","VVS2",61.9,61,526,4.28,4.32,2.66
1.51,"Good","J","VS1",61.5,59,8271,7.26,7.31,4.48
1.16,"Ideal","I","VS2",59.3,56,4869,6.84,6.88,4.07
1.52,"Very Good","G","SI1",62.5,58,10150,7.26,7.3,4.55
2.19,"Very Good","I","SI2",60.3,60,15907,8.29,8.33,5.01
2.02,"Ideal","I","VS1",62.1,56,18324,8.13,8.09,5.04
0.52,"Ideal","F","VS2",61.6,56,1446,5.14,5.18,3.18
1.54,"Premium","D","SI1",63,59,13316,7.35,7.31,4.62
0.97,"Ideal","H","VS2",62.9,56,4943,6.35,6.31,3.98
0.32,"Premium","H","VVS1",62.7,57,936,4.41,4.36,2.75
0.41,"Very Good","D","SI2",62.7,58,683,4.75,4.78,2.99
1.69,"Ideal","I","VS2",61.7,56,11086,7.65,7.71,4.74
2.01,"Very Good","I","VS1",63.5,59,14792,8.03,7.93,5.07
0.53,"Ideal","D","VS2",62.1,55,1857,5.17,5.2,3.22
0.7,"Ideal","E","VS2",61.7,56,2979,5.74,5.71,3.53
1.06,"Very Good","E","SI2",62.1,56,4972,6.52,6.59,4.07
0.78,"Premium","F","VS1",60.6,57,3342,6,5.95,3.62
0.3,"Very Good","D","SI1",61.3,60,552,4.26,4.32,2.63
1.01,"Ideal","F","VVS2",63,57,9463,6.36,6.4,4.02
0.73,"Very Good","E","VS2",62.9,58,3184,5.7,5.75,3.6
0.62,"Ideal","H","VVS1",61.1,56,2197,5.48,5.52,3.36
0.54,"Ideal","F","SI1",61.2,56,1307,5.23,5.29,3.22
0.4,"Very Good","G","IF",61.8,58,1173,4.69,4.73,2.91
0.7,"Ideal","F","VVS1",62.4,55,4341,5.65,5.69,3.54
1.01,"Good","G","VS2",60.2,65,5050,6.55,6.48,3.92
0.75,"Premium","D","SI1",58.9,60,3105,5.99,5.97,3.52
0.3,"Premium","H","VS2",62.2,59,608,4.31,4.28,2.67
0.8,"Ideal","D","SI2",61.5,58,3173,5.97,6,3.68
1.03,"Good","H","SI2",65,57,3892,6.3,6.32,4.1
0.43,"Premium","D","SI1",61.2,58,830,4.83,4.87,2.97
0.84,"Ideal","J","SI1",61.8,56,2493,6.04,6.07,3.74
0.4,"Ideal","F","VS1",61.1,56,982,4.75,4.78,2.91
1.17,"Ideal","F","VS1",62.2,56,8806,6.77,6.74,4.2
0.92,"Ideal","G","VS2",62.6,56,4405,6.2,6.17,3.87
1.01,"Very Good","D","SI1",63.1,60,5543,6.39,6.32,4.01
0.43,"Ideal","G","VS1",61.2,57,880,4.83,4.88,2.97
1.52,"Ideal","I","VS1",62.4,57,10641,7.32,7.36,4.58
1.14,"Very Good","H","SI1",59.2,58,4890,6.8,6.86,4.04
0.91,"Ideal","J","VS2",62.1,56,3256,6.18,6.22,3.85
0.51,"Very Good","G","VS2",63.5,57,1443,5.06,5.05,3.21
0.53,"Very Good","E","VS2",62.3,56.7,1857,5.19,5.23,3.25
2.09,"Premium","F","SI2",61.7,59,18002,8.23,8.21,5.07
1.4,"Ideal","H","SI1",62.4,56,8075,7.11,7.18,4.46
1,"Ideal","E","I1",61.8,56,3520,6.38,6.43,3.96
0.7,"Ideal","G","VS1",61.3,59,2987,5.68,5.7,3.49
1,"Ideal","H","SI2",61.4,56,4312,6.46,6.41,3.95
0.38,"Very Good","D","VS1",59.5,61,921,4.66,4.69,2.78
1.16,"Premium","J","SI1",62.2,58,4326,6.75,6.68,4.18
0.31,"Ideal","G","SI1",61.7,54,446,4.38,4.4,2.71
0.42,"Ideal","F","VVS2",61.6,56,1221,4.85,4.83,2.98
1.01,"Premium","E","SI2",61,56,4371,6.42,6.36,3.9
0.31,"Ideal","G","VVS1",62.1,53,789,4.36,4.4,2.72
1.1,"Ideal","H","VS1",62.3,55,6586,6.57,6.61,4.1
1.5,"Ideal","G","VS1",60.6,57,13034,7.47,7.36,4.49
1.52,"Premium","G","SI1",62.2,58,8512,7.39,7.33,4.58
1.58,"Very Good","J","SI1",61.6,57,8057,7.47,7.54,4.62
0.34,"Premium","F","VS2",62.3,57,880,4.48,4.44,2.78
1.01,"Fair","H","SI1",64.5,59,3869,6.27,6.23,4.03
0.42,"Premium","H","VS1",61.7,59,847,4.76,4.83,2.96
0.32,"Ideal","F","VS2",61.5,56,645,4.4,4.42,2.71
0.34,"Premium","G","VVS1",61.5,59,1122,4.5,4.47,2.76
0.33,"Very Good","G","SI1",61.1,59,492,4.42,4.45,2.71
2.04,"Premium","I","VS2",61,61,16768,8.14,8.08,4.95
0.51,"Premium","F","VS2",62.7,59,1402,5.04,5.07,3.17
0.54,"Ideal","G","SI1",61.2,58,1404,5.27,5.29,3.23
0.32,"Premium","D","SI1",60.2,58,756,4.43,4.4,2.66
0.5,"Ideal","E","VS1",62.2,57,1724,5.13,5.1,3.18
0.38,"Ideal","F","VVS1",61.5,56,1120,4.68,4.71,2.88
0.75,"Good","E","SI2",63.2,57,2278,5.76,5.82,3.66
0.83,"Ideal","F","VS1",62.3,56.4,4592,5.97,6.02,3.73
0.7,"Very Good","H","SI2",63.4,55,2094,5.59,5.64,3.56
1.51,"Good","I","SI2",63.6,60,7815,7.23,7.27,4.61
0.77,"Good","H","VVS2",64.3,57.9,2734,5.7,5.86,3.71
1,"Premium","E","SI1",60.7,59,5544,6.41,6.38,3.88
1,"Very Good","E","SI2",62.4,57,4620,6.33,6.4,3.97
0.9,"Premium","I","SI2",62.2,59,2826,6.11,6.07,3.79
1.51,"Good","H","VS1",59.1,58,11512,7.48,7.52,4.43
0.57,"Very Good","I","VS2",62.2,55,1267,5.33,5.34,3.32
1.7,"Ideal","J","SI2",62,53,7464,7.68,7.65,4.75
0.31,"Ideal","F","VVS1",61,56,840,4.39,4.43,2.69
0.31,"Good","H","VVS1",63.3,58,707,4.28,4.32,2.72
0.39,"Ideal","I","VS1",62.5,54,816,4.67,4.7,2.92
0.51,"Good","D","SI1",63.6,57,1574,5.08,5.05,3.22
0.51,"Ideal","D","IF",62.1,55,3446,5.12,5.13,3.19
1.11,"Very Good","I","SI2",63.7,58,3882,6.57,6.53,4.17
0.37,"Premium","G","VS2",60.1,59,649,4.64,4.68,2.8
1.1,"Ideal","F","VVS2",61.2,56,9817,6.68,6.65,4.08
0.98,"Fair","F","SI2",61.6,66,2958,6.46,6.24,3.92
1.2,"Very Good","D","SI2",63.1,57,5373,6.68,6.75,4.24
1.01,"Very Good","H","VS2",61.2,57,5861,6.49,6.41,3.95
0.35,"Ideal","H","SI2",60.3,55,474,4.61,4.65,2.79
0.7,"Ideal","F","VS1",61.5,55,3261,5.73,5.75,3.53
0.57,"Very Good","I","SI1",61.1,61,1151,5.34,5.37,3.27
0.91,"Premium","F","SI2",62.5,56,3822,6.21,6.15,3.86
0.61,"Ideal","G","IF",61.7,55,2575,5.44,5.49,3.37
0.67,"Very Good","F","VS2",59.4,59.5,2309,5.7,5.76,3.4
1.01,"Fair","D","SI1",64.4,61,5147,6.17,6.13,3.96
0.51,"Very Good","E","VS2",61.8,58,1640,5.13,5.07,3.15
1.32,"Very Good","I","SI2",60.9,59,4965,7.02,7.19,4.33
2.1,"Premium","I","SI1",61.5,57,15007,8.25,8.21,5.06
0.51,"Ideal","J","SI1",62.5,56,988,5.06,5.12,3.18
1.11,"Premium","G","SI2",62.5,57,3804,6.54,6.49,4.07
1.01,"Very Good","I","SI1",64.2,55,4475,6.28,6.34,4.05
0.71,"Very Good","G","VS1",59.3,55,2994,5.88,5.95,3.51
0.4,"Premium","F","VS1",60.4,59,982,4.75,4.76,2.87
1.51,"Good","I","VS2",62.2,59,8951,7.19,7.3,4.51
0.28,"Ideal","D","VS2",62.4,57,487,4.16,4.2,2.61
1.21,"Premium","F","SI2",58.9,60,5243,6.81,6.74,3.99
0.4,"Premium","G","SI1",62.8,60,900,4.7,4.66,2.94
0.3,"Premium","F","VS2",60.7,58,776,4.35,4.32,2.63
0.9,"Very Good","H","SI1",63,55,3388,6.12,6.16,3.87
0.7,"Premium","F","SI2",62.9,57,2184,5.64,5.61,3.53
0.3,"Ideal","E","VVS1",61.5,58,838,4.28,4.31,2.64
0.57,"Very Good","E","SI2",59.7,57,1244,5.4,5.48,3.25
1.31,"Premium","H","VS2",62.5,58,7277,6.97,6.94,4.35
1.05,"Very Good","F","VS2",62,56,6545,6.48,6.52,4.03
1.34,"Premium","G","VS2",61,60,7780,7.13,7.07,4.33
2.11,"Ideal","I","VS1",61.9,57,16723,8.28,8.22,5.11
0.3,"Ideal","E","VVS1",61.2,57,895,4.33,4.36,2.66
0.3,"Ideal","F","VVS1",61.1,56,814,4.33,4.38,2.66
1.31,"Premium","J","SI1",59.4,60,5546,7.12,7.06,4.21
0.7,"Premium","E","VS2",62,60,2657,5.7,5.59,3.5
1.03,"Ideal","D","VS1",61.5,57,8742,6.48,6.52,4
0.29,"Good","F","SI1",57.4,61,545,4.39,4.42,2.53
2.01,"Fair","I","I1",67.4,58,5696,7.71,7.64,5.17
0.59,"Very Good","D","VVS1",61.8,57,3234,5.37,5.41,3.33
0.7,"Ideal","G","VS2",60.8,57,2507,5.67,5.74,3.47
1.17,"Premium","H","SI1",62.3,57,5004,6.75,6.71,4.19
1.35,"Premium","G","VS2",62.8,59,9471,7.04,7.01,4.41
0.38,"Very Good","G","VVS1",61.3,57,995,4.62,4.68,2.85
0.28,"Very Good","E","VVS2",59.8,57,642,4.28,4.32,2.57
1.2,"Premium","E","I1",62.3,60,3871,6.78,6.71,4.2
0.34,"Ideal","E","VS1",62,56,1033,4.52,4.48,2.79
0.3,"Very Good","H","SI1",62.9,57,421,4.26,4.29,2.69
0.34,"Ideal","F","SI1",59.4,57,491,4.54,4.58,2.71
